ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2525	"gene-Golga4"	"Golga4"	chrNC_000075.7	+	118405290	118406296	118405290	118405424	118406209	118406296	2525	53,66,48,70	4,5,7,8	76,51,72,71	7,8,6,7	298	149	0.926446082841423	0.999202115572178	0.869,0.868,0.774,0.814	0.844,0.761,0.857,0.835	0.007
2526	"gene-Golga4"	"Golga4"	chrNC_000075.7	+	118405290	118406296	118405290	118405577	118406209	118406296	2526	54,73,52,72	8,3,2,7	73,49,64,90	5,0,2,2	298	149	0.0211247520723513	0.33846376786861	0.771,0.924,0.929,0.837	0.88,1.0,0.941,0.957	-0.079
2527	"gene-Bcl2l11"	"Bcl2l11"	chrNC_000068.8	+	127970539	127970934	127970539	127970676	127970844	127970934	2527	13,27,17,20	0,3,6,2	12,26,13,13	2,4,7,2	298	149	0.274951363621354	0.705225488779755	1.0,0.818,0.586,0.833	0.75,0.765,0.481,0.765	0.119
2528	"gene-Abca4"	"Abca4"	chrNC_000069.7	+	121919769	121920608	121919769	121919909	121920470	121920608	2528	0,0,0,0	0,1,1,1	1,0,0,0	4,3,0,1	298	149	0.972956752227501	0.999202115572178	NA,0.0,0.0,0.0	0.111,0.0,NA,0.0	-0.037
2534	"gene-Gpank1"	"Gpank1"	chrNC_000083.7	+	35341204	35342635	35341204	35341267	35342028	35342635	2534	9,13,8,11	3,1,0,2	14,17,5,11	0,1,1,1	298	149	0.230869595380138	0.662221359150755	0.6,0.867,1.0,0.733	1.0,0.895,0.714,0.846	-0.064
2535	"gene-Gpank1"	"Gpank1"	chrNC_000083.7	+	35341204	35342635	35341204	35341436	35342028	35342635	2535	8,13,9,4	2,3,3,1	10,12,11,6	6,1,4,0	298	149	0.946033724713706	0.999202115572178	0.667,0.684,0.6,0.667	0.455,0.857,0.579,1.0	-0.068
2536	"gene-Wdr73"	"Wdr73"	chrNC_000073.7	-	80550391	80551017	80550391	80550459	80550932	80551017	2536	65,49,53,46	20,19,14,23	79,55,64,55	18,17,15,19	298	149	0.15516585500169	0.586959361338359	0.619,0.563,0.654,0.5	0.687,0.618,0.681,0.591	-0.06
2538	"gene-Lrif1"	"Lrif1"	chrNC_000069.7	+	106640652	106641955	106640652	106640922	106641673	106641955	2538	14,10,9,9	0,3,0,0	21,11,17,13	0,1,0,1	298	149	0.775022441266336	0.98248025436861	1.0,0.625,1.0,1.0	1.0,0.846,1.0,0.867	-0.022
2539	"gene-Adamtsl1"	"Adamtsl1"	chrNC_000070.7	+	86342396	86346627	86342396	86342617	86344078	86346627	2539	5,3,9,1	5,2,1,2	7,5,6,5	5,3,1,4	298	149	0.999202115572178	0.999202115572178	0.333,0.429,0.818,0.2	0.412,0.455,0.75,0.385	-0.055
2540	"gene-Slc35c2"	"Slc35c2"	chrNC_000068.8	-	165125168	165125520	165125168	165125327	165125447	165125520	2540	84,92,85,111	0,0,3,1	85,78,105,100	0,1,2,0	269	149	0.658884981876357	0.926588377255273	1.0,1.0,0.94,0.984	1.0,0.977,0.967,1.0	-0.005
2541	"gene-Ampd2"	"Ampd2"	chrNC_000069.7	-	107993533	107993982	107993533	107993668	107993754	107993982	2541	17,14,16,11	1,0,4,1	8,9,8,9	7,5,3,3	235	149	0.00265019294014146	0.224452873758954	0.915,1.0,0.717,0.875	0.42,0.533,0.628,0.655	0.318
2542	"gene-Gm31416"	"Gm31416"	chrNC_000076.7	-	66668159	66668468	66668159	66668224	66668315	66668468	2542	0,0,0,1	1,0,1,0	0,0,1,0	0,0,0,3	240	149	0.87849045296038	0.999202115572178	0.0,NA,0.0,1.0	NA,NA,1.0,0.0	-0.167
2543	"gene-Mbd4"	"Mbd4"	chrNC_000072.7	-	115817657	115821183	115817657	115819523	115821023	115821183	2543	7,11,7,5	7,22,18,10	11,10,4,17	12,9,9,9	298	149	0.0645989246446802	0.444438017865535	0.333,0.2,0.163,0.2	0.314,0.357,0.182,0.486	-0.111
2544	"gene-Mbd4"	"Mbd4"	chrNC_000072.7	-	115822274	115822578	115822274	115822409	115822503	115822578	2544	7,17,12,6	7,4,11,6	8,12,13,13	9,5,6,9	243	149	0.792562989311599	0.990811586069894	0.38,0.723,0.401,0.38	0.353,0.595,0.571,0.47	-0.026
2545	"gene-Rusc2"	"Rusc2"	chrNC_000070.7	+	43426227	43427088	43426227	43426365	43426447	43427088	2545	181,189,241,207	137,138,185,198	303,262,266,283	226,224,249,234	231	149	0.545146333536823	0.861299125227395	0.46,0.469,0.457,0.403	0.464,0.43,0.408,0.438	0.012
2547	"gene-Usp53"	"Usp53"	chrNC_000069.7	-	122754803	122755081	122754803	122754886	122754967	122755081	2547	5,2,3,0	12,18,4,11	3,2,6,1	5,6,3,7	230	149	0.102716216017712	0.530170435251098	0.213,0.067,0.327,0.0	0.28,0.178,0.564,0.085	-0.125
2549	"gene-Amigo1"	"Amigo1"	chrNC_000069.7	+	108094406	108099602	108094406	108095907	108098989	108099602	2549	65,61,40,67	0,0,0,1	86,52,49,77	0,0,0,0	298	149	0.287377175804784	0.717319639084904	1.0,1.0,1.0,0.971	1.0,1.0,1.0,1.0	-0.007
2550	"gene-Amigo1"	"Amigo1"	chrNC_000069.7	+	108094406	108099602	108094406	108096019	108098989	108099602	2550	67,70,31,56	0,0,0,1	63,55,56,65	0,0,1,1	298	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.966	1.0,1.0,0.966,0.97	0.008
2551	"gene-Amigo1"	"Amigo1"	chrNC_000069.7	+	108094441	108099602	108094441	108095368	108098989	108099602	2551	61,61,53,48	0,0,0,0	41,55,44,56	0,0,0,1	298	149	0.111140948421901	0.539718998690815	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.966	0.008
2554	"gene-Dzip1l"	"Dzip1l"	chrNC_000075.7	+	99541685	99543158	99541685	99541828	99542974	99543158	2554	7,12,7,9	15,12,16,25	16,13,16,18	13,8,6,15	298	149	0.00188064678058719	0.215186586800282	0.189,0.333,0.179,0.153	0.381,0.448,0.571,0.375	-0.23
2555	"gene-Dzip1l"	"Dzip1l"	chrNC_000075.7	+	99545578	99546526	99545578	99545769	99546234	99546526	2555	9,11,9,10	0,1,2,1	8,7,14,6	0,0,0,3	298	149	0.356567284049893	0.748581285461563	1.0,0.846,0.692,0.833	1.0,1.0,1.0,0.5	-0.032
2556	"gene-Dzip1l"	"Dzip1l"	chrNC_000075.7	+	99546234	99547907	99546234	99546526	99547767	99547907	2556	10,21,18,10	0,0,0,1	13,16,21,15	0,0,0,1	298	149	0.853190107703399	0.999202115572178	1.0,1.0,1.0,0.833	1.0,1.0,1.0,0.882	-0.012
2557	"gene-Arrdc2"	"Arrdc2"	chrNC_000074.7	-	71291622	71292223	71291622	71291689	71291771	71292223	2557	9,7,7,4	4,3,6,2	9,5,9,12	6,3,7,5	231	149	0.815352338177799	0.999202115572178	0.592,0.601,0.429,0.563	0.492,0.518,0.453,0.608	0.028
2558	"gene-Hip1"	"Hip1"	chrNC_000071.7	-	135435384	135440123	135435384	135439726	135440041	135440123	2558	109,126,117,106	31,22,27,25	135,119,89,101	24,20,17,33	298	149	0.624066440039416	0.906156251950259	0.637,0.741,0.684,0.679	0.738,0.748,0.724,0.605	-0.018
2560	"gene-Rtbdn"	"Rtbdn"	chrNC_000074.7	+	85676510	85677305	85676510	85676585	85677130	85677305	2560	4,8,5,12	2,3,3,5	11,7,14,11	1,0,4,3	298	149	0.0213501769209872	0.33846376786861	0.5,0.571,0.455,0.545	0.846,1.0,0.636,0.647	-0.265
2562	"gene-Pigk"	"Pigk"	chrNC_000069.7	+	152528263	152533420	152528263	152528354	152533346	152533420	2562	0,0,1,0	0,0,0,1	0,2,8,0	1,0,1,0	298	149	0.0334579773703302	0.399090795339439	NA,NA,1.0,0.0	0.0,1.0,0.8,NA	-0.1
2563	"gene-Pigk"	"Pigk"	chrNC_000069.7	+	152528263	152535548	152528263	152528354	152535232	152535548	2563	0,0,1,0	0,0,0,0	0,5,7,0	0,0,0,2	298	149	0.961086593819426	0.999202115572178	NA,NA,1.0,NA	NA,1.0,1.0,0.0	0.333
2565	"gene-Pigk"	"Pigk"	chrNC_000069.7	+	152528263	152547539	152528263	152533778	152535232	152547539	2565	0,1,0,0	0,0,0,0	0,4,0,0	0,0,1,0	298	149	0.973619796716867	0.999202115572178	NA,1.0,NA,NA	NA,1.0,0.0,NA	0.5
2567	"gene-Pigk"	"Pigk"	chrNC_000069.7	+	152528263	152545920	152528263	152535548	152545712	152545920	2567	0,0,2,1	1,0,1,1	0,1,0,1	1,0,0,3	298	149	0.681157838774109	0.938371171923138	0.0,NA,0.5,0.333	0.0,1.0,NA,0.143	-0.103
2568	"gene-Pigk"	"Pigk"	chrNC_000069.7	+	152528263	152547539	152528263	152545920	152546744	152547539	2568	1,1,3,2	0,0,2,1	1,2,0,0	0,0,1,4	298	149	0.999202115572178	0.999202115572178	1.0,1.0,0.429,0.5	1.0,1.0,0.0,0.0	0.232
2569	"gene-Pigk"	"Pigk"	chrNC_000069.7	+	152528263	152548563	152528263	152547539	152548096	152548563	2569	1,2,3,1	1,1,4,3	1,0,0,1	2,2,0,0	298	149	0.584308008853701	0.886529157181928	0.333,0.5,0.273,0.143	0.2,0.0,NA,1.0	-0.088
2570	"gene-Gm26871"	"Gm26871"	chrNC_000069.7	+	118307786	118309443	118307786	118307916	118309375	118309443	2570	21,24,19,18	3,0,2,2	24,24,22,17	4,3,5,0	298	149	0.313197261067573	0.724424128241187	0.778,1.0,0.826,0.818	0.75,0.8,0.688,1.0	0.046
2571	"gene-Gm26871"	"Gm26871"	chrNC_000069.7	+	118307786	118310760	118307786	118309443	118310097	118310760	2571	19,23,21,32	0,0,1,0	19,47,20,24	1,1,1,0	298	149	0.676380612640802	0.935980967717332	1.0,1.0,0.913,1.0	0.905,0.959,0.909,1.0	0.035
2572	"gene-Gm26871"	"Gm26871"	chrNC_000069.7	+	118307786	118310760	118307786	118309571	118310097	118310760	2572	25,31,36,42	0,0,2,0	33,41,20,20	3,0,1,0	298	149	0.481248124329268	0.825635722594636	1.0,1.0,0.9,1.0	0.846,1.0,0.909,1.0	0.036
2573	"gene-Gm26871"	"Gm26871"	chrNC_000069.7	+	118307786	118310760	118307786	118309443	118310101	118310760	2573	19,23,23,33	2,0,0,0	19,45,22,26	0,0,0,0	298	149	0.375927726537454	0.753527259077941	0.826,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.043
2574	"gene-Gm26871"	"Gm26871"	chrNC_000069.7	+	118307786	118310760	118307786	118309571	118310101	118310760	2574	25,31,38,43	1,1,2,0	33,39,22,22	2,4,0,0	298	149	0.569475634443374	0.877158310251189	0.926,0.939,0.905,1.0	0.892,0.83,1.0,1.0	0.012
2575	"gene-Mex3d"	"Mex3d"	chrNC_000076.7	-	80216188	80218455	80216188	80216896	80217072	80218455	2575	266,258,345,275	15,14,24,17	382,358,345,373	31,23,33,19	298	149	0.293447165878043	0.717788729639475	0.899,0.902,0.878,0.89	0.86,0.886,0.839,0.908	0.019
2576	"gene-Pcmtd2"	"Pcmtd2"	chrNC_000068.8	+	181493378	181495709	181493378	181493502	181495450	181495709	2576	54,57,37,35	1,1,0,5	43,38,34,52	2,5,3,1	298	149	0.259814517297567	0.691756152304773	0.964,0.966,1.0,0.778	0.915,0.792,0.85,0.963	0.047
2579	"gene-Ecel1"	"Ecel1"	chrNC_000067.7	-	87073984	87075808	87073984	87074227	87074386	87075808	2579	5,3,7,0	0,0,0,0	1,2,2,6	1,7,1,0	298	149	0.000185326380842565	0.0790686867486275	1.0,1.0,1.0,NA	0.333,0.125,0.5,1.0	0.51
2580	"gene-Ccl25"	"Ccl25"	chrNC_000074.7	+	4397792	4399091	4397792	4397913	4398502	4399091	2580	5,16,4,15	1,0,0,0	8,7,4,8	0,0,0,0	298	149	0.426135630084438	0.781567484401908	0.714,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.072
2590	"gene-Gm38650"	"Gm38650"	chrNC_000069.7	-	137057390	137062032	137057390	137057831	137058468	137062032	2590	2,0,0,0	1,0,0,0	1,0,1,0	0,0,0,0	298	149	0.317605955826941	0.724424128241187	0.5,NA,NA,NA	1.0,NA,1.0,NA	-0.5
2595	"gene-Cfap100"	"Cfap100"	chrNC_000072.7	-	90386323	90386632	90386323	90386475	90386583	90386632	2595	13,8,3,3	9,8,4,7	14,4,9,9	9,6,6,4	257	149	0.177533780812406	0.609914440532942	0.456,0.367,0.303,0.199	0.474,0.279,0.465,0.566	-0.115
2596	"gene-Cfap100"	"Cfap100"	chrNC_000072.7	-	90390942	90392874	90390942	90391010	90392681	90392874	2596	4,7,4,7	3,0,0,2	6,4,3,4	1,3,1,3	298	149	0.17906018993084	0.610650701766983	0.4,1.0,1.0,0.636	0.75,0.4,0.6,0.4	0.222
2601	"gene-Cxxc4"	"Cxxc4"	chrNC_000069.7	+	133945163	133964436	133945163	133946476	133946592	133964436	2601	26,61,47,44	1,2,2,0	32,33,34,42	0,1,0,1	265	149	0.416776661188181	0.771426854832937	0.936,0.945,0.93,1.0	1.0,0.949,1.0,0.959	-0.024
2602	"gene-Tjap1"	"Tjap1"	chrNC_000083.7	-	46571020	46571835	46571020	46571128	46571805	46571835	2602	42,77,37,33	8,17,11,16	56,40,41,45	12,18,23,22	298	149	0.0838974576160901	0.499660979296918	0.724,0.694,0.627,0.508	0.7,0.526,0.471,0.506	0.087
2606	"gene-Lrig1"	"Lrig1"	chrNC_000072.7	-	94581509	94582984	94581509	94581760	94581890	94582984	2606	31,47,31,29	1,0,2,0	26,27,68,44	0,0,2,4	279	149	0.70320038760291	0.951692020172266	0.943,1.0,0.892,1.0	1.0,1.0,0.948,0.855	0.008
2608	"gene-Pcsk4"	"Pcsk4"	chrNC_000076.7	-	80158557	80159009	80158557	80158682	80158823	80159009	2608	18,11,7,14	1,0,0,2	12,8,15,11	0,2,6,1	290	149	0.244244942390691	0.676130755932856	0.902,1.0,1.0,0.782	1.0,0.673,0.562,0.85	0.15
2610	"gene-Pcsk4"	"Pcsk4"	chrNC_000076.7	-	80159316	80159610	80159316	80159434	80159506	80159610	2610	3,7,1,4	0,1,0,2	3,2,6,8	0,1,2,2	221	149	0.999202115572178	0.999202115572178	1.0,0.825,1.0,0.574	1.0,0.574,0.669,0.729	0.107
2613	"gene-Cdon"	"Cdon"	chrNC_000075.7	+	35409476	35413524	35409476	35409710	35412663	35413524	2613	14,4,15,9	0,1,0,0	18,20,20,13	0,0,0,0	298	149	0.32209274247162	0.727924784590504	1.0,0.667,1.0,1.0	1.0,1.0,1.0,1.0	-0.083
2616	"gene-Spata2"	"Spata2"	chrNC_000068.8	-	167323052	167327513	167323052	167326499	167327077	167327513	2616	2,3,2,2	53,46,83,76	3,5,5,3	37,72,46,60	298	149	0.0390537120333282	0.410003814158168	0.019,0.032,0.012,0.013	0.039,0.034,0.052,0.024	-0.018
2617	"gene-Spata2"	"Spata2"	chrNC_000068.8	-	167323052	167327513	167323052	167326499	167327128	167327513	2617	25,30,13,18	0,0,0,1	35,24,23,27	0,0,0,0	298	149	0.288486084394888	0.717319639084904	1.0,1.0,1.0,0.9	1.0,1.0,1.0,1.0	-0.025
2623	"gene-Gmeb1"	"Gmeb1"	chrNC_000070.7	-	131978985	131988601	131978985	131979143	131979741	131988601	2623	8,11,10,6	3,6,7,8	12,16,15,9	4,10,8,7	298	149	0.557315681196438	0.867945512504465	0.571,0.478,0.417,0.273	0.6,0.444,0.484,0.391	-0.045
2625	"gene-Gmeb1"	"Gmeb1"	chrNC_000070.7	-	131979741	131988601	131979741	131979804	131981275	131988601	2625	13,23,32,17	0,0,0,1	21,31,19,22	1,0,1,1	298	149	0.470763258346395	0.820215436997404	1.0,1.0,1.0,0.895	0.913,1.0,0.905,0.917	0.04
2626	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85362149	85363327	85362149	85362213	85363140	85363327	2626	32,45,23,31	11,9,4,5	21,24,20,16	6,14,14,4	298	149	0.039249882668755	0.410003814158168	0.593,0.714,0.742,0.756	0.636,0.462,0.417,0.667	0.156
2628	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85365866	85366880	85365866	85366018	85366157	85366880	2628	29,19,24,34	0,0,0,0	30,23,38,30	1,0,0,1	288	149	0.00714118364816707	0.299605113966282	1.0,1.0,1.0,1.0	0.939,1.0,1.0,0.939	0.03
2629	"gene-Gm30827"	"Gm30827"	chrNC_000069.7	+	148709464	148715110	148709464	148711348	148712326	148715110	2629	3,3,0,1	0,3,0,0	3,2,1,0	2,0,1,0	298	149	0.947736207231557	0.999202115572178	1.0,0.333,NA,1.0	0.429,1.0,0.333,NA	0.19
2630	"gene-Gm30827"	"Gm30827"	chrNC_000069.7	+	148709464	148715110	148709464	148711348	148712868	148715110	2630	1,3,3,1	0,0,0,0	3,1,1,0	2,0,0,0	298	149	0.06138325883754	0.443281387668878	1.0,1.0,1.0,1.0	0.429,1.0,1.0,NA	0.19
2631	"gene-Gm30827"	"Gm30827"	chrNC_000069.7	+	148709464	148715110	148709464	148712417	148712868	148715110	2631	3,0,3,0	0,2,0,0	6,2,0,0	0,0,1,0	298	149	0.665014394319433	0.929749581976767	1.0,0.0,1.0,NA	1.0,1.0,0.0,NA	0.0
2632	"gene-Dhrs3"	"Dhrs3"	chrNC_000070.7	+	144618711	144620279	144618711	144619480	144620154	144620279	2632	7,6,13,13	0,1,0,0	17,8,11,19	4,4,0,0	298	149	0.18480975474397	0.616552061308497	1.0,0.75,1.0,1.0	0.68,0.5,1.0,1.0	0.142
2633	"gene-Dhrs3"	"Dhrs3"	chrNC_000070.7	+	144618711	144620279	144618711	144619945	144620154	144620279	2633	13,9,21,16	2,1,1,0	20,11,14,17	1,1,0,0	298	149	0.425415594506039	0.78115104853264	0.765,0.818,0.913,1.0	0.909,0.846,1.0,1.0	-0.065
2635	"gene-Grm7"	"Grm7"	chrNC_000072.7	+	111479107	111485386	111479107	111484603	111485264	111485386	2635	8,11,4,5	0,0,0,1	7,1,6,0	0,0,0,0	298	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.714	1.0,1.0,1.0,NA	-0.072
2636	"gene-Grm7"	"Grm7"	chrNC_000072.7	+	111479107	111485386	111479107	111485155	111485264	111485386	2636	0,3,1,0	0,0,1,0	1,1,3,0	0,0,0,0	258	149	0.263159837208196	0.696643966758599	NA,1.0,0.366,NA	1.0,1.0,1.0,NA	-0.317
2637	"gene-St6galnac3"	"St6galnac3"	chrNC_000069.7	-	152903910	152911228	152903910	152906123	152906551	152911228	2637	29,22,22,18	1,0,0,1	30,15,20,18	1,0,0,0	298	149	0.686153395270516	0.942012979332582	0.935,1.0,1.0,0.9	0.938,1.0,1.0,1.0	-0.026
2640	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540013	80540269	80540013	80540028	80540123	80540269	2640	65,61,51,56	3,1,1,1	76,56,75,82	9,6,0,9	244	149	0.197462902759806	0.627035295575575	0.93,0.974,0.969,0.972	0.838,0.851,1.0,0.848	0.077
2641	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540013	80540269	80540013	80540028	80540251	80540269	2641	81,73,56,59	12,18,15,16	94,82,92,102	13,18,10,37	298	149	0.54176153964409	0.857221544728278	0.771,0.67,0.651,0.648	0.783,0.695,0.821,0.58	-0.035
2642	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540013	80540269	80540013	80540123	80540251	80540269	2642	63,57,44,50	0,1,0,1	73,51,62,76	0,0,1,1	277	149	0.871617596468042	0.999202115572178	1.0,0.968,1.0,0.964	1.0,1.0,0.971,0.976	-0.004
2643	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540454	80541209	80540454	80540547	80540897	80541209	2643	97,91,68,82	24,6,7,7	87,95,109,96	11,11,9,20	298	149	0.729182810878615	0.968584243577539	0.669,0.883,0.829,0.854	0.798,0.812,0.858,0.706	0.015
2644	"gene-Hcn3"	"Hcn3"	chrNC_000069.7	-	89058168	89058893	89058168	89058387	89058731	89058893	2644	97,121,83,97	37,28,38,27	88,78,113,101	67,29,39,48	298	149	0.0870116371881486	0.499660979296918	0.567,0.684,0.522,0.642	0.396,0.574,0.592,0.513	0.085
2645	"gene-Hcn3"	"Hcn3"	chrNC_000069.7	-	89059937	89060367	89059937	89060080	89060185	89060367	2645	107,130,138,123	1,3,2,1	133,100,118,125	3,4,0,1	254	149	0.884317831389743	0.999202115572178	0.984,0.962,0.976,0.986	0.963,0.936,1.0,0.987	0.005
2646	"gene-Rab11fip2"	"Rab11fip2"	chrNC_000085.7	-	59891315	59895575	59891315	59894726	59895367	59895575	2646	110,146,144,117	3,4,5,5	95,93,82,140	4,4,8,9	298	149	0.0417612344144677	0.414469025425308	0.948,0.948,0.935,0.921	0.922,0.921,0.837,0.886	0.046
2648	"gene-Nhp2"	"Nhp2"	chrNC_000077.7	+	51510599	51510978	51510599	51510804	51510908	51510978	2648	1,7,9,5	114,146,151,147	5,4,9,9	139,114,94,134	253	149	0.194302225641935	0.627035295575575	0.005,0.027,0.034,0.02	0.021,0.02,0.053,0.038	-0.011
2649	"gene-Tmem68"	"Tmem68"	chrNC_000070.7	-	3569363	3569752	3569363	3569463	3569630	3569752	2649	151,159,132,142	1,2,1,0	102,101,80,94	1,3,0,2	298	149	0.182999980437676	0.616456097367547	0.987,0.975,0.985,1.0	0.981,0.944,1.0,0.959	0.016
2652	"gene-Nsmaf"	"Nsmaf"	chrNC_000070.7	-	6417164	6417877	6417164	6417207	6417745	6417877	2652	32,28,22,26	48,38,27,24	23,23,30,37	37,25,53,40	298	149	0.643117980749528	0.917934891080126	0.25,0.269,0.289,0.351	0.237,0.315,0.221,0.316	0.018
2655	"gene-Qsox2"	"Qsox2"	chrNC_000068.8	-	26099135	26101471	26099135	26099805	26101285	26101471	2655	58,67,55,53	5,2,5,5	64,61,43,77	3,5,3,4	298	149	0.618807715654375	0.903257018791231	0.853,0.944,0.846,0.841	0.914,0.859,0.878,0.906	-0.018
2657	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155903457	155902995	155903009	155903326	155903457	2657	308,338,258,254	4,2,4,6	351,289,320,301	17,1,5,0	298	149	0.512439808214264	0.849673782326949	0.975,0.988,0.97,0.955	0.912,0.993,0.97,1.0	0.003
2658	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155904885	155902995	155903009	155904162	155904885	2658	393,407,312,305	1,1,2,3	397,325,364,372	4,1,1,0	298	149	0.615025062621454	0.900108032980341	0.995,0.995,0.987,0.981	0.98,0.994,0.995,1.0	-0.003
2659	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155904885	155902995	155903457	155904162	155904885	2659	392,376,283,288	14,10,8,8	369,287,351,349	19,7,7,7	298	149	0.823892874165906	0.999202115572178	0.933,0.949,0.946,0.947	0.907,0.953,0.962,0.961	-0.002
2660	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155904885	155902995	155903009	155904785	155904885	2660	432,490,362,356	14,6,13,7	479,384,410,424	7,4,7,12	298	149	0.290757247232994	0.717319639084904	0.939,0.976,0.933,0.962	0.972,0.98,0.967,0.946	-0.014
2661	"gene-Xlr3b"	"Xlr3b"	chrNC_000086.8	+	72240958	72241991	72240958	72241076	72241891	72241991	2661	24,7,17,13	15,5,6,10	12,0,28,15	5,0,9,8	298	149	0.291420309386915	0.717319639084904	0.444,0.412,0.586,0.394	0.545,NA,0.609,0.484	-0.087
2662	"gene-Rev1"	"Rev1"	chrNC_000067.7	-	38113395	38114104	38113395	38113524	38113979	38114104	2662	41,38,28,19	3,3,1,2	39,33,39,60	1,6,3,5	298	149	0.60687443537488	0.895277203810891	0.872,0.864,0.933,0.826	0.951,0.733,0.867,0.857	0.022
2663	"gene-Uaca"	"Uaca"	chrNC_000075.7	+	60776856	60779565	60776856	60777312	60777822	60779565	2663	50,47,52,35	0,0,1,1	39,36,50,42	0,0,2,1	298	149	0.625772517362135	0.907142148415514	1.0,1.0,0.963,0.946	1.0,1.0,0.926,0.955	0.007
2664	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798084	55798531	55798876	2664	58,54,57,48	37,18,38,34	49,47,42,60	26,26,25,23	298	149	0.413200656683935	0.76958890165056	0.439,0.6,0.429,0.414	0.485,0.475,0.457,0.566	-0.025
2665	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798275	55798531	55798876	2665	42,32,33,35	3,1,4,4	32,38,37,50	2,6,2,3	298	149	0.966069573175207	0.999202115572178	0.875,0.941,0.805,0.814	0.889,0.76,0.902,0.893	-0.002
2666	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798432	55798531	55798876	2666	48,49,46,46	14,9,10,13	51,50,47,51	11,13,5,10	248	149	0.316524119217796	0.724424128241187	0.673,0.766,0.734,0.68	0.736,0.698,0.85,0.754	-0.046
2667	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798084	55798666	55798876	2667	106,91,121,110	15,9,11,11	99,85,94,89	19,16,16,13	298	149	0.00931386924553357	0.307025046915267	0.779,0.835,0.846,0.833	0.723,0.726,0.746,0.774	0.081
2668	"gene-Gm15423"	"Gm15423"	chrNC_000067.7	-	176735588	176738985	176735588	176737700	176738817	176738985	2668	0,1,0,0	0,1,1,1	0,1,0,0	1,0,0,0	298	149	0.234214258615573	0.665154789726889	NA,0.333,0.0,0.0	0.0,1.0,NA,NA	-0.389
2669	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149430409	149430469	149432651	2669	106,117,127,99	3,8,15,2	113,89,133,146	8,2,8,1	209	149	0.241985170997457	0.676130755932856	0.962,0.912,0.858,0.972	0.91,0.969,0.922,0.99	-0.022
2670	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149431495	149431597	149432651	2670	341,409,282,322	0,1,0,0	304,264,243,219	0,0,0,0	251	149	0.335786559403788	0.738660163644222	1.0,0.996,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
2673	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149429115	149432460	149432651	2673	404,460,436,473	0,0,2,4	416,341,421,380	0,0,0,0	298	149	0.00902950476968312	0.306446211396346	1.0,1.0,0.991,0.983	1.0,1.0,1.0,1.0	-0.006
2674	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149429115	149432543	149432651	2674	399,461,444,475	0,2,0,0	409,362,425,395	0,0,0,0	298	149	0.117040242621368	0.542738391192909	1.0,0.991,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
2677	"gene-C230012O17Rik"	"C230012O17Rik"	chrNC_000070.7	-	24961286	24966950	24961286	24962444	24962910	24966950	2677	4,1,2,1	0,0,0,0	0,3,1,1	0,0,0,1	298	149	0.175553590713659	0.607038002228285	1.0,1.0,1.0,1.0	NA,1.0,1.0,0.333	0.222
2678	"gene-C230012O17Rik"	"C230012O17Rik"	chrNC_000070.7	-	24961286	24966950	24961286	24962620	24962910	24966950	2678	0,1,4,1	0,0,0,0	0,1,1,2	0,0,1,0	298	149	0.139671337249994	0.571995940943234	NA,1.0,1.0,1.0	NA,1.0,0.333,1.0	0.222
