ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5065	"gene-Tmem38a"	"Tmem38a"	chrNC_000074.7	+	73333803	73333988	73335063	73335116	73333406	73333563	73339705	73341128
5066	"gene-Tmem38a"	"Tmem38a"	chrNC_000074.7	+	73333803	73333988	73338543	73338661	73333406	73333563	73339705	73341128
5067	"gene-Tmem38a"	"Tmem38a"	chrNC_000074.7	+	73335028	73335116	73338543	73338661	73333803	73333988	73339705	73341128
5068	"gene-Tmem38a"	"Tmem38a"	chrNC_000074.7	+	73335063	73335116	73338543	73338661	73333406	73333563	73339705	73341128
5069	"gene-Tmem38a"	"Tmem38a"	chrNC_000074.7	+	73335063	73335116	73338543	73338661	73333803	73333988	73339705	73341128
5070	"gene-Tctn1"	"Tctn1"	chrNC_000071.7	-	122384547	122384697	122385982	122386108	122383563	122383726	122386911	122387046
5071	"gene-Tctn1"	"Tctn1"	chrNC_000071.7	-	122395532	122395684	122396897	122397028	122392546	122392646	122399469	122399590
5072	"gene-Cul7"	"Cul7"	chrNC_000083.7	+	46970984	46971167	46972219	46972380	46970788	46970895	46972561	46972778
5073	"gene-Afmid"	"Afmid"	chrNC_000077.7	+	117726328	117726407	117726491	117726633	117725970	117726068	117727233	117727338
5074	"gene-Afmid"	"Afmid"	chrNC_000077.7	+	117726328	117726407	117726491	117726759	117725970	117726068	117727233	117727338
5075	"gene-Afmid"	"Afmid"	chrNC_000077.7	+	117726491	117726633	117727233	117727338	117726328	117726407	117729318	117730734
5076	"gene-Senp8"	"Senp8"	chrNC_000075.7	-	59647222	59647315	59657544	59657654	59641541	59645151	59657860	59657932
5077	"gene-Senp8"	"Senp8"	chrNC_000075.7	-	59647222	59647334	59657544	59657654	59641541	59645151	59657860	59657932
5078	"gene-Rimbp2"	"Rimbp2"	chrNC_000071.7	-	128857322	128857440	128861854	128862013	128851232	128851417	128863715	128863858
5079	"gene-Rimbp2"	"Rimbp2"	chrNC_000071.7	-	128861854	128862013	128863715	128863858	128857322	128857440	128865222	128865678
5080	"gene-Rimbp2"	"Rimbp2"	chrNC_000071.7	-	128861854	128862013	128863715	128863862	128857322	128857440	128865222	128865678
5081	"gene-Rimbp2"	"Rimbp2"	chrNC_000071.7	-	128890625	128890676	128896806	128896911	128883420	128883625	128914726	128914841
5082	"gene-Poc1b"	"Poc1b"	chrNC_000076.7	+	99000730	99000811	99028643	99028859	98992063	98992213	99032487	99033936
5083	"gene-Kif1b"	"Kif1b"	chrNC_000070.7	-	149361303	149361380	149375758	149375933	149359372	149359552	149391885	149391974
5084	"gene-Mthfsl"	"Mthfsl"	chrNC_000075.7	-	88576312	88576385	88585978	88586189	88570657	88571038	88590893	88590970
5085	"gene-Mthfsl"	"Mthfsl"	chrNC_000075.7	-	88576312	88576385	88585978	88586189	88570657	88571038	88597540	88597802
5086	"gene-Mthfsl"	"Mthfsl"	chrNC_000075.7	-	88576312	88576385	88585978	88586189	88570657	88571038	88601541	88601626
5087	"gene-Mthfsl"	"Mthfsl"	chrNC_000075.7	-	88576312	88576385	88585978	88586189	88570657	88571038	88601711	88601853
5088	"gene-Mthfsl"	"Mthfsl"	chrNC_000075.7	-	88585978	88586189	88597540	88597802	88576312	88576385	88601541	88601626
5089	"gene-Clcn6"	"Clcn6"	chrNC_000070.7	-	148104174	148104233	148105916	148105984	148103297	148103430	148107823	148107950
5090	"gene-Arhgap1"	"Arhgap1"	chrNC_000068.8	+	91492642	91492730	91498541	91498673	91484780	91484876	91498830	91498917
5091	"gene-Bzw2"	"Bzw2"	chrNC_000078.7	-	36179990	36180167	36184889	36184954	36173933	36174037	36206666	36206824
5092	"gene-Mon1b"	"Mon1b"	chrNC_000074.7	+	114365166	114365986	114366318	114366466	114364372	114364717	114368561	114371824
5093	"gene-Traf7"	"Traf7"	chrNC_000083.7	-	24733098	24733191	24733686	24733803	24732872	24732906	24735478	24735573
5094	"gene-Traf7"	"Traf7"	chrNC_000083.7	-	24733098	24733191	24735478	24735570	24732872	24732906	24737715	24737773
5095	"gene-Traf7"	"Traf7"	chrNC_000083.7	-	24733098	24733191	24735478	24735573	24732872	24732906	24737715	24737773
5096	"gene-Traf7"	"Traf7"	chrNC_000083.7	-	24733686	24733803	24735478	24735573	24733098	24733191	24737715	24737773
5097	"gene-Cmc2"	"Cmc2"	chrNC_000074.7	-	117620826	117620898	117637866	117637973	117615423	117616598	117648089	117648175
5098	"gene-Gm39260"	"Gm39260"	chrNC_000074.7	-	118146016	118146111	118147954	118148452	118144204	118144935	118149727	118150123
5099	"gene-Mbtps1"	"Mbtps1"	chrNC_000074.7	-	120257787	120257949	120260059	120260211	120255662	120255807	120264865	120264933
5100	"gene-Haus2"	"Haus2"	chrNC_000068.8	+	120442818	120442911	120446335	120446468	120439862	120440026	120448353	120448462
5101	"gene-Calm3"	"Calm3"	chrNC_000073.7	-	16650999	16651135	16651310	16651417	16649303	16650901	16651509	16651653
5102	"gene-Rnf214"	"Rnf214"	chrNC_000075.7	-	45802101	45802241	45807382	45807523	45783168	45783265	45809729	45809789
5103	"gene-Rnf214"	"Rnf214"	chrNC_000075.7	-	45811043	45811554	45816067	45816217	45809729	45809789	45817597	45817680
5104	"gene-Rnf214"	"Rnf214"	chrNC_000075.7	-	45811043	45811554	45816067	45816217	45809729	45809789	45818035	45818125
5105	"gene-Rnf214"	"Rnf214"	chrNC_000075.7	-	45811508	45811554	45816067	45816217	45809729	45809789	45818035	45818209
5106	"gene-Emc8"	"Emc8"	chrNC_000074.7	-	121385266	121385361	121385743	121385813	121380652	121384987	121387522	121387599
5107	"gene-Emc8"	"Emc8"	chrNC_000074.7	-	121385743	121385813	121387522	121387599	121385266	121385361	121394495	121394826
5108	"gene-Exoc3"	"Exoc3"	chrNC_000079.7	-	74321414	74321542	74322105	74322267	74317920	74320363	74328553	74328676
5109	"gene-Mthfsd"	"Mthfsd"	chrNC_000074.7	-	121832312	121832426	121832456	121832570	121831130	121831244	121833608	121833712
5110	"gene-Aprt"	"Aprt"	chrNC_000074.7	-	123301875	123301954	123302140	123302274	123301375	123301766	123303253	123303360
5111	"gene-Robo1"	"Robo1"	chrNC_000082.7	+	72268200	72268335	72360587	72360671	71942501	71942636	72539013	72539340
5112	"gene-Robo1"	"Robo1"	chrNC_000082.7	+	72360587	72360671	72539013	72539340	71942501	71942636	72701517	72701675
5113	"gene-Robo1"	"Robo1"	chrNC_000082.7	+	72360587	72360671	72539013	72539340	72268200	72268335	72701517	72701675
5114	"gene-Robo1"	"Robo1"	chrNC_000082.7	+	72539013	72539340	72701517	72701675	72360306	72360671	72730100	72730221
5115	"gene-Robo1"	"Robo1"	chrNC_000082.7	+	72539013	72539340	72701517	72701675	72452698	72461082	72730100	72730221
5116	"gene-Robo1"	"Robo1"	chrNC_000082.7	+	72824644	72824797	72832546	72832855	72821019	72821426	72839878	72840075
5117	"gene-St6galnac6"	"St6galnac6"	chrNC_000068.8	+	32498053	32498108	32499237	32499328	32496996	32497123	32502235	32502415
5118	"gene-St6galnac6"	"St6galnac6"	chrNC_000068.8	+	32499237	32499328	32502235	32502415	32496996	32497123	32504792	32505199
5119	"gene-St6galnac6"	"St6galnac6"	chrNC_000068.8	+	32499237	32499328	32502235	32502415	32498053	32498108	32504792	32505180
5120	"gene-Npepps"	"Npepps"	chrNC_000077.7	-	97104596	97104704	97108616	97108673	97103857	97104013	97109333	97109476
5121	"gene-Npepps"	"Npepps"	chrNC_000077.7	-	97113776	97113996	97115484	97115619	97109333	97109476	97117554	97117694
5122	"gene-Npepps"	"Npepps"	chrNC_000077.7	-	97135253	97135361	97139027	97139149	97133428	97133629	97149099	97149177
5123	"gene-Cdk10"	"Cdk10"	chrNC_000074.7	+	123955850	123955920	123957006	123957066	123955586	123955639	123957332	123957456
5124	"gene-Cdk10"	"Cdk10"	chrNC_000074.7	+	123957530	123957670	123958098	123958151	123957332	123957456	123958372	123958995
5125	"gene-Tcf25"	"Tcf25"	chrNC_000074.7	+	124108138	124108300	124109265	124109340	124097510	124100803	124110063	124110182
5126	"gene-Def8"	"Def8"	chrNC_000074.7	+	124172836	124172923	124173586	124173892	124169724	124169790	124174526	124174651
5127	"gene-Def8"	"Def8"	chrNC_000074.7	+	124172836	124172923	124174055	124174102	124169724	124169790	124174526	124174651
5128	"gene-Def8"	"Def8"	chrNC_000074.7	+	124172836	124172923	124174055	124174102	124170032	124170184	124174526	124174651
5129	"gene-Def8"	"Def8"	chrNC_000074.7	+	124172861	124172923	124173586	124173892	124169724	124169790	124174526	124174651
5130	"gene-Def8"	"Def8"	chrNC_000074.7	+	124172861	124172923	124174055	124174102	124169724	124169790	124174526	124174651
5131	"gene-Def8"	"Def8"	chrNC_000074.7	+	124173586	124173892	124174055	124174102	124169724	124169790	124174526	124174651
5132	"gene-Hnrnph3"	"Hnrnph3"	chrNC_000076.7	-	62853819	62854004	62855171	62855306	62853302	62853389	62859498	62859628
5133	"gene-Hnrnph3"	"Hnrnph3"	chrNC_000076.7	-	62853864	62854004	62855171	62855306	62853302	62853389	62859498	62859672
5134	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71051188	71051267	71051351	71051422	71050855	71050884	71051503	71051558
5135	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71052489	71052549	71052658	71052712	71052337	71052407	71053045	71053135
5136	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71054881	71054966	71055050	71055112	71053045	71053135	71055223	71055296
5137	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71055050	71055112	71055223	71055296	71054881	71054966	71060774	71060964
5138	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71055050	71055112	71055223	71055296	71054881	71054966	71060839	71060964
5139	"gene-Dhcr7"	"Dhcr7"	chrNC_000073.7	+	143391498	143391721	143394169	143394260	143390374	143390466	143394894	143395108
5140	"gene-Dhcr7"	"Dhcr7"	chrNC_000073.7	+	143391498	143391721	143394169	143394260	143390374	143390466	143395076	143395108
5141	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34309119	34309277	34322014	34322342	34296862	34297266	34325144	34325234
5142	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34309119	34309277	34325144	34325234	34296862	34297266	34387712	34387885
5143	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34309119	34309277	34387712	34387885	34296862	34297266	34408684	34408861
5144	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34309119	34309277	34334269	34334418	34296868	34297266	34408684	34408861
5145	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34309119	34309277	34334269	34334418	34296873	34297266	34387712	34387885
5146	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34310186	34310299	34319529	34319638	34309119	34309277	34322014	34322342
5147	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34310186	34310299	34322014	34322342	34309119	34309277	34325144	34325234
5148	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34325144	34325234	34334269	34334418	34309119	34309277	34387712	34387885
5149	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34334269	34334418	34387712	34387885	34296859	34297266	34408684	34408861
5150	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34334269	34334418	34387712	34387885	34309119	34309277	34408684	34408861
5151	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34334269	34334418	34387712	34387885	34325144	34325234	34408684	34408861
5152	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34387712	34387885	34408684	34408861	34309119	34309277	34423799	34423909
5153	"gene-Mapkap1"	"Mapkap1"	chrNC_000068.8	+	34387712	34387885	34408684	34408861	34334269	34334418	34423799	34423909
5154	"gene-Elp2"	"Elp2"	chrNC_000084.7	+	24767395	24767529	24767957	24768065	24765815	24765937	24771450	24771869
5155	"gene-Galnt2"	"Galnt2"	chrNC_000074.7	+	125022096	125022190	125032253	125032407	124958132	124958388	125050410	125050509
5156	"gene-Vis1"	"Vis1"	chrNC_000068.8	+	45132894	45132956	45166411	45166472	45128954	45129484	45168986	45169197
5157	"gene-Vis1"	"Vis1"	chrNC_000068.8	+	45132894	45132960	45166411	45166472	45128954	45129484	45168986	45169197
5158	"gene-Vis1"	"Vis1"	chrNC_000068.8	+	45132894	45133322	45166411	45166472	45128954	45129484	45168986	45169197
5159	"gene-Egln1"	"Egln1"	chrNC_000074.7	-	125638479	125638547	125640755	125640892	125635324	125637502	125642399	125642519
5160	"gene-Egln1"	"Egln1"	chrNC_000074.7	-	125638479	125638547	125642399	125642519	125635324	125637502	125674971	125676063
5161	"gene-Tsnax"	"Tsnax"	chrNC_000074.7	+	125742393	125742508	125751245	125751376	125740248	125740353	125755506	125755634
5162	"gene-Gm31718"	"Gm31718"	chrNC_000074.7	-	127553086	127553355	127567961	127568003	127545762	127545884	127568295	127568389
5163	"gene-Rbm34"	"Rbm34"	chrNC_000074.7	-	127686291	127686335	127688661	127688721	127680115	127680199	127692131	127692372
5164	"gene-Rbm34"	"Rbm34"	chrNC_000074.7	-	127696732	127696878	127697487	127697659	127692131	127692372	127697739	127697799
5165	"gene-Cdc27"	"Cdc27"	chrNC_000077.7	-	104403726	104403844	104406197	104406406	104400996	104401125	104408201	104408354
5166	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4424206	4424454	4449676	4449754	4417892	4420316	4456004	4456252
5167	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4424319	4424454	4449676	4449754	4417892	4420316	4456004	4456252
5168	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4427029	4427144	4432772	4432887	4424206	4424454	4456004	4456252
5169	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4427029	4427144	4432772	4432887	4424319	4424454	4440865	4440904
5170	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4427029	4427144	4440865	4440904	4424319	4424454	4449676	4449754
5171	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4427029	4427144	4440865	4440904	4424319	4424454	4456004	4456252
5172	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4432772	4432887	4440865	4440904	4424319	4424454	4456004	4456252
5173	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4432772	4432887	4440865	4440904	4427029	4427144	4456004	4456252
5174	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4432772	4432887	4449676	4449754	4427029	4427144	4456004	4456252
5175	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4440865	4440904	4449676	4449754	4427029	4427144	4456004	4456252
5176	"gene-Gria4"	"Gria4"	chrNC_000075.7	-	4440865	4440904	4449676	4449754	4432772	4432887	4456004	4456252
5177	"gene-Dync2h1"	"Dync2h1"	chrNC_000075.7	-	6955906	6955996	6967079	6967289	6941594	6941704	6983389	6983506
5178	"gene-Dync2h1"	"Dync2h1"	chrNC_000075.7	-	6967079	6967289	6983389	6983506	6955906	6955996	6992523	6992628
5179	"gene-Cmpk2"	"Cmpk2"	chrNC_000078.7	+	26523994	26524196	26524260	26524353	26521404	26521519	26527004	26527238
5180	"gene-Pxk"	"Pxk"	chrNC_000080.7	-	14309741	14309771	14312265	14312339	14304655	14305838	14314427	14314490
5181	"gene-Pxk"	"Pxk"	chrNC_000080.7	-	14309741	14309774	14312265	14312339	14304655	14305838	14314427	14314490
5182	"gene-Cfap300"	"Cfap300"	chrNC_000075.7	-	8023900	8023967	8025962	8026135	8021672	8022545	8037460	8037536
5183	"gene-Cfap300"	"Cfap300"	chrNC_000075.7	-	8027101	8027268	8037460	8037536	8025962	8026135	8042409	8042491
5184	"gene-Cfap300"	"Cfap300"	chrNC_000075.7	-	8037460	8037536	8042409	8042491	8027101	8027268	8042670	8042876
5185	"gene-Washc2"	"Washc2"	chrNC_000072.7	+	116203384	116203447	116204306	116204495	116201936	116201994	116206183	116206311
5186	"gene-Washc2"	"Washc2"	chrNC_000072.7	+	116231373	116231454	116232009	116232129	116231050	116231179	116233576	116233789
5187	"gene-Washc2"	"Washc2"	chrNC_000072.7	+	116232009	116232129	116233576	116233789	116231373	116231454	116235602	116236217
5188	"gene-Washc2"	"Washc2"	chrNC_000072.7	+	116233187	116233250	116233576	116233789	116232009	116232129	116235602	116236217
5189	"gene-Cep57"	"Cep57"	chrNC_000075.7	-	13721155	13721300	13721922	13722158	13719078	13720136	13724705	13724816
5190	"gene-Cep57"	"Cep57"	chrNC_000075.7	-	13721922	13722158	13723928	13724006	13721155	13721300	13724705	13724816
5191	"gene-4931406C07Rik"	"4931406C07Rik"	chrNC_000075.7	-	15205981	15206055	15209138	15209237	15205727	15205829	15212662	15212809
5192	"gene-Fat3"	"Fat3"	chrNC_000075.7	-	15827499	15827535	15828231	15828291	15821484	15826917	15830459	15830573
5193	"gene-Sparcl1"	"Sparcl1"	chrNC_000071.7	-	104246914	104247039	104250105	104250283	104245574	104245639	104261242	104261954
5194	"gene-Zfp317"	"Zfp317"	chrNC_000075.7	+	19535527	19535594	19537190	19537291	19533314	19533581	19540392	19540502
5195	"gene-Zfp317"	"Zfp317"	chrNC_000075.7	+	19535527	19535594	19537190	19537291	19533581	19534528	19540392	19540502
5196	"gene-Zfp317"	"Zfp317"	chrNC_000075.7	+	19536795	19536933	19537190	19537291	19535527	19535594	19540392	19540502
5197	"gene-Dnm1l"	"Dnm1l"	chrNC_000082.7	-	16136308	16136341	16136627	16136705	16134465	16134642	16137315	16137372
5198	"gene-Dnm1l"	"Dnm1l"	chrNC_000082.7	-	16149864	16149996	16151692	16151813	16147666	16147873	16154716	16154879
5199	"gene-Dnm1l"	"Dnm1l"	chrNC_000082.7	-	16156456	16156543	16158859	16158931	16154716	16154879	16159285	16159332
5200	"gene-Dnm1l"	"Dnm1l"	chrNC_000082.7	-	16158859	16158931	16159285	16159332	16156456	16156543	16163861	16164009
5201	"gene-Zfp26"	"Zfp26"	chrNC_000075.7	-	20353475	20353561	20355554	20355663	20352624	20352751	20356189	20356281
5202	"gene-Zfp426"	"Zfp426"	chrNC_000075.7	-	20384323	20384404	20386202	20386329	20382994	20383077	20387691	20387774
5203	"gene-Zfp426"	"Zfp426"	chrNC_000075.7	-	20384323	20384404	20389428	20389550	20382994	20383077	20403681	20404042
5204	"gene-Zfp426"	"Zfp426"	chrNC_000075.7	-	20386202	20386329	20387691	20387774	20384323	20384404	20389428	20389550
5205	"gene-Zfp426"	"Zfp426"	chrNC_000075.7	-	20387691	20387774	20389428	20389550	20386202	20386329	20397625	20397733
5206	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20979325	20979413	20984370	20984477	20978807	20979221	20984559	20984614
5207	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20979325	20979413	20984370	20984477	20978807	20979221	20984684	20984827
5208	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20979325	20979413	20984370	20984614	20978807	20979221	20984684	20984827
5209	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20984370	20984477	20984559	20984614	20979325	20979413	20984684	20984827
5210	"gene-Tyk2"	"Tyk2"	chrNC_000075.7	-	21035272	21035436	21035706	21035854	21032687	21033054	21036159	21036277
5211	"gene-Rac1"	"Rac1"	chrNC_000071.7	-	143493850	143493913	143500423	143500541	143493081	143493241	143502912	143502984
5212	"gene-Qtrt1"	"Qtrt1"	chrNC_000075.7	+	21330549	21330662	21330734	21330844	21329579	21329718	21330920	21331008
5213	"gene-Qtrt1"	"Qtrt1"	chrNC_000075.7	+	21330586	21330662	21330734	21330844	21329579	21329718	21330920	21331008
5214	"gene-Dnm2"	"Dnm2"	chrNC_000075.7	+	21390194	21390333	21391702	21391841	21389576	21389644	21392628	21392715
5215	"gene-Dym"	"Dym"	chrNC_000084.7	+	75196171	75196244	75213273	75213399	75189700	75189834	75247860	75248043
5216	"gene-Dym"	"Dym"	chrNC_000084.7	+	75332233	75332336	75363060	75363243	75259895	75259990	75376355	75376469
5217	"gene-Carm1"	"Carm1"	chrNC_000075.7	+	21480750	21480876	21485782	21485889	21458189	21458526	21486709	21486814
5218	"gene-Togaram1"	"Togaram1"	chrNC_000078.7	+	65033166	65033264	65037714	65037864	65030101	65030340	65039318	65039414
5219	"gene-Kbtbd2"	"Kbtbd2"	chrNC_000072.7	-	56758785	56758951	56766203	56766685	56754509	56757398	56774443	56774798
5220	"gene-Kbtbd2"	"Kbtbd2"	chrNC_000072.7	-	56758785	56758951	56766203	56766685	56754509	56757398	56774467	56774798
5221	"gene-Dock6"	"Dock6"	chrNC_000075.7	-	21737078	21737171	21740769	21740874	21736730	21736826	21741509	21741673
5222	"gene-Bbs9"	"Bbs9"	chrNC_000075.7	+	22582080	22582253	22590207	22590360	22570345	22570441	22705046	22705229
5223	"gene-Bbs9"	"Bbs9"	chrNC_000075.7	+	22723616	22723839	22798876	22798984	22705046	22705229	22799157	22799576
5224	"gene-Map3k3"	"Map3k3"	chrNC_000077.7	+	106041834	106041966	106042443	106042573	106041095	106041244	106043042	106043220
5225	"gene-Bmper"	"Bmper"	chrNC_000075.7	+	23310645	23310975	23317790	23318127	23292724	23292770	23384741	23384872
5226	"gene-Herpud2"	"Herpud2"	chrNC_000075.7	-	25041831	25041945	25044490	25044568	25036167	25036319	25062115	25063077
5227	"gene-B4galnt1"	"B4galnt1"	chrNC_000076.7	+	127003569	127003750	127005612	127005711	127003370	127003411	127005846	127006037
5228	"gene-Septin7"	"Septin7"	chrNC_000075.7	+	25164749	25164754	25175501	25175503	25163806	25163995	25176689	25176792
5229	"gene-Acad8"	"Acad8"	chrNC_000075.7	-	26901415	26901492	26903455	26903584	26896758	26896896	26910689	26910819
5230	"gene-Acad8"	"Acad8"	chrNC_000075.7	-	26901415	26901492	26903455	26903556	26896758	26896896	26910689	26910845
5231	"gene-Ntm"	"Ntm"	chrNC_000075.7	-	28912000	28912033	28917549	28917585	28906044	28907930	28920521	28920673
5232	"gene-Ntm"	"Ntm"	chrNC_000075.7	-	29020691	29020817	29090317	29090550	28925422	28925557	29322851	29322936
5233	"gene-Ntm"	"Ntm"	chrNC_000075.7	-	29090317	29090550	29322851	29322936	29020691	29020817	29874140	29874565
5234	"gene-Nfrkb"	"Nfrkb"	chrNC_000075.7	+	31308089	31308433	31309015	31309089	31307618	31307793	31309855	31309940
5235	"gene-Nectin3"	"Nectin3"	chrNC_000082.7	-	46268491	46269331	46274986	46275138	46258292	46258431	46278476	46278594
5236	"gene-Nectin3"	"Nectin3"	chrNC_000082.7	-	46268760	46269331	46274986	46275138	46258292	46258431	46278476	46278594
5237	"gene-Kcnj5"	"Kcnj5"	chrNC_000075.7	-	32233376	32234315	32253517	32253820	32226001	32229198	32255399	32255640
5238	"gene-Kcnj5"	"Kcnj5"	chrNC_000075.7	-	32236472	32236584	32253517	32253820	32233376	32234315	32255399	32255640
5239	"gene-Agfg1"	"Agfg1"	chrNC_000067.7	+	82836076	82836170	82848405	82848521	82816737	82817610	82853008	82853171
5240	"gene-Agfg1"	"Agfg1"	chrNC_000067.7	+	82853891	82854045	82859948	82860064	82853008	82853171	82860901	82861082
5241	"gene-Agfg1"	"Agfg1"	chrNC_000067.7	+	82853891	82854045	82859948	82860158	82853008	82853171	82860901	82861082
5242	"gene-Dus1l"	"Dus1l"	chrNC_000077.7	-	120685093	120685144	120685728	120685837	120684659	120684772	120686302	120686549
5243	"gene-Kirrel3"	"Kirrel3"	chrNC_000075.7	+	34406314	34406354	34823079	34823157	34399999	34400454	34850407	34850557
5244	"gene-Kirrel3"	"Kirrel3"	chrNC_000075.7	+	34823079	34823157	34850407	34850557	34399999	34400454	34855665	34855815
5245	"gene-Kirrel3os"	"Kirrel3os"	chrNC_000075.7	-	34839486	34839615	34847808	34847931	34834155	34834309	34851308	34851396
5246	"gene-Kirrel3os"	"Kirrel3os"	chrNC_000075.7	-	34910555	34910640	34916212	34916337	34897105	34897191	34916907	34918991
5247	"gene-Ctdsp1"	"Ctdsp1"	chrNC_000067.7	+	74432436	74432585	74432955	74433060	74430624	74431123	74433177	74433234
5248	"gene-Ctdsp1"	"Ctdsp1"	chrNC_000067.7	+	74432955	74433060	74433177	74433234	74432436	74432585	74433798	74433891
5249	"gene-Ei24"	"Ei24"	chrNC_000075.7	-	36697231	36697356	36697778	36697845	36696828	36696948	36699488	36699549
5250	"gene-Fez1"	"Fez1"	chrNC_000075.7	+	36733639	36733671	36754957	36755313	36732693	36732940	36761642	36761742
5251	"gene-Pknox2"	"Pknox2"	chrNC_000075.7	-	36834879	36835068	36847616	36847788	36806606	36806683	36865988	36866128
5252	"gene-Pknox2"	"Pknox2"	chrNC_000075.7	-	36834879	36835068	36847616	36847788	36822429	36822559	36865988	36866128
5253	"gene-Pknox2"	"Pknox2"	chrNC_000075.7	-	36879673	36879782	36898463	36898568	36865988	36866128	36945785	36945977
5254	"gene-Pknox2"	"Pknox2"	chrNC_000075.7	-	36879673	36879782	36898463	36898568	36865988	36866128	36994502	36994605
5255	"gene-Pknox2"	"Pknox2"	chrNC_000075.7	-	36898463	36898568	36945785	36945977	36879673	36879782	36994502	36994572
5256	"gene-Msantd2"	"Msantd2"	chrNC_000075.7	+	37402751	37402865	37424909	37424999	37397033	37401129	37428668	37428768
5257	"gene-Spa17"	"Spa17"	chrNC_000075.7	-	37518912	37518983	37523131	37523314	37517088	37517166	37524851	37525018
5258	"gene-Actr3b"	"Actr3b"	chrNC_000071.7	+	25972503	25972736	26003443	26003499	25964959	25965126	26014782	26014907
5259	"gene-Actr3b"	"Actr3b"	chrNC_000071.7	+	26030105	26030213	26034523	26034667	26027402	26027498	26036608	26036782
5260	"gene-Thap7"	"Thap7"	chrNC_000082.7	-	17346798	17346939	17348093	17348249	17345822	17346604	17348641	17348721
5261	"gene-Thap7"	"Thap7"	chrNC_000082.7	-	17346798	17346939	17348641	17348721	17345822	17346604	17348888	17349975
5262	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3598151	3598202	3651109	3651127	3581246	3581430	3839264	3839397
5263	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3598151	3598202	3742290	3742332	3581246	3581430	3839264	3839397
5264	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3598151	3598202	3839264	3839397	3581246	3581430	3882697	3882845
5265	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3598151	3598202	3882697	3882845	3581246	3581430	3895304	3896130
5266	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3598151	3598202	3839264	3839397	3581246	3581430	3895304	3896133
5267	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3651109	3651127	3742290	3742332	3581246	3581430	3839264	3839397
5268	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3651109	3651127	3742290	3742332	3598151	3598202	3839264	3839397
5269	"gene-Ube2e2"	"Ube2e2"	chrNC_000080.7	+	3839264	3839397	3882697	3882845	3581246	3581430	3895304	3896133
5270	"gene-Fam161b"	"Fam161b"	chrNC_000078.7	-	84395050	84395150	84395379	84395544	84393560	84393709	84400573	84400701
5271	"gene-Dus4l"	"Dus4l"	chrNC_000078.7	-	31692762	31692885	31698764	31698886	31691500	31691727	31702289	31702440
5272	"gene-Dus4l"	"Dus4l"	chrNC_000078.7	-	31692762	31692885	31698764	31698902	31691500	31691727	31702289	31702440
5273	"gene-Dus4l"	"Dus4l"	chrNC_000078.7	-	31696619	31696737	31698764	31698886	31692762	31692885	31702289	31702440
5274	"gene-Bach1"	"Bach1"	chrNC_000082.7	+	87512218	87512512	87515694	87517038	87495841	87495944	87519289	87519496
