ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5654	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109664385	109664482	109668675	109668778	109662263	109662363	109670994	109671155	5654	11,17,31,15	19,29,20,26	23,18,19,20	11,13,29,15	246	252	0.126645330944248	0.579348371386125	0.372,0.375,0.614,0.371	0.682,0.587,0.402,0.577	-0.129
5655	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109664385	109664482	109670543	109670583	109662263	109662363	109670994	109671155	5655	11,17,31,15	6,8,16,11	23,18,19,20	8,10,10,6	246	189	0.230524155842788	0.688873867659636	0.585,0.62,0.598,0.512	0.688,0.58,0.593,0.719	-0.066
5656	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109668675	109668778	109670994	109671155	109662088	109662363	109671519	109672031	5656	15,15,13,13	54,65,52,40	6,7,20,4	56,45,57,48	252	310	0.113754667793158	0.561693129877599	0.255,0.221,0.235,0.286	0.116,0.161,0.301,0.093	0.081
5657	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109668675	109668778	109670543	109670583	109662263	109662363	109670994	109671155	5657	19,29,20,26	6,8,16,11	11,13,29,15	8,10,10,6	252	189	0.590291457556279	0.89372622546622	0.704,0.731,0.484,0.639	0.508,0.494,0.685,0.652	0.055
5658	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109668675	109668778	109670543	109670583	109664385	109664482	109671029	109671155	5658	7,21,12,15	1,0,0,0	21,14,10,22	0,0,0,0	252	189	0.34024546550995	0.764743713272908	0.84,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.04
5659	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109668675	109668778	109670994	109671155	109664385	109664482	109671519	109672031	5659	8,23,14,17	54,65,53,42	23,15,13,23	56,45,57,47	252	310	0.276402603726628	0.729328646085338	0.154,0.303,0.245,0.332	0.336,0.291,0.219,0.376	-0.047
5660	"gene-Map4"	"Map4"	chrNC_000075.7	+	109807917	109808159	109828839	109828908	109758908	109761008	109855168	109855291	5660	277,297,295,269	85,78,86,78	258,245,208,268	78,56,67,63	391	218	0.501331996934947	0.853558287284572	0.645,0.68,0.657,0.658	0.648,0.709,0.634,0.703	-0.013
5661	"gene-Map4"	"Map4"	chrNC_000075.7	+	109828839	109828908	109855168	109855291	109807917	109808159	109856746	109856860	5661	105,101,122,130	167,149,158,153	101,88,91,119	125,120,130,111	218	272	0.240720016468992	0.698101162987095	0.44,0.458,0.491,0.515	0.502,0.478,0.466,0.572	-0.028
5662	"gene-Map4"	"Map4"	chrNC_000075.7	+	109861166	109861301	109863440	109864574	109856746	109856860	109865809	109865923	5662	151,134,171,152	1314,1278,1391,1232	146,132,124,132	1207,1192,1101,1214	284	1283	0.624868303294322	0.912331870188372	0.342,0.321,0.357,0.358	0.353,0.333,0.337,0.329	0.007
5663	"gene-Map4"	"Map4"	chrNC_000075.7	+	109900093	109900207	109901680	109901773	109897760	109898053	109907070	109907152	5663	39,38,27,25	212,264,265,230	41,30,35,31	254,222,270,261	263	242	0.861924799929228	0.994368756324092	0.145,0.117,0.086,0.091	0.129,0.111,0.107,0.099	-0.002
5664	"gene-Map4"	"Map4"	chrNC_000075.7	+	109901680	109901773	109907070	109907152	109897760	109898053	109910488	109910678	5664	77,98,93,90	34,32,31,40	96,80,66,84	44,41,44,46	242	231	0.0114440098834021	0.302822061502876	0.684,0.745,0.741,0.682	0.676,0.651,0.589,0.635	0.075
5665	"gene-Map4"	"Map4"	chrNC_000075.7	+	109908848	109908961	109910488	109910678	109907070	109907152	109910908	109912241	5665	303,318,399,361	166,142,181,161	351,303,394,459	203,175,167,203	262	339	0.478538445327262	0.843071546748665	0.703,0.743,0.74,0.744	0.691,0.691,0.753,0.745	0.012
5666	"gene-Map4"	"Map4"	chrNC_000075.7	+	109908848	109908964	109910488	109910678	109907070	109907152	109910908	109912241	5666	205,195,261,223	166,142,181,161	227,199,269,297	203,175,167,203	265	339	0.752302057428191	0.954945503518641	0.612,0.637,0.648,0.639	0.589,0.593,0.673,0.652	0.007
5667	"gene-Dhx30"	"Dhx30"	chrNC_000075.7	-	109913796	109913936	109914017	109914121	109913386	109913714	109914212	109914370	5667	150,159,172,143	136,121,169,163	217,175,199,200	220,151,175,170	253	289	0.647904019241912	0.920792153129487	0.557,0.6,0.538,0.501	0.53,0.57,0.565,0.573	-0.01
5668	"gene-Smarcc1"	"Smarcc1"	chrNC_000075.7	+	109964636	109964756	109968616	109968702	109961128	109961376	109976112	109976194	5668	154,127,143,145	149,83,100,104	98,107,96,119	89,84,95,112	269	235	0.0984647650822436	0.55017918781243	0.474,0.572,0.555,0.549	0.49,0.527,0.469,0.481	0.046
5669	"gene-Smarcc1"	"Smarcc1"	chrNC_000075.7	+	110016947	110017061	110019970	110020030	110015825	110015979	110025220	110025479	5669	163,198,180,195	70,57,66,80	210,190,158,201	76,63,88,81	263	209	0.448062813796831	0.827119767049618	0.649,0.734,0.684,0.66	0.687,0.706,0.588,0.664	0.021
5670	"gene-Smarcc1"	"Smarcc1"	chrNC_000075.7	+	110042576	110042711	110050959	110051224	110035066	110035221	110063944	110064121	5670	204,200,277,224	403,389,494,388	332,230,264,250	540,497,478,509	284	414	0.749475354712193	0.953825045133322	0.425,0.428,0.45,0.457	0.473,0.403,0.446,0.417	0.005
5671	"gene-Arcn1"	"Arcn1"	chrNC_000075.7	-	44656714	44656919	44661621	44661730	44653439	44655313	44662512	44662660	5671	201,135,147,192	355,350,327,326	148,119,148,142	309,266,307,315	258	354	0.566267428169246	0.879894585907264	0.437,0.346,0.381,0.447	0.397,0.38,0.398,0.382	0.014
5672	"gene-Cspg5"	"Cspg5"	chrNC_000075.7	+	110080026	110080215	110085212	110085288	110075362	110076458	110091127	110091644	5672	438,545,512,512	91,100,109,110	550,394,567,544	98,83,120,123	338	225	0.883044248727147	0.999202115572178	0.762,0.784,0.758,0.756	0.789,0.76,0.759,0.746	0.002
5673	"gene-Cspg5"	"Cspg5"	chrNC_000075.7	+	110080026	110080215	110085212	110085369	110075362	110076458	110091127	110091644	5673	438,545,512,512	66,92,64,72	550,394,567,544	76,60,84,67	338	306	0.593029678454387	0.89524324338373	0.857,0.843,0.879,0.866	0.868,0.856,0.859,0.88	-0.005
5674	"gene-Setd2"	"Setd2"	chrNC_000075.7	+	110433187	110433299	110443937	110444018	110431190	110431330	110446501	110446603	5674	92,81,87,114	80,79,85,73	112,91,103,105	93,74,77,83	261	230	0.554531880206765	0.875288452008856	0.503,0.475,0.474,0.579	0.515,0.52,0.541,0.527	-0.018
5675	"gene-Setd2"	"Setd2"	chrNC_000075.7	+	110443937	110444018	110446501	110446603	110433187	110433299	110446885	110447682	5675	82,87,92,87	125,115,117,115	80,98,86,104	126,132,93,164	230	251	0.758519208927602	0.955854842752341	0.417,0.452,0.462,0.452	0.409,0.448,0.502,0.409	0.004
5676	"gene-Dnmt3a"	"Dnmt3a"	chrNC_000078.7	+	3885026	3885260	3899634	3899739	3856547	3856602	3915984	3916252	5676	38,31,32,38	66,61,50,59	18,14,20,24	31,34,40,46	383	254	0.319626928494543	0.752261865524748	0.276,0.252,0.298,0.299	0.278,0.215,0.249,0.257	0.032
5677	"gene-Dnmt3a"	"Dnmt3a"	chrNC_000078.7	+	3885026	3885260	3899634	3899739	3857050	3857120	3915984	3916252	5677	70,51,68,74	66,60,51,58	37,32,28,44	31,32,40,46	383	254	0.226519533346555	0.686290132416679	0.413,0.36,0.469,0.458	0.442,0.399,0.317,0.388	0.039
5678	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111965521	111965749	111972376	111972606	111956346	111956528	112005162	112005303	5678	52,57,64,50	189,165,145,126	54,50,64,56	168,122,155,194	379	377	0.87331379696991	0.997798526517374	0.215,0.256,0.305,0.283	0.242,0.29,0.291,0.223	0.003
5679	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111976490	111976547	111978402	111978440	111972376	111972606	112005162	112005303	5679	17,24,23,14	15,12,5,16	16,21,14,17	12,7,14,12	187	206	0.77267116449811	0.960419487839141	0.555,0.688,0.835,0.491	0.595,0.768,0.524,0.609	0.018
5680	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111976490	111976550	111978402	111978440	111972376	111972606	112005162	112005303	5680	17,24,23,14	15,12,5,17	16,21,14,17	12,11,14,12	187	209	0.618702107358782	0.907180534511758	0.559,0.691,0.837,0.479	0.598,0.681,0.528,0.613	0.036
5681	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111984485	111984584	111986294	111986385	111978402	111978440	111986757	111986866	5681	12,11,13,5	15,24,14,18	7,19,5,12	32,21,17,23	240	248	0.417003561875013	0.807295970520996	0.453,0.321,0.49,0.223	0.184,0.483,0.233,0.35	0.059
5682	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111984485	111984584	111986757	111986866	111978402	111978440	112005162	112005303	5682	60,69,77,63	19,25,16,20	75,58,75,79	28,23,24,23	258	248	0.41440994533753	0.805851131931053	0.752,0.726,0.822,0.752	0.72,0.708,0.75,0.768	0.026
5683	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111984485	111984587	111986294	111986385	111978402	111978440	111986757	111986866	5683	12,11,13,5	14,25,15,18	7,19,5,12	27,26,16,24	240	251	0.400933150576233	0.799358606458172	0.473,0.315,0.475,0.225	0.213,0.433,0.246,0.343	0.063
5684	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111984485	111984587	111986757	111986866	111978402	111978440	112005162	112005303	5684	60,69,77,63	14,25,14,18	75,58,75,79	28,22,20,25	258	251	0.200142121151988	0.658389562614807	0.807,0.729,0.843,0.773	0.723,0.719,0.785,0.755	0.043
5685	"gene-Lhfpl2"	"Lhfpl2"	chrNC_000079.7	+	94215184	94215282	94254342	94254537	94194025	94194414	94257284	94257343	5685	1,0,0,0	0,0,0,0	0,0,0,0	2,0,0,1	247	344	0.0585289376073869	0.479916521099702	1.0,NA,NA,NA	0.0,NA,NA,0.0	1.0
5687	"gene-Prpsap2"	"Prpsap2"	chrNC_000077.7	-	61622250	61622397	61625833	61625904	61620475	61621128	61627741	61627890	5687	66,67,60,60	152,156,160,153	61,60,66,63	163,157,187,174	220	296	0.247013578314688	0.70459055008637	0.369,0.366,0.335,0.345	0.335,0.34,0.322,0.328	0.022
5688	"gene-Prpsap2"	"Prpsap2"	chrNC_000077.7	-	61647407	61647503	61652305	61652400	61647020	61647171	61652779	61652914	5688	7,3,1,5	78,60,64,83	2,2,1,0	48,63,72,71	244	245	0.0343613707300944	0.417560984661615	0.083,0.048,0.015,0.057	0.04,0.031,0.014,0.0	0.03
5689	"gene-Pan2"	"Pan2"	chrNC_000076.7	+	128149009	128149129	128149483	128149612	128148746	128148863	128149710	128149910	5689	33,38,27,33	49,41,36,43	42,36,18,42	54,30,43,40	269	278	0.826679802205909	0.980083085998504	0.41,0.489,0.437,0.442	0.446,0.554,0.302,0.52	-0.011
5690	"gene-Pan2"	"Pan2"	chrNC_000076.7	+	128154031	128154211	128154813	128154907	128153758	128153902	128156116	128156314	5690	74,86,75,65	36,41,33,30	99,100,81,118	52,40,45,68	329	243	0.280025612589128	0.731251301238088	0.603,0.608,0.627,0.615	0.584,0.649,0.571,0.562	0.022
5691	"gene-Pan2"	"Pan2"	chrNC_000076.7	+	128154813	128154907	128156116	128156314	128154031	128154211	128156602	128157216	5691	38,30,29,29	105,90,69,73	48,48,37,53	132,109,97,117	243	347	0.440340272209052	0.821942138468817	0.341,0.322,0.375,0.362	0.342,0.386,0.353,0.393	-0.019
5692	"gene-Decr2"	"Decr2"	chrNC_000083.7	-	26301849	26301944	26301944	26302067	26300181	26301235	26302549	26302654	5692	35,42,47,24	16,27,28,19	42,40,33,31	43,25,27,21	272	244	0.105598351610234	0.556028418296082	0.662,0.583,0.601,0.531	0.467,0.589,0.523,0.57	0.057
5693	"gene-Decr2"	"Decr2"	chrNC_000083.7	-	26306995	26307047	26307902	26307971	26306297	26306433	26308937	26309096	5693	8,23,15,17	14,17,17,6	15,6,13,10	8,11,25,21	218	201	0.164951301267934	0.61993595759376	0.345,0.555,0.449,0.723	0.634,0.335,0.324,0.305	0.118
5695	"gene-Ints4"	"Ints4"	chrNC_000073.7	+	97184347	97184491	97187106	97187227	97183577	97183737	97190218	97190605	5695	76,74,70,64	62,66,50,60	86,95,91,84	68,49,51,52	293	270	0.0209047040076812	0.356140622506269	0.53,0.508,0.563,0.496	0.538,0.641,0.622,0.598	-0.076
5696	"gene-Cmc1"	"Cmc1"	chrNC_000075.7	-	117904189	117904280	117944407	117944497	117893589	117894416	117979084	117979264	5696	16,16,20,13	20,24,25,28	11,8,18,9	15,12,22,27	239	240	0.67487189316753	0.928825606935022	0.445,0.401,0.445,0.318	0.424,0.401,0.451,0.251	0.021
5697	"gene-Cenpx"	"Cenpx"	chrNC_000077.7	-	120602215	120602304	120602528	120602721	120601767	120602132	120604518	120604564	5697	13,6,12,5	36,36,64,25	6,7,6,4	31,54,60,40	342	238	0.0365863768370022	0.43013580712639	0.201,0.104,0.115,0.122	0.119,0.083,0.065,0.065	0.053
5698	"gene-Cenpx"	"Cenpx"	chrNC_000077.7	-	120602669	120602721	120603265	120603538	120602528	120602582	120604355	120604530	5698	7,33,12,22	14,11,13,15	16,33,21,19	12,19,14,16	422	201	0.681836324884706	0.931634705308211	0.192,0.588,0.305,0.411	0.388,0.453,0.417,0.361	-0.031
5699	"gene-Cenpx"	"Cenpx"	chrNC_000077.7	-	120602669	120602721	120603265	120603454	120602528	120602582	120604518	120604564	5699	0,23,6,6	38,28,43,36	9,9,8,10	43,55,52,43	338	201	0.830234616280854	0.982196147242593	0.0,0.328,0.077,0.09	0.111,0.089,0.084,0.121	0.022
5700	"gene-Cenpx"	"Cenpx"	chrNC_000077.7	-	120602669	120602721	120603265	120603538	120602528	120602582	120604518	120604564	5700	10,39,27,31	38,28,43,36	25,39,28,29	43,55,52,43	422	201	0.827743997043415	0.980226257789552	0.111,0.399,0.23,0.291	0.217,0.252,0.204,0.243	0.029
5701	"gene-H2az2"	"H2az2"	chrNC_000077.7	-	6383723	6383837	6389375	6389453	6379095	6379225	6394336	6394443	5701	72,84,50,56	229,267,266,253	73,61,65,94	268,295,248,268	227	263	0.70423834880013	0.940342032968141	0.267,0.267,0.179,0.204	0.24,0.193,0.233,0.289	-0.01
5702	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71025506	71025589	71030092	71030216	71020957	71021541	71031266	71031368	5702	89,99,86,82	527,663,610,589	81,79,73,79	462,530,494,527	232	273	0.63792104502024	0.917846585807207	0.166,0.149,0.142,0.141	0.171,0.149,0.148,0.15	-0.005
5703	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71025506	71025589	71030097	71030216	71021396	71021541	71031266	71031368	5703	89,99,86,82	524,658,595,582	81,79,73,79	453,512,481,518	232	268	0.537940619300628	0.867995437335043	0.164,0.148,0.143,0.14	0.171,0.151,0.149,0.15	-0.007
5704	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71030092	71030216	71031266	71031368	71025506	71025589	71031445	71031519	5704	363,440,410,380	309,331,349,344	350,340,330,362	368,284,310,307	273	251	0.145518397707175	0.600140780750088	0.519,0.55,0.519,0.504	0.467,0.524,0.495,0.52	0.021
5705	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71030097	71030216	71031266	71031368	71025506	71025589	71031445	71031519	5705	39,41,27,43	309,331,349,344	20,32,31,33	368,284,310,307	268	251	0.209981422478388	0.666800328939167	0.106,0.104,0.068,0.105	0.048,0.095,0.086,0.091	0.016
5706	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71031266	71031368	71031445	71031519	71030092	71030216	71033636	71033709	5706	318,434,421,398	288,285,296,295	341,351,357,354	273,298,257,222	251	223	0.962012159631332	0.999202115572178	0.495,0.575,0.558,0.545	0.526,0.511,0.552,0.586	-0.0
5707	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71035197	71035263	71037258	71037305	71033636	71033709	71039786	71039854	5707	262,250,275,267	198,182,145,152	248,262,227,190	139,108,177,163	215	196	0.908318973304231	0.999202115572178	0.547,0.556,0.634,0.616	0.619,0.689,0.539,0.515	-0.002
5708	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71037258	71037305	71039786	71039854	71035197	71035263	71040279	71040344	5708	194,199,184,183	112,135,150,150	193,178,163,198	152,124,148,128	196	217	0.594437286522097	0.895913458852525	0.657,0.62,0.576,0.575	0.584,0.614,0.549,0.631	0.012
5709	"gene-Nphp1"	"Nphp1"	chrNC_000068.8	-	127587815	127587889	127595892	127595987	127584991	127585036	127598011	127598088	5709	0,0,2,0	11,11,7,10	0,0,0,0	16,14,13,12	244	223	0.355451371502853	0.772151619528361	0.0,0.0,0.207,0.0	0.0,0.0,0.0,0.0	0.052
5710	"gene-Nphp1"	"Nphp1"	chrNC_000068.8	-	127587815	127587889	127595892	127595992	127584991	127585036	127598011	127598088	5710	9,22,14,24	11,11,7,10	17,22,24,21	16,14,13,12	249	223	0.608727660936048	0.90320319844706	0.423,0.642,0.642,0.682	0.488,0.585,0.623,0.61	0.021
5711	"gene-Nphp1"	"Nphp1"	chrNC_000068.8	-	127589919	127590032	127595892	127595987	127587815	127587889	127598011	127598088	5711	0,0,2,0	14,10,20,15	0,1,0,0	10,7,21,14	244	262	0.759670006162412	0.955854842752341	0.0,0.0,0.097,0.0	0.0,0.133,0.0,0.0	-0.009
5712	"gene-Nphp1"	"Nphp1"	chrNC_000068.8	-	127589919	127590032	127595892	127595992	127587815	127587889	127598011	127598088	5712	9,22,14,24	14,10,20,15	18,23,22,21	10,7,21,14	249	262	0.145781841550212	0.600140780750088	0.403,0.698,0.424,0.627	0.654,0.776,0.524,0.612	-0.104
5713	"gene-Nphp1"	"Nphp1"	chrNC_000068.8	-	127595892	127595992	127598011	127598088	127589919	127590032	127599598	127599681	5713	8,7,17,14	9,19,19,24	15,12,6,7	16,10,16,13	226	249	0.693661850734711	0.935593802116699	0.495,0.289,0.496,0.391	0.508,0.569,0.292,0.372	-0.018
5714	"gene-Baz1b"	"Baz1b"	chrNC_000071.7	+	135241545	135241674	135245443	135247148	135239594	135239792	135250811	135250950	5714	2,3,2,5	1789,1752,1763,1623	3,3,6,4	1823,1609,1832,1677	278	1854	0.400118034560669	0.799358606458172	0.007,0.011,0.008,0.02	0.011,0.012,0.021,0.016	-0.003
5715	"gene-Lmo7"	"Lmo7"	chrNC_000080.7	+	102122726	102123008	102124372	102125092	102121597	102121850	102126112	102126142	5715	43,72,48,56	109,123,119,146	44,28,37,50	102,80,117,138	431	869	0.149921652801011	0.605808837181335	0.443,0.541,0.449,0.436	0.465,0.414,0.389,0.422	0.045
5716	"gene-Lmo7"	"Lmo7"	chrNC_000080.7	+	102122726	102123008	102124372	102125327	102121597	102121850	102126112	102126142	5716	43,72,48,56	120,138,118,151	44,28,37,50	108,85,115,144	431	1104	0.159145541828615	0.616123774419863	0.479,0.572,0.51,0.487	0.511,0.458,0.452,0.471	0.039
5718	"gene-Csmd2"	"Csmd2"	chrNC_000070.7	+	128007443	128007556	128090994	128091189	127952754	127952971	128103509	128103717	5718	36,60,38,36	67,76,72,87	46,55,45,62	80,60,71,48	262	344	0.0908056542589714	0.534901323204449	0.414,0.509,0.409,0.352	0.43,0.546,0.454,0.629	-0.094
5719	"gene-Csmd2"	"Csmd2"	chrNC_000070.7	+	128090994	128091189	128103509	128103717	128007443	128007556	128170943	128171056	5719	87,88,72,81	67,89,58,92	103,52,90,73	77,47,65,65	344	357	0.208992730325966	0.666239338834454	0.574,0.506,0.563,0.477	0.581,0.534,0.59,0.538	-0.031
5720	"gene-Csmd2"	"Csmd2"	chrNC_000070.7	+	128427933	128428107	128432801	128432984	128424470	128424659	128438462	128438639	5720	43,67,41,36	57,61,43,48	56,53,45,55	56,52,67,61	323	332	0.999202115572178	0.999202115572178	0.437,0.53,0.495,0.435	0.507,0.512,0.408,0.481	-0.003
5721	"gene-Pitpnb"	"Pitpnb"	chrNC_000071.7	+	111495646	111495721	111497356	111497440	111494985	111494993	111519177	111519255	5721	62,87,58,66	78,98,70,64	77,72,89,80	82,80,78,88	224	233	0.317828103102913	0.751700265826484	0.453,0.48,0.463,0.518	0.494,0.484,0.543,0.486	-0.023
5722	"gene-Pitpnb"	"Pitpnb"	chrNC_000071.7	+	111497356	111497440	111519177	111519255	111495646	111495721	111528057	111528168	5722	81,97,90,96	64,89,74,76	104,81,84,102	94,75,76,84	233	227	0.468856926799256	0.838454986134986	0.552,0.515,0.542,0.552	0.519,0.513,0.518,0.542	0.017
5723	"gene-Rab5a"	"Rab5a"	chrNC_000083.7	+	53790848	53791103	53804554	53804706	53786261	53786636	53805415	53805538	5723	237,220,351,239	183,192,197,166	269,218,288,215	220,181,204,218	404	301	0.101849873028986	0.550980556601711	0.491,0.461,0.57,0.518	0.477,0.473,0.513,0.424	0.038
5724	"gene-Rab5a"	"Rab5a"	chrNC_000083.7	+	53804554	53804706	53805415	53805538	53790848	53791103	53807403	53807497	5724	182,207,252,197	170,165,174,181	220,183,199,184	166,135,167,174	301	272	0.896761273129137	0.999202115572178	0.492,0.531,0.567,0.496	0.545,0.551,0.518,0.489	-0.004
5725	"gene-Ulk4"	"Ulk4"	chrNC_000075.7	-	120902983	120903082	120910629	120910796	120873751	120873937	120932612	120932718	5725	5,3,8,8	3,1,2,11	7,7,7,8	4,3,1,6	316	248	0.464337854419602	0.83649246769305	0.567,0.702,0.758,0.363	0.579,0.647,0.846,0.511	-0.048
5726	"gene-Ulk4"	"Ulk4"	chrNC_000075.7	-	121037222	121037330	121073431	121073510	121021699	121021861	121077990	121078037	5726	3,0,0,1	0,1,0,0	1,4,1,0	0,0,1,1	228	257	0.782339744753567	0.964759044164984	1.0,0.0,NA,1.0	1.0,1.0,0.53,0.0	0.034
5727	"gene-Ulk4"	"Ulk4"	chrNC_000075.7	-	121073431	121073510	121075948	121075977	121037222	121037330	121077990	121078037	5727	0,1,1,0	9,3,7,8	2,0,0,0	2,4,8,7	178	228	0.817274224294528	0.976452975756234	0.0,0.299,0.155,0.0	0.562,0.0,0.0,0.0	-0.027
5728	"gene-Sec22c"	"Sec22c"	chrNC_000075.7	-	121519301	121519481	121521975	121522139	121517264	121517383	121524599	121524808	5728	48,55,54,43	68,74,82,64	45,41,48,44	60,73,60,66	313	329	0.904589698889282	0.999202115572178	0.426,0.439,0.409,0.414	0.441,0.371,0.457,0.412	0.002
5730	"gene-Pomgnt2"	"Pomgnt2"	chrNC_000075.7	-	121813165	121813222	121823910	121824016	121810674	121812889	121824941	121825078	5730	2,0,2,1	1,2,2,6	0,2,1,0	1,2,4,3	255	206	0.663302625835034	0.924169426829545	0.618,0.0,0.447,0.119	0.0,0.447,0.168,0.0	0.142
5731	"gene-Rbfox3"	"Rbfox3"	chrNC_000077.7	-	118392394	118392455	118394545	118394599	118388012	118388066	118396448	118396583	5731	67,81,73,57	48,41,52,62	65,64,51,51	70,53,38,44	203	210	0.238141214456154	0.696002030435849	0.591,0.671,0.592,0.487	0.49,0.555,0.581,0.545	0.043
5732	"gene-Rbfox3"	"Rbfox3"	chrNC_000077.7	-	118403975	118404230	118500984	118501024	118396448	118396586	118561474	118561579	5732	27,27,43,24	252,279,274,218	32,35,24,35	245,231,226,250	189	404	0.327315212988702	0.758749657680954	0.186,0.171,0.251,0.19	0.218,0.245,0.185,0.23	-0.02
5733	"gene-Rbfox3"	"Rbfox3"	chrNC_000077.7	-	118500984	118501024	118561474	118561579	118403975	118404230	118702103	118702242	5733	75,93,98,67	16,31,31,26	85,58,88,78	20,25,35,33	254	189	0.282653101381618	0.732873384866503	0.777,0.691,0.702,0.657	0.76,0.633,0.652,0.638	0.036
5734	"gene-Rbfox3"	"Rbfox3"	chrNC_000077.7	-	118561474	118561579	118702103	118702242	118500984	118501024	118800129	118800398	5734	70,53,91,63	54,101,80,75	72,51,74,42	58,64,72,58	288	254	0.786070611071854	0.965969680548381	0.533,0.316,0.501,0.426	0.523,0.413,0.475,0.39	-0.006
5735	"gene-Acrbp"	"Acrbp"	chrNC_000072.7	+	125028205	125028323	125030452	125030915	125027809	125027904	125031635	125031768	5735	32,35,30,22	128,157,111,87	31,24,28,29	118,128,127,124	267	612	0.44222927676929	0.822725670466758	0.364,0.338,0.383,0.367	0.376,0.301,0.336,0.349	0.022
5736	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88130276	88130361	88131574	88131742	88128262	88128357	88133250	88133353	5736	20,13,8,11	282,313,293,308	7,12,11,7	357,314,335,359	234	317	0.0514052285327272	0.472132883496164	0.088,0.053,0.036,0.046	0.026,0.049,0.043,0.026	0.02
5737	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88130276	88130361	88131574	88131742	88128262	88128591	88133250	88133353	5737	29,30,25,27	282,311,307,303	46,38,17,34	369,320,342,361	234	317	0.972772123821761	0.999202115572178	0.122,0.116,0.099,0.108	0.144,0.139,0.063,0.113	-0.004
5738	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88130276	88130361	88131571	88131742	88128409	88128591	88133250	88133353	5738	29,30,25,27	280,310,297,304	46,38,17,34	362,313,334,356	234	320	0.927795069510136	0.999202115572178	0.124,0.117,0.103,0.108	0.148,0.142,0.065,0.116	-0.005
5739	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122918096	122918214	122927987	122928039	122913278	122913375	122929323	122929657	5739	3,2,2,3	52,62,83,64	8,2,3,4	83,82,81,85	201	267	0.5172546267452	0.860480374809857	0.071,0.041,0.031,0.059	0.114,0.031,0.047,0.059	-0.012
5740	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122918096	122918214	122927987	122928039	122913278	122913375	122929327	122929657	5740	15,7,9,4	52,62,83,64	17,8,4,6	83,82,81,85	201	267	0.249384539432153	0.707172345093099	0.277,0.13,0.126,0.077	0.214,0.115,0.062,0.086	0.033
5741	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122918096	122918221	122927987	122928039	122913278	122913375	122929323	122929657	5741	3,2,2,3	55,70,92,73	8,2,3,4	96,94,93,96	201	274	0.565102266279651	0.879044230277331	0.069,0.037,0.029,0.053	0.102,0.028,0.042,0.054	-0.01
5742	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122918096	122918221	122927987	122928039	122913278	122913375	122929327	122929657	5742	15,7,9,4	97,119,177,145	17,8,4,6	160,164,166,152	201	274	0.280222194261427	0.731534823712619	0.174,0.074,0.065,0.036	0.127,0.062,0.032,0.051	0.019
5743	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122919700	122920197	122927987	122928039	122918096	122918221	122929327	122929657	5743	20,15,12,8	15,3,4,6	14,10,13,10	1,8,5,10	201	646	0.863748152857316	0.994911683636186	0.811,0.941,0.906,0.811	0.978,0.801,0.893,0.763	0.009
5744	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122920041	122920197	122927987	122928039	122918096	122918221	122929323	122929657	5744	5,6,2,4	3,0,1,1	3,1,5,5	0,0,0,0	201	305	0.0170221400045074	0.348492679107058	0.717,1.0,0.752,0.859	1.0,1.0,1.0,1.0	-0.168
