ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8156	"gene-Hmgn3"	"Hmgn3"	chrNC_000075.7	-	82991994	82992927	82991994	82992482	82993045	82993159	8156	73,72,73,67	33,35,36,31	85,84,98,109	27,39,38,31	298	149	0.0389308347529151	0.457696270395276	0.525,0.507,0.503,0.519	0.612,0.519,0.563,0.637	-0.069
8157	"gene-Gcn1"	"Gcn1"	chrNC_000071.7	+	115742068	115742183	115742075	115742183	115741271	115741393	8157	99,75,88,90	11,3,5,2	121,96,115,77	1,3,3,6	156	149	0.159828537619704	0.636573933538101	0.896,0.96,0.944,0.977	0.991,0.968,0.973,0.925	-0.02
8158	"gene-B3galnt2"	"B3galnt2"	chrNC_000079.7	+	14165953	14166137	14165994	14166137	14165373	14165452	8158	39,44,40,38	1,7,7,9	46,37,44,31	2,3,6,10	190	149	0.809317067045632	0.999202115572178	0.968,0.831,0.818,0.768	0.947,0.906,0.852,0.709	-0.007
8159	"gene-B3galnt2"	"B3galnt2"	chrNC_000079.7	+	14172939	14173688	14172963	14173688	14171477	14171637	8159	6,11,6,14	2,1,0,0	7,7,10,6	0,0,1,0	173	149	0.559332811613754	0.887933114325689	0.721,0.905,1.0,1.0	1.0,1.0,0.896,1.0	-0.068
8160	"gene-Ibtk"	"Ibtk"	chrNC_000075.7	-	85604327	85604505	85604327	85604502	85606099	85606277	8160	35,36,70,47	12,19,15,10	46,46,43,44	26,10,18,12	152	149	0.514456173783616	0.858840120665674	0.741,0.65,0.821,0.822	0.634,0.818,0.701,0.782	0.025
8162	"gene-9330154J02Rik"	"9330154J02Rik"	chrNC_000075.7	-	85702353	85705293	85702353	85705178	85724804	85725268	8162	0,0,0,0	0,0,1,0	0,1,0,0	0,0,0,0	264	149	NA	NA	NA,NA,0.0,NA	NA,1.0,NA,NA	-1.0
8163	"gene-Dop1a"	"Dop1a"	chrNC_000075.7	+	86383926	86384036	86383953	86384036	86382848	86382948	8163	9,4,10,5	26,29,23,38	3,1,3,5	25,15,25,16	176	149	0.209371213508943	0.686609399630111	0.227,0.105,0.269,0.1	0.092,0.053,0.092,0.209	0.064
8164	"gene-Dop1a"	"Dop1a"	chrNC_000075.7	+	86394610	86395232	86394613	86395232	86389556	86389790	8164	27,44,41,42	7,13,14,9	24,30,18,27	5,6,2,6	152	149	0.166050359197918	0.642125300502722	0.791,0.768,0.742,0.821	0.825,0.831,0.898,0.815	-0.062
8165	"gene-Dop1a"	"Dop1a"	chrNC_000075.7	+	86394610	86395232	86394613	86395232	86392667	86392804	8165	1,6,1,2	0,1,2,1	1,1,0,0	0,1,1,2	152	149	0.126552107436527	0.603713944947804	1.0,0.855,0.329,0.662	1.0,0.495,0.0,0.0	0.338
8166	"gene-Dop1a"	"Dop1a"	chrNC_000075.7	+	86430853	86432220	86432055	86432220	86427293	86427446	8166	24,23,16,25	1,0,1,0	26,23,22,21	0,6,0,1	298	149	0.999202115572178	0.999202115572178	0.923,1.0,0.889,1.0	1.0,0.657,1.0,0.913	0.06
8169	"gene-Rpgrip1l"	"Rpgrip1l"	chrNC_000074.7	-	91987372	91987751	91987372	91987585	91990136	91990288	8169	33,36,55,27	1,2,0,1	26,54,42,29	3,0,3,0	298	149	0.999202115572178	0.999202115572178	0.943,0.9,1.0,0.931	0.812,1.0,0.875,1.0	0.022
8170	"gene-Prss35"	"Prss35"	chrNC_000075.7	+	86625576	86625859	86625681	86625859	86625291	86625412	8170	2,0,0,0	1,0,0,0	0,0,0,1	0,0,0,0	254	149	NA	NA	0.54,NA,NA,NA	NA,NA,NA,1.0	-0.46
8171	"gene-Evc"	"Evc"	chrNC_000071.7	-	37456517	37457844	37456517	37457805	37458155	37458267	8171	11,4,7,6	3,3,8,3	9,8,6,7	2,1,4,3	188	149	0.206121866815855	0.683031551386827	0.744,0.514,0.41,0.613	0.781,0.864,0.543,0.649	-0.139
8172	"gene-Srgap3"	"Srgap3"	chrNC_000072.7	-	112731531	112731817	112731531	112731634	112736709	112736737	8172	32,30,23,22	7,11,15,13	16,17,11,16	16,9,11,7	298	149	0.0783824791743672	0.525596461829004	0.696,0.577,0.434,0.458	0.333,0.486,0.333,0.533	0.12
8173	"gene-Syncrip"	"Syncrip"	chrNC_000075.7	-	88331416	88336348	88331416	88336345	88338415	88338782	8173	290,263,300,263	53,33,57,54	288,207,265,269	39,45,49,52	152	149	0.860540994944853	0.999202115572178	0.843,0.887,0.838,0.827	0.879,0.818,0.841,0.835	0.005
8176	"gene-Poc1a"	"Poc1a"	chrNC_000075.7	+	106207071	106207215	106207099	106207215	106185139	106185232	8176	21,12,12,11	0,0,1,3	16,11,15,9	1,2,3,0	177	149	0.343965045506111	0.763750342978622	1.0,1.0,0.91,0.755	0.931,0.822,0.808,1.0	0.026
8178	"gene-Mrps9"	"Mrps9"	chrNC_000067.7	+	42922550	42923526	42923444	42923526	42919055	42919086	8178	8,11,7,8	0,0,0,0	11,6,7,5	0,2,2,0	298	149	0.0154872296210725	0.377315624086133	1.0,1.0,1.0,1.0	1.0,0.6,0.636,1.0	0.191
8179	"gene-Mrps9"	"Mrps9"	chrNC_000067.7	+	42936529	42937768	42937599	42937768	42935252	42935328	8179	4,9,2,8	98,80,93,79	3,9,14,5	111,90,97,92	298	149	0.708173497361188	0.961678721951006	0.02,0.053,0.011,0.048	0.013,0.048,0.067,0.026	-0.005
8180	"gene-Czib"	"Czib"	chrNC_000070.7	+	107753858	107754996	107754067	107754996	107752069	107752135	8180	27,24,12,22	65,75,74,71	23,26,31,27	67,56,83,60	298	149	0.0837614411732304	0.534784397159526	0.172,0.138,0.075,0.134	0.146,0.188,0.157,0.184	-0.039
8184	"gene-Calml4"	"Calml4"	chrNC_000075.7	+	62782740	62783200	62782758	62783200	62778547	62778736	8184	0,0,1,0	10,5,6,1	0,0,0,0	10,8,11,1	167	149	0.271312477929496	0.733953493885735	0.0,0.0,0.129,0.0	0.0,0.0,0.0,0.0	0.032
8188	"gene-Rasgrf1"	"Rasgrf1"	chrNC_000075.7	+	89900422	89902483	89902365	89902483	89899088	89899168	8188	13,15,9,10	8,4,4,5	13,13,14,9	2,5,4,4	298	149	0.26792466634425	0.732186572663783	0.448,0.652,0.529,0.5	0.765,0.565,0.636,0.529	-0.092
8189	"gene-Morf4l1"	"Morf4l1"	chrNC_000075.7	-	89985707	89985824	89985707	89985821	89989287	89989355	8189	77,69,89,78	4,13,13,8	69,61,63,79	11,9,7,9	152	149	0.709328249328966	0.961933802000446	0.95,0.839,0.87,0.905	0.86,0.869,0.898,0.896	0.01
8193	"gene-Tmem132a"	"Tmem132a"	chrNC_000085.7	-	10837487	10837761	10837487	10837757	10838893	10839096	8193	424,435,510,531	10,17,7,14	616,541,548,565	17,18,17,20	153	149	0.245432595986224	0.716683098866379	0.976,0.961,0.986,0.974	0.972,0.967,0.969,0.965	0.006
8194	"gene-Tmem132a"	"Tmem132a"	chrNC_000085.7	-	10840828	10841027	10840828	10841024	10841318	10841468	8194	51,66,60,72	292,278,313,304	78,53,81,68	394,313,329,324	152	149	0.838032618588055	0.999202115572178	0.146,0.189,0.158,0.188	0.163,0.142,0.194,0.171	0.003
8195	"gene-Szt2"	"Szt2"	chrNC_000070.7	-	118240507	118240675	118240507	118240602	118241001	118241187	8195	73,68,43,58	1,0,0,2	69,52,47,69	1,0,0,4	222	149	0.589822405115793	0.903170905939026	0.98,1.0,1.0,0.951	0.979,1.0,1.0,0.92	0.008
8196	"gene-Szt2"	"Szt2"	chrNC_000070.7	-	118245740	118245911	118245740	118245841	118246119	118246233	8196	54,41,25,41	11,7,22,5	36,30,23,28	10,9,20,12	219	149	0.122748990551393	0.599863091743372	0.77,0.799,0.436,0.848	0.71,0.694,0.439,0.614	0.099
8200	"gene-Trpc1"	"Trpc1"	chrNC_000075.7	-	95608477	95608609	95608477	95608588	95614059	95614262	8200	26,24,16,23	10,0,3,2	20,25,14,19	2,2,0,6	170	149	0.999202115572178	0.999202115572178	0.695,1.0,0.824,0.91	0.898,0.916,1.0,0.735	-0.03
8205	"gene-Tfdp2"	"Tfdp2"	chrNC_000075.7	+	96155891	96155995	96155918	96155995	96141305	96141353	8205	7,17,12,13	3,0,0,0	16,15,8,12	1,1,0,2	176	149	0.36312633852171	0.774499040330578	0.664,1.0,1.0,1.0	0.931,0.927,1.0,0.836	-0.007
8206	"gene-Tfdp2"	"Tfdp2"	chrNC_000075.7	+	96179676	96179823	96179679	96179823	96177017	96177180	8206	4,8,4,5	17,15,19,14	5,6,7,8	22,10,18,22	152	149	0.770329635752077	0.993078188201386	0.187,0.343,0.171,0.259	0.182,0.37,0.276,0.263	-0.033
8207	"gene-Strn4"	"Strn4"	chrNC_000073.7	+	16565270	16565505	16565389	16565505	16564949	16565063	8207	18,22,10,11	208,215,247,252	11,14,12,18	214,187,185,218	268	149	0.81853418144595	0.999202115572178	0.046,0.054,0.022,0.024	0.028,0.04,0.035,0.044	-0.0
8208	"gene-Strn4"	"Strn4"	chrNC_000073.7	+	16565270	16565505	16565410	16565505	16564949	16565063	8208	36,61,47,33	56,66,91,58	28,34,44,63	94,92,79,99	289	149	0.0772856449177571	0.522483161996087	0.249,0.323,0.21,0.227	0.133,0.16,0.223,0.247	0.062
8209	"gene-Strn4"	"Strn4"	chrNC_000073.7	+	16565389	16565505	16565410	16565505	16564949	16565063	8209	226,255,285,274	56,66,91,58	231,208,217,265	94,92,79,99	170	149	0.000560327213519285	0.16155574969787	0.78,0.772,0.733,0.805	0.683,0.665,0.707,0.701	0.084
8210	"gene-Rasa2"	"Rasa2"	chrNC_000075.7	-	96439452	96442547	96439452	96439530	96442750	96442834	8210	2,2,5,1	29,30,33,23	1,0,1,0	41,24,33,30	298	149	0.00948331882088294	0.339150327308634	0.033,0.032,0.07,0.021	0.012,0.0,0.015,0.0	0.032
8211	"gene-Rasa2"	"Rasa2"	chrNC_000075.7	-	96459525	96462028	96459525	96459602	96462539	96462612	8211	0,2,4,3	16,31,23,28	2,1,1,3	21,30,11,29	298	149	0.999202115572178	0.999202115572178	0.0,0.031,0.08,0.051	0.045,0.016,0.043,0.049	0.002
8212	"gene-Tnip1"	"Tnip1"	chrNC_000077.7	-	54801612	54802397	54801612	54802323	54806322	54806413	8212	7,7,6,11	10,19,21,19	6,9,7,11	15,9,9,17	223	149	0.159778072526226	0.636573933538101	0.319,0.198,0.16,0.279	0.211,0.401,0.342,0.302	-0.075
8213	"gene-Tnip1"	"Tnip1"	chrNC_000077.7	-	54828772	54828891	54828772	54828886	54830423	54830561	8213	11,8,12,19	0,3,0,0	13,14,18,15	4,1,1,5	154	149	0.0702109146456256	0.504868774189496	1.0,0.721,1.0,1.0	0.759,0.931,0.946,0.744	0.085
8216	"gene-Alox12"	"Alox12"	chrNC_000077.7	-	70136686	70136808	70136686	70136774	70137720	70137890	8216	0,0,2,1	0,0,0,0	0,0,1,0	1,0,0,0	183	149	0.999202115572178	0.999202115572178	NA,NA,1.0,1.0	0.0,NA,1.0,NA	0.5
8218	"gene-Chrdl1"	"Chrdl1"	chrNC_000086.8	-	142110917	142111063	142110917	142111060	142148892	142148986	8218	1,2,1,0	3,2,3,3	0,0,0,0	1,2,0,4	152	149	0.0668094122659934	0.492414278586307	0.246,0.495,0.246,0.0	0.0,0.0,NA,0.0	0.247
8219	"gene-Eif2b5"	"Eif2b5"	chrNC_000082.7	+	20323338	20323540	20323394	20323540	20321279	20321592	8219	4,0,5,2	96,127,152,140	1,5,1,0	148,128,123,144	205	149	0.278099692243799	0.735608094243715	0.029,0.0,0.023,0.01	0.005,0.028,0.006,0.0	0.006
8220	"gene-Eif2b5"	"Eif2b5"	chrNC_000082.7	+	20327458	20327569	20327479	20327569	20326777	20326903	8220	115,120,125,142	0,0,1,1	169,121,173,149	0,0,0,1	170	149	0.470640849303147	0.834063342455314	1.0,1.0,0.991,0.992	1.0,1.0,1.0,0.992	-0.002
8221	"gene-Eif2b5"	"Eif2b5"	chrNC_000082.7	+	20327687	20328073	20327710	20328073	20327458	20327569	8221	6,0,0,1	123,95,114,107	0,1,1,2	125,124,141,130	172	149	0.999202115572178	0.999202115572178	0.041,0.0,0.0,0.008	0.0,0.007,0.006,0.013	0.006
8222	"gene-Eif2b5"	"Eif2b5"	chrNC_000082.7	+	20327687	20328073	20327716	20328073	20327458	20327569	8222	13,5,7,4	0,1,4,2	5,4,5,6	5,1,1,1	178	149	0.439358409167424	0.816721330930507	1.0,0.807,0.594,0.626	0.456,0.77,0.807,0.834	0.04
8223	"gene-Eif2b5"	"Eif2b5"	chrNC_000082.7	+	20327710	20328073	20327716	20328073	20327458	20327569	8223	130,100,121,110	0,1,4,2	130,127,145,134	5,1,1,1	155	149	0.92091894624946	0.999202115572178	1.0,0.99,0.967,0.981	0.962,0.992,0.993,0.992	-0.0
8224	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22508749	22508928	22508749	22508876	22511388	22511436	8224	2,8,7,7	23,24,30,19	9,4,6,7	25,13,16,13	201	149	0.164229763245536	0.640629091773205	0.061,0.198,0.147,0.215	0.211,0.186,0.218,0.285	-0.07
8225	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22508749	22509731	22508749	22508876	22511388	22511436	8225	14,19,16,15	23,24,30,19	16,11,12,12	25,13,16,13	298	149	0.586029955173104	0.901721959814195	0.233,0.284,0.211,0.283	0.242,0.297,0.273,0.316	-0.029
8226	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22508749	22509731	22508749	22508928	22511388	22511436	8226	17,21,15,16	0,4,0,0	17,10,10,13	0,0,1,0	298	149	0.999202115572178	0.999202115572178	1.0,0.724,1.0,1.0	1.0,1.0,0.833,1.0	-0.027
8227	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22511388	22511451	22511388	22511436	22528485	22528578	8227	8,0,1,2	31,30,23,33	3,1,0,0	23,14,22,10	164	149	0.363031861199827	0.774499040330578	0.19,0.0,0.038,0.052	0.106,0.061,0.0,0.0	0.028
8228	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22528185	22528295	22528185	22528242	22528485	22528578	8228	1,0,0,0	0,0,0,0	3,2,0,0	1,0,0,0	202	149	0.0326647596486039	0.452424253913972	1.0,NA,NA,NA	0.689,1.0,NA,NA	0.155
8229	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22531009	22531222	22531009	22531209	22532217	22532301	8229	3,8,7,5	0,0,0,1	3,2,4,4	0,0,1,0	162	149	0.653789110556437	0.934160694844438	1.0,1.0,1.0,0.821	1.0,1.0,0.786,1.0	0.009
8230	"gene-Gm7072"	"Gm7072"	chrNC_000083.7	-	22532217	22532366	22532217	22532301	22533727	22533853	8230	0,1,2,3	16,23,26,23	2,0,3,1	20,12,21,11	214	149	0.541993716624325	0.877504438568892	0.0,0.029,0.051,0.083	0.065,0.0,0.09,0.06	-0.013
8231	"gene-Glrx"	"Glrx"	chrNC_000079.7	+	75997362	75998270	75997366	75998270	75995288	75995417	8231	44,38,45,49	7,7,2,2	30,30,36,26	1,4,6,5	153	149	0.424364339352308	0.810036635998964	0.86,0.841,0.956,0.96	0.967,0.88,0.854,0.835	0.02
8234	"gene-Canx"	"Canx"	chrNC_000077.7	-	50202430	50202611	50202430	50202607	50216319	50216500	8234	288,282,223,264	10,11,8,2	186,172,185,189	4,5,4,7	153	149	0.873590622394055	0.999202115572178	0.966,0.961,0.964,0.992	0.978,0.971,0.978,0.963	-0.002
8235	"gene-Canx"	"Canx"	chrNC_000077.7	-	50202430	50202611	50202430	50202607	50216355	50216500	8235	3,0,9,0	0,0,0,2	6,5,5,6	0,0,0,0	153	149	0.0213103515082176	0.407633376428768	1.0,NA,1.0,0.0	1.0,1.0,1.0,1.0	-0.333
8236	"gene-Zfp638"	"Zfp638"	chrNC_000072.7	+	83923198	83923345	83923204	83923345	83921594	83921869	8236	177,172,188,186	1,6,1,4	140,97,102,139	1,2,1,1	155	149	0.427509719314859	0.813136552165546	0.994,0.965,0.994,0.978	0.993,0.979,0.99,0.993	-0.006
8237	"gene-Zfp638"	"Zfp638"	chrNC_000072.7	+	83933675	83933744	83933684	83933744	83931692	83931743	8237	59,71,50,48	2,2,4,3	63,39,51,59	0,4,2,1	158	149	0.359616331133887	0.772529086193005	0.965,0.971,0.922,0.938	1.0,0.902,0.96,0.982	-0.012
8238	"gene-Zfp638"	"Zfp638"	chrNC_000072.7	+	83956825	83956891	83956828	83956891	83953183	83953332	8238	0,2,2,2	0,7,2,4	0,0,5,3	4,5,4,4	152	149	0.999202115572178	0.999202115572178	NA,0.219,0.495,0.329	0.0,0.0,0.551,0.424	0.104
8239	"gene-Cep63"	"Cep63"	chrNC_000075.7	-	102479616	102479757	102479616	102479747	102480040	102480274	8239	3,2,5,2	47,47,45,47	8,3,4,11	53,43,57,75	159	149	0.0796950894186029	0.528161621048451	0.056,0.038,0.094,0.038	0.124,0.061,0.062,0.121	-0.035
8240	"gene-Cep63"	"Cep63"	chrNC_000075.7	-	102496009	102496235	102496009	102496187	102496890	102496959	8240	1,1,1,0	43,44,47,49	1,5,1,2	26,42,41,48	197	149	0.0725567153065309	0.509467013350185	0.017,0.017,0.016,0.0	0.028,0.083,0.018,0.031	-0.028
8241	"gene-Zfp668"	"Zfp668"	chrNC_000073.7	-	127472944	127473099	127472944	127473095	127473848	127473930	8241	1,0,1,1	0,1,2,1	0,1,1,0	1,1,1,0	153	149	0.999202115572178	0.999202115572178	1.0,0.0,0.327,0.493	0.0,0.493,0.493,NA	0.126
8242	"gene-Zfp668"	"Zfp668"	chrNC_000073.7	-	127472944	127473930	127472944	127473095	127474582	127474804	8242	16,19,9,16	0,0,0,0	20,12,12,10	1,0,0,3	298	149	0.0248283709659589	0.422922043384722	1.0,1.0,1.0,1.0	0.909,1.0,1.0,0.625	0.117
8243	"gene-Ctc1"	"Ctc1"	chrNC_000077.7	+	68913202	68913440	68913218	68913440	68911855	68911941	8243	3,4,8,9	2,0,0,0	3,6,4,4	0,0,0,0	165	149	0.514570196578665	0.858840120665674	0.575,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.106
8244	"gene-Ctc1"	"Ctc1"	chrNC_000077.7	+	68913202	68913440	68913218	68913440	68911855	68912019	8244	54,71,80,86	6,8,7,9	87,78,72,67	7,13,9,8	165	149	0.408835924065156	0.796800344499357	0.89,0.889,0.912,0.896	0.918,0.844,0.878,0.883	0.016
8245	"gene-Ctc1"	"Ctc1"	chrNC_000077.7	+	68922236	68922430	68922239	68922430	68921925	68922015	8245	41,49,59,53	60,47,47,54	61,69,85,61	72,54,54,77	152	149	0.451340497696886	0.822582934372346	0.401,0.505,0.552,0.49	0.454,0.556,0.607,0.437	-0.026
8246	"gene-Cdv3"	"Cdv3"	chrNC_000075.7	-	103230300	103233225	103230300	103232512	103233478	103233638	8246	89,81,65,77	24,24,16,28	96,59,108,74	30,28,34,39	298	149	0.0886803267966465	0.542937976627802	0.65,0.628,0.67,0.579	0.615,0.513,0.614,0.487	0.075
8247	"gene-Cdv3"	"Cdv3"	chrNC_000075.7	-	103230300	103233228	103230300	103232512	103233478	103233638	8247	210,202,228,229	24,24,16,28	218,181,215,179	30,28,34,39	298	149	0.00810806583376933	0.339150327308634	0.814,0.808,0.877,0.804	0.784,0.764,0.76,0.696	0.075
8248	"gene-Cdv3"	"Cdv3"	chrNC_000075.7	-	103230300	103233228	103230300	103233225	103233478	103233638	8248	145,134,176,174	21,12,10,18	147,137,128,136	19,14,19,24	152	149	0.0610054188272893	0.485567354938867	0.871,0.916,0.945,0.905	0.884,0.906,0.868,0.847	0.033
8249	"gene-Tmem108"	"Tmem108"	chrNC_000075.7	-	103486909	103486995	103486909	103486991	103569917	103570369	8249	4,4,3,3	0,2,0,0	3,3,0,7	0,0,5,0	153	149	0.999202115572178	0.999202115572178	1.0,0.661,1.0,1.0	1.0,1.0,0.0,1.0	0.165
8250	"gene-Tmem108"	"Tmem108"	chrNC_000075.7	-	103486909	103486995	103486909	103486991	103630053	103630166	8250	31,31,22,20	33,25,48,44	23,30,34,26	52,48,58,39	153	149	0.372394816087323	0.779130039441276	0.478,0.547,0.309,0.307	0.301,0.378,0.363,0.394	0.051
8251	"gene-Reep6"	"Reep6"	chrNC_000076.7	+	80170339	80170627	80170546	80170627	80169799	80169968	8251	2,3,0,0	9,17,16,12	0,1,0,0	18,15,15,9	298	149	0.185037228642139	0.664809563612132	0.1,0.081,0.0,0.0	0.0,0.032,0.0,0.0	0.037
8252	"gene-Uba5"	"Uba5"	chrNC_000075.7	-	103926721	103926878	103926721	103926800	103927033	103927169	8252	5,5,3,9	149,129,132,122	8,12,14,6	128,128,149,151	227	149	0.0540033157940405	0.485567354938867	0.022,0.025,0.015,0.046	0.039,0.058,0.058,0.025	-0.018
8253	"gene-Dvl3"	"Dvl3"	chrNC_000082.7	+	20342689	20342825	20342692	20342825	20342401	20342511	8253	141,130,141,92	12,15,15,8	137,124,99,124	14,2,8,7	152	149	0.109448377384565	0.573583754905364	0.92,0.895,0.902,0.919	0.906,0.984,0.924,0.946	-0.031
8254	"gene-Dvl3"	"Dvl3"	chrNC_000082.7	+	20345016	20345166	20345067	20345166	20344838	20344906	8254	220,189,191,195	0,0,0,1	228,218,209,243	0,0,0,0	200	149	0.298012855778228	0.743845216723844	1.0,1.0,1.0,0.993	1.0,1.0,1.0,1.0	-0.002
8256	"gene-Aste1"	"Aste1"	chrNC_000075.7	+	105278657	105278885	105278674	105278885	105273743	105275057	8256	2,0,2,0	11,10,13,12	0,1,0,0	6,10,5,6	166	149	0.444633780528128	0.819460959407418	0.14,0.0,0.121,0.0	0.0,0.082,0.0,0.0	0.045
8257	"gene-Kcnc2"	"Kcnc2"	chrNC_000076.7	+	112297869	112302209	112299021	112302209	112294394	112294559	8257	19,27,20,14	4,5,2,4	15,12,26,10	3,1,0,1	298	149	0.105364363314228	0.570312820970079	0.704,0.73,0.833,0.636	0.714,0.857,1.0,0.833	-0.125
8260	"gene-Rps19"	"Rps19"	chrNC_000073.7	+	24587706	24587890	24587736	24587890	24584876	24584977	8260	2022,2206,2520,2330	4,2,3,2	2004,1676,2000,1904	4,1,3,0	179	149	0.722395373965532	0.966384624241877	0.998,0.999,0.999,0.999	0.998,0.999,0.998,1.0	0.0
8261	"gene-Abhd14a"	"Abhd14a"	chrNC_000075.7	-	106317819	106318109	106317819	106318055	106321004	106321141	8261	10,11,15,15	9,4,6,8	10,17,5,9	11,6,5,8	203	149	0.321859110371434	0.752246142491197	0.449,0.669,0.647,0.579	0.4,0.675,0.423,0.452	0.099
8262	"gene-Abhd14a"	"Abhd14a"	chrNC_000075.7	-	106317819	106318109	106317819	106318055	106321025	106321141	8262	20,16,23,22	52,66,88,63	17,18,17,9	90,72,60,69	203	149	0.0476445575100627	0.4796583791212	0.22,0.151,0.161,0.204	0.122,0.155,0.172,0.087	0.05
8263	"gene-Abhd14a"	"Abhd14a"	chrNC_000075.7	-	106322724	106323033	106322724	106323028	106324569	106324723	8263	2,2,2,2	0,0,1,0	2,2,1,0	0,0,0,0	154	149	0.31207258462391	0.748190432039774	1.0,1.0,0.659,1.0	1.0,1.0,1.0,NA	-0.085
8265	"gene-Dcaf1"	"Dcaf1"	chrNC_000075.7	+	106757132	106758186	106757135	106758186	106751254	106751507	8265	53,57,50,52	16,28,17,16	69,62,54,58	12,15,12,10	152	149	0.00512910758894636	0.328846814310223	0.765,0.666,0.742,0.761	0.849,0.802,0.815,0.85	-0.096
8266	"gene-Dock3"	"Dock3"	chrNC_000075.7	-	106778969	106779088	106778969	106779070	106783831	106783913	8266	63,84,61,73	15,22,26,21	69,68,81,61	31,24,20,19	167	149	0.435056530390398	0.815090285511827	0.789,0.773,0.677,0.756	0.665,0.717,0.783,0.741	0.022
8267	"gene-Dock3"	"Dock3"	chrNC_000075.7	-	106783831	106783979	106783831	106783913	106784428	106784567	8267	99,137,123,127	5,7,8,10	122,109,110,103	11,5,11,7	215	149	0.327342041171715	0.754790150706778	0.932,0.931,0.914,0.898	0.885,0.938,0.874,0.911	0.017
8268	"gene-Aagab"	"Aagab"	chrNC_000075.7	+	63543665	63543765	63543668	63543765	63526429	63526513	8268	0,0,1,2	0,3,3,0	3,1,2,3	0,0,0,0	152	149	0.00808589993741593	0.339150327308634	NA,0.0,0.246,1.0	1.0,1.0,1.0,1.0	-0.585
8269	"gene-Aagab"	"Aagab"	chrNC_000075.7	+	63543665	63543765	63543668	63543765	63542586	63542669	8269	63,90,57,50	36,44,40,42	71,41,43,47	18,22,44,35	152	149	0.719187019655107	0.964791706269696	0.632,0.667,0.583,0.539	0.795,0.646,0.489,0.568	-0.019
8271	"gene-Zfp641"	"Zfp641"	chrNC_000081.7	-	98189051	98189181	98189051	98189139	98190766	98190858	8271	9,11,8,12	0,3,2,2	15,2,8,6	0,4,2,0	191	149	0.745486782281563	0.981424433288798	1.0,0.741,0.757,0.824	1.0,0.281,0.757,1.0	0.071
8272	"gene-Yipf3"	"Yipf3"	chrNC_000083.7	+	46561495	46561588	46561499	46561588	46561336	46561382	8272	119,92,138,91	1,3,3,2	124,104,152,123	5,3,3,3	153	149	0.362052618233176	0.773623201189675	0.991,0.968,0.978,0.978	0.96,0.971,0.98,0.976	0.007
8274	"gene-Yipf3"	"Yipf3"	chrNC_000083.7	+	46562258	46562413	46562289	46562413	46562039	46562153	8274	1,9,16,13	88,63,76,77	11,7,3,2	102,77,95,88	180	149	0.154767546138512	0.633715136662915	0.009,0.106,0.148,0.123	0.082,0.07,0.025,0.018	0.048
8275	"gene-Yipf3"	"Yipf3"	chrNC_000083.7	+	46562491	46563474	46562535	46563474	46562289	46562413	8275	119,123,126,125	0,1,3,0	169,125,153,168	1,1,0,1	193	149	0.679872625277199	0.94528654383042	1.0,0.99,0.97,1.0	0.992,0.99,1.0,0.992	-0.004
8276	"gene-Yipf3"	"Yipf3"	chrNC_000083.7	+	46562491	46563474	46562576	46563474	46562289	46562413	8276	150,165,155,155	0,0,1,1	202,164,178,201	3,0,0,0	234	149	0.640454340607907	0.926420242791788	1.0,1.0,0.99,0.99	0.977,1.0,1.0,1.0	0.001
8277	"gene-Yipf3"	"Yipf3"	chrNC_000083.7	+	46562535	46563474	46562576	46563474	46562289	46562413	8277	31,43,32,30	0,0,1,1	35,40,25,34	3,0,0,0	190	149	0.7953656792392	0.999202115572178	1.0,1.0,0.962,0.959	0.901,1.0,1.0,1.0	0.005
8278	"gene-Cacna2d2"	"Cacna2d2"	chrNC_000075.7	+	107402808	107402859	107402811	107402859	107402542	107402631	8278	21,24,19,17	64,50,63,55	18,16,18,12	55,34,34,46	152	149	0.670834615342026	0.94323790080434	0.243,0.32,0.228,0.233	0.243,0.316,0.342,0.204	-0.02
8279	"gene-Cacna2d2"	"Cacna2d2"	chrNC_000075.7	+	107404346	107404435	107404352	107404435	107404135	107404245	8279	26,41,59,50	47,64,39,49	39,29,25,36	47,71,48,53	155	149	0.107724937432129	0.573061347487311	0.347,0.381,0.593,0.495	0.444,0.282,0.334,0.395	0.09
8281	"gene-Enpp4"	"Enpp4"	chrNC_000083.7	-	44407197	44410568	44407197	44410565	44412201	44412372	8281	12,10,13,13	2,1,2,1	5,10,11,6	0,1,2,0	152	149	0.800223451920064	0.999202115572178	0.855,0.907,0.864,0.927	1.0,0.907,0.844,1.0	-0.049
