ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
6093	"gene-Mtg2"	"Mtg2"	chrNC_000068.8	+	179713582	179713679	179713586	179713679	179712429	179712640
6106	"gene-Mrgbp"	"Mrgbp"	chrNC_000068.8	+	180226198	180226664	180226486	180226664	180225193	180225315
6107	"gene-Mrgbp"	"Mrgbp"	chrNC_000068.8	+	180226198	180226664	180226589	180226664	180225193	180225315
6108	"gene-Mrgbp"	"Mrgbp"	chrNC_000068.8	+	180226486	180226664	180226589	180226664	180225193	180225315
6119	"gene-Zfp219"	"Zfp219"	chrNC_000080.7	-	52252404	52252552	52252404	52252509	52257204	52257531
6121	"gene-Zfp219"	"Zfp219"	chrNC_000080.7	-	52252404	52252725	52252404	52252552	52257204	52257531
6144	"gene-Fsd1l"	"Fsd1l"	chrNC_000070.7	+	53693983	53694084	53693986	53694084	53687206	53687239
6168	"gene-Zfand1"	"Zfand1"	chrNC_000069.7	-	10412224	10412471	10412224	10412264	10416228	10416383
6173	"gene-Telo2"	"Telo2"	chrNC_000083.7	-	25320613	25321084	25320613	25320678	25321610	25321702
6185	"gene-Usp33"	"Usp33"	chrNC_000069.7	+	152080527	152080622	152080551	152080622	152079022	152079135
6194	"gene-Gm57825"	"Gm57825"	chrNC_000084.7	-	88684197	88684914	88684197	88684388	88686742	88690282
6195	"gene-Gm57825"	"Gm57825"	chrNC_000084.7	-	88684197	88684948	88684197	88684388	88686742	88690282
6229	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116225932	116226127	116225932	116225981	116248799	116248831
6239	"gene-Atp11b"	"Atp11b"	chrNC_000069.7	+	35832173	35832290	35832219	35832290	35808103	35808143
6240	"gene-Atp11b"	"Atp11b"	chrNC_000069.7	+	35832173	35832290	35832219	35832290	35808276	35808559
6243	"gene-Crtc1"	"Crtc1"	chrNC_000074.7	-	70844510	70844813	70844510	70844561	70845571	70845705
6265	"gene-Sez6"	"Sez6"	chrNC_000077.7	+	77853680	77853876	77853785	77853876	77844233	77844893
6273	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47198844	47206366	47198844	47201295	47208421	47208586
6285	"gene-Fbxl2"	"Fbxl2"	chrNC_000075.7	-	113815473	113818262	113815473	113815604	113818377	113818504
6328	"gene-Taf1d"	"Taf1d"	chrNC_000075.7	+	15226678	15228274	15228184	15228274	15226397	15226427
6338	"gene-Rbm6"	"Rbm6"	chrNC_000075.7	-	107678912	107679082	107678912	107679079	107716033	107716129
6358	"gene-Gnao1"	"Gnao1"	chrNC_000074.7	+	94693495	94696016	94694659	94696016	94690011	94690165
6379	"gene-Pitpnm1"	"Pitpnm1"	chrNC_000085.7	+	4156711	4157975	4157785	4157975	4156563	4156625
6398	"gene-Usp28"	"Usp28"	chrNC_000075.7	+	48922562	48922642	48922565	48922642	48920395	48920533
6413	"gene-Wrap73"	"Wrap73"	chrNC_000070.7	+	154239697	154240749	154240557	154240749	154238991	154239097
6431	"gene-Pnisr"	"Pnisr"	chrNC_000070.7	+	21860819	21860991	21860877	21860991	21857179	21857368
6433	"gene-Pnisr"	"Pnisr"	chrNC_000070.7	+	21873585	21876475	21874912	21876475	21871437	21871608
6444	"gene-Skic8"	"Skic8"	chrNC_000075.7	-	54637917	54637945	54637917	54637940	54641758	54641833
6492	"gene-Pank4"	"Pank4"	chrNC_000070.7	+	155056886	155057026	155056925	155057026	155055829	155056011
6503	"gene-Zfp462"	"Zfp462"	chrNC_000070.7	+	55007347	55007433	55007351	55007433	54942037	54945101
6505	"gene-Zfp462"	"Zfp462"	chrNC_000070.7	+	55007347	55007433	55007351	55007433	55004075	55004164
6539	"gene-Mtx1"	"Mtx1"	chrNC_000069.7	-	89119989	89120253	89119989	89120069	89121119	89121214
6551	"gene-Flad1"	"Flad1"	chrNC_000069.7	-	89313161	89313260	89313161	89313229	89315728	89316473
6583	"gene-Lrp8"	"Lrp8"	chrNC_000070.7	+	107729469	107734037	107731278	107734037	107726174	107726347
6586	"gene-Sart3"	"Sart3"	chrNC_000071.7	-	113892293	113892432	113892293	113892388	113893441	113893586
6603	"gene-Odc1"	"Odc1"	chrNC_000078.7	+	17598787	17598871	17598791	17598871	17598545	17598627
6608	"gene-Xrcc5"	"Xrcc5"	chrNC_000067.7	+	72349593	72349707	72349597	72349707	72346579	72346726
6610	"gene-Adcy6"	"Adcy6"	chrNC_000081.7	-	98484981	98490356	98484981	98490113	98490553	98490678
6612	"gene-Adcy6"	"Adcy6"	chrNC_000081.7	-	98501754	98502616	98501754	98502613	98505361	98506309
6613	"gene-Adcy6"	"Adcy6"	chrNC_000081.7	-	98501754	98502616	98501754	98502613	98507620	98507799
6615	"gene-Adcy6"	"Adcy6"	chrNC_000081.7	-	98501754	98502616	98501754	98502613	98508060	98508119
6638	"gene-Arnt"	"Arnt"	chrNC_000069.7	+	95398333	95398481	95398339	95398481	95397565	95397689
6639	"gene-Arnt"	"Arnt"	chrNC_000069.7	+	95401008	95401171	95401011	95401171	95397565	95397689
6720	"gene-Zfp697"	"Zfp697"	chrNC_000069.7	+	98317806	98332816	98332538	98332816	98289277	98289351
6723	"gene-Zfp697"	"Zfp697"	chrNC_000069.7	+	98332538	98332816	98332584	98332816	98317806	98318803
6730	"gene-Golga4"	"Golga4"	chrNC_000075.7	+	118405290	118405577	118405516	118405577	118401985	118402089
6766	"gene-Slc35c2"	"Slc35c2"	chrNC_000068.8	-	165125168	165125523	165125168	165125455	165129028	165129436
6826	"gene-Lrrc7"	"Lrrc7"	chrNC_000069.7	-	157854216	157854398	157854216	157854336	157865869	157867550
6857	"gene-Zic4"	"Zic4"	chrNC_000075.7	+	91254657	91254745	91254660	91254745	91251286	91254102
6911	"gene-Tmem240"	"Tmem240"	chrNC_000070.7	+	155824020	155824229	155824114	155824229	155823708	155823826
6931	"gene-Cpsf6"	"Cpsf6"	chrNC_000076.7	-	117180571	117191431	117180571	117185372	117191839	117192029
6932	"gene-Cpsf6"	"Cpsf6"	chrNC_000076.7	-	117180571	117191431	117180571	117185406	117191839	117192029
6947	"gene-Meis2"	"Meis2"	chrNC_000068.8	-	115891931	115892138	115891931	115892073	115892880	115893573
6948	"gene-Meis2"	"Meis2"	chrNC_000068.8	-	115891931	115892138	115891931	115892073	115893395	115893617
6950	"gene-Meis2"	"Meis2"	chrNC_000068.8	-	115891931	115892138	115891931	115892050	115893668	115893901
6951	"gene-Meis2"	"Meis2"	chrNC_000068.8	-	115891931	115892138	115891931	115892073	115893668	115893901
6968	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526608	148526690	148526608	148526661	148526915	148527044
6970	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526608	148526690	148526608	148526661	148528623	148528687
6996	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540454	80541209	80540897	80541209	80540251	80540269
6997	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540454	80541209	80540532	80541209	80540251	80540306
6999	"gene-Hcn3"	"Hcn3"	chrNC_000069.7	-	89059937	89060367	89059937	89060080	89067091	89067499
7005	"gene-Mob3c"	"Mob3c"	chrNC_000070.7	+	115685025	115685438	115685082	115685438	115679780	115679852
7009	"gene-Ccnh"	"Ccnh"	chrNC_000079.7	+	85350451	85350615	85350559	85350615	85338872	85338995
7015	"gene-Tmem68"	"Tmem68"	chrNC_000070.7	-	3569363	3569752	3569363	3569463	3570320	3570372
7016	"gene-Tmem68"	"Tmem68"	chrNC_000070.7	-	3569363	3569752	3569363	3569463	3574703	3574809
7029	"gene-Wdr45"	"Wdr45"	chrNC_000086.8	+	7590087	7590159	7590091	7590159	7588487	7588515
7042	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155904162	155904885	155904785	155904885	155903326	155903457
7066	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149429115	149433429	149433544
7068	"gene-Elfn1"	"Elfn1"	chrNC_000071.7	+	139956732	139960480	139956735	139960480	139893620	139893784
7070	"gene-Elfn1"	"Elfn1"	chrNC_000071.7	+	139956732	139960480	139956735	139960480	139898278	139898444
7098	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464199	25464461	25464199	25464324	25464694	25464883
7099	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464199	25464461	25464199	25464393	25464694	25464883
7101	"gene-Phpt1"	"Phpt1"	chrNC_000068.8	-	25464199	25464461	25464199	25464324	25464792	25464883
7118	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41771295	41771137	41771235	41773735	41773803
7120	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41773524	41771137	41771295	41773735	41773803
7121	"gene-Gm45971"	"Gm45971"	chrNC_000073.7	-	12605447	12606417	12605447	12605525	12607305	12607407
7136	"gene-Slc35a3"	"Slc35a3"	chrNC_000069.7	-	116480919	116481074	116480919	116481067	116488078	116488283
7147	"gene-Uso1"	"Uso1"	chrNC_000071.7	+	92335556	92335675	92335563	92335675	92335093	92335204
7196	"gene-Pkp4"	"Pkp4"	chrNC_000068.8	+	59142037	59142257	59142040	59142257	59138351	59138901
7209	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122309884	122309989	122309891	122309989	122306981	122307212
7211	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122309891	122309989	122309926	122309989	122306981	122307212
7242	"gene-Fktn"	"Fktn"	chrNC_000070.7	+	53747008	53747142	53747106	53747142	53744618	53744748
7245	"gene-Gpr180"	"Gpr180"	chrNC_000080.7	+	118377148	118377307	118377173	118377307	118375354	118375790
7246	"gene-Gpr180"	"Gpr180"	chrNC_000080.7	+	118395308	118395466	118395334	118395466	118390980	118391161
7307	"gene-Ano8"	"Ano8"	chrNC_000074.7	-	71934262	71934670	71934262	71934394	71934776	71934832
7310	"gene-Kctd15"	"Kctd15"	chrNC_000073.7	-	34352008	34352107	34352008	34352104	34352358	34352520
7311	"gene-Kctd15"	"Kctd15"	chrNC_000073.7	-	34352008	34352107	34352008	34352104	34352631	34353635
7314	"gene-Sugp2"	"Sugp2"	chrNC_000074.7	+	70713118	70713967	70713880	70713967	70712332	70712469
7336	"gene-Pigc"	"Pigc"	chrNC_000067.7	+	161797795	161801029	161797808	161801029	161796901	161797382
7348	"gene-Hook1"	"Hook1"	chrNC_000070.7	+	95903901	95905262	95905179	95905262	95903044	95903138
7354	"gene-Api5"	"Api5"	chrNC_000068.8	-	94242072	94244131	94242072	94244126	94248549	94248737
7408	"gene-Acd"	"Acd"	chrNC_000074.7	-	106426635	106426745	106426635	106426680	106426924	106426990
7409	"gene-Acd"	"Acd"	chrNC_000074.7	-	106426635	106426792	106426635	106426680	106426924	106426990
7410	"gene-Acd"	"Acd"	chrNC_000074.7	-	106426635	106426792	106426635	106426745	106426924	106426990
7411	"gene-Acd"	"Acd"	chrNC_000074.7	-	106426635	106426745	106426635	106426680	106427078	106427172
7412	"gene-Acd"	"Acd"	chrNC_000074.7	-	106426913	106427034	106426913	106426990	106427334	106427471
7426	"gene-Tspan5"	"Tspan5"	chrNC_000069.7	+	138602549	138602675	138602613	138602675	138574106	138574157
7427	"gene-Tspan5"	"Tspan5"	chrNC_000069.7	+	138602549	138602675	138602613	138602675	138596495	138596642
7432	"gene-Efcab14"	"Efcab14"	chrNC_000070.7	+	115631034	115634525	115632257	115634525	115623589	115623709
7439	"gene-Asah1"	"Asah1"	chrNC_000074.7	-	41829005	41829095	41829005	41829091	41829214	41829253
7440	"gene-Asah1"	"Asah1"	chrNC_000074.7	-	41829005	41829095	41829005	41829091	41849570	41849770
7443	"gene-Gm36794"	"Gm36794"	chrNC_000071.7	-	112090739	112090846	112090739	112090841	112092590	112092672
7447	"gene-Mad2l2"	"Mad2l2"	chrNC_000070.7	+	148225049	148225291	148225241	148225291	148214641	148214980
7452	"gene-Dmap1"	"Dmap1"	chrNC_000070.7	-	117539029	117539190	117539029	117539179	117539278	117539450
7467	"gene-Rlf"	"Rlf"	chrNC_000070.7	-	121045411	121047455	121045411	121045493	121072031	121072318
7497	"gene-Elavl3"	"Elavl3"	chrNC_000075.7	-	21926300	21930150	21926300	21930129	21937468	21937694
7514	"gene-Trnau1ap"	"Trnau1ap"	chrNC_000070.7	-	132052662	132053356	132052662	132052800	132055779	132055877
7536	"gene-Stk38"	"Stk38"	chrNC_000083.7	-	29218982	29219118	29218982	29219115	29219797	29219880
7541	"gene-Ewsr1"	"Ewsr1"	chrNC_000077.7	-	5028472	5028591	5028472	5028579	5028919	5028952
7543	"gene-Ewsr1"	"Ewsr1"	chrNC_000077.7	-	5028472	5028591	5028472	5028579	5032283	5032433
7546	"gene-Ggps1"	"Ggps1"	chrNC_000079.7	-	14233903	14234042	14233903	14234038	14235547	14235592
7564	"gene-Syt6"	"Syt6"	chrNC_000069.7	+	103492657	103493006	103492740	103493006	103482560	103482922
7582	"gene-Tmem38a"	"Tmem38a"	chrNC_000074.7	+	73335028	73335116	73335063	73335116	73333406	73333563
7585	"gene-Gm34074"	"Gm34074"	chrNC_000070.7	+	140086030	140089250	140088576	140089250	140082712	140082825
7586	"gene-Gm34074"	"Gm34074"	chrNC_000070.7	+	140088004	140089250	140088576	140089250	140082712	140082825
7588	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213960	61214493	61213960	61214090	61214638	61214822
7595	"gene-Tctn1"	"Tctn1"	chrNC_000071.7	-	122384547	122384697	122384547	122384688	122385594	122385680
7621	"gene-Arhgap1"	"Arhgap1"	chrNC_000068.8	+	91484387	91484552	91484390	91484552	91480462	91480597
7622	"gene-Arhgap1"	"Arhgap1"	chrNC_000068.8	+	91484387	91484552	91484417	91484552	91480462	91480597
7623	"gene-Arhgap1"	"Arhgap1"	chrNC_000068.8	+	91484390	91484552	91484417	91484552	91480462	91480597
7640	"gene-Gm39260"	"Gm39260"	chrNC_000074.7	-	118144204	118146111	118144204	118144935	118149727	118150123
7641	"gene-Gm39260"	"Gm39260"	chrNC_000074.7	-	118144204	118148452	118144204	118144935	118149727	118150123
7652	"gene-Gm10614"	"Gm10614"	chrNC_000074.7	+	121321793	121325344	121325031	121325344	121318526	121318789
7669	"gene-Dis3l"	"Dis3l"	chrNC_000075.7	-	64243094	64244569	64243094	64243266	64246760	64246914
7677	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123456509	123461012	123456509	123456633	123478852	123479387
7678	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123456509	123461053	123456509	123456633	123478852	123479387
7680	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123462794	123461747	123461795	123478852	123479387
7683	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123463164	123461747	123462794	123478852	123479387
7684	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123463182	123461747	123462794	123478852	123479387
7705	"gene-Tbrg4"	"Tbrg4"	chrNC_000077.7	-	6565597	6566714	6565597	6565766	6567307	6567422
7707	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71051188	71051422	71051188	71051267	71051503	71051558
7711	"gene-Tab1"	"Tab1"	chrNC_000081.7	+	80033916	80034069	80033982	80034069	80032427	80032564
7727	"gene-Cdc27"	"Cdc27"	chrNC_000077.7	-	104411489	104411662	104411489	104411659	104413548	104413648
7732	"gene-Gm32856"	"Gm32856"	chrNC_000074.7	+	129994874	129995455	129995262	129995455	129993965	129994180
7735	"gene-Kbtbd3"	"Kbtbd3"	chrNC_000075.7	+	4313696	4313806	4313701	4313806	4309815	4309934
7766	"gene-Zfp317"	"Zfp317"	chrNC_000075.7	+	19535527	19537291	19537190	19537291	19533581	19534528
7796	"gene-Smarca4"	"Smarca4"	chrNC_000075.7	+	21611095	21611204	21611098	21611204	21590224	21590443
7799	"gene-Dock6"	"Dock6"	chrNC_000075.7	-	21714288	21714419	21714288	21714414	21715217	21715920
7820	"gene-Dpy19l1"	"Dpy19l1"	chrNC_000075.7	-	24323073	24325719	24323073	24324282	24332376	24332502
7832	"gene-Gm31513"	"Gm31513"	chrNC_000078.7	+	84242424	84243186	84243075	84243186	84237789	84241968
7849	"gene-Dhrs11"	"Dhrs11"	chrNC_000077.7	-	84712490	84713266	84712490	84712583	84713897	84713992
7870	"gene-Fez1"	"Fez1"	chrNC_000075.7	+	36754957	36755313	36754965	36755313	36744869	36745132
7908	"gene-Agtpbp1"	"Agtpbp1"	chrNC_000079.7	-	59597347	59602494	59597347	59598128	59609810	59609987
7909	"gene-Agtpbp1"	"Agtpbp1"	chrNC_000079.7	-	59597347	59602494	59597347	59598128	59613798	59613930
7919	"gene-Nlrx1"	"Nlrx1"	chrNC_000075.7	-	44177040	44177162	44177040	44177154	44179276	44179484
7921	"gene-Cenatac"	"Cenatac"	chrNC_000075.7	-	44323608	44324319	44323608	44323780	44324433	44324498
7922	"gene-Cenatac"	"Cenatac"	chrNC_000075.7	-	44323749	44324340	44323749	44323780	44324433	44324498
7929	"gene-Ube4a"	"Ube4a"	chrNC_000075.7	-	44864239	44864470	44864239	44864413	44867839	44868023
7939	"gene-Sidt2"	"Sidt2"	chrNC_000075.7	-	45858838	45859186	45858838	45858850	45859512	45859606
7941	"gene-Pafah1b2"	"Pafah1b2"	chrNC_000075.7	-	45892340	45892522	45892340	45892464	45896002	45896169
7955	"gene-Pnpla6"	"Pnpla6"	chrNC_000074.7	+	3566506	3566568	3566509	3566568	3565704	3565969
7969	"gene-Dixdc1"	"Dixdc1"	chrNC_000075.7	-	50617424	50617550	50617424	50617547	50622142	50622272
7980	"gene-Spata7"	"Spata7"	chrNC_000078.7	+	98600482	98600578	98600510	98600578	98600248	98600410
7983	"gene-Dmxl2"	"Dmxl2"	chrNC_000075.7	-	54303523	54303654	54303523	54303651	54307225	54307417
7989	"gene-Chrna5"	"Chrna5"	chrNC_000075.7	+	54911614	54912443	54911619	54912443	54909683	54909793
8015	"gene-Mpi"	"Mpi"	chrNC_000075.7	-	57453676	57453878	57453676	57453850	57454732	57454812
8033	"gene-Nptn"	"Nptn"	chrNC_000075.7	+	58557779	58557801	58557791	58557801	58551384	58551477
8050	"gene-Gm30444"	"Gm30444"	chrNC_000082.7	+	8824040	8824272	8824207	8824272	8821351	8821521
8061	"gene-Mettl3"	"Mettl3"	chrNC_000080.7	-	52534120	52534346	52534120	52534229	52534927	52535115
8066	"gene-Tipin"	"Tipin"	chrNC_000075.7	+	64195389	64195525	64195395	64195525	64188927	64189268
8096	"gene-Ocrl"	"Ocrl"	chrNC_000086.8	+	47009037	47009076	47009040	47009076	47005554	47005673
8114	"gene-Khdrbs1"	"Khdrbs1"	chrNC_000070.7	-	129596142	129605977	129596142	129597853	129607181	129607241
8166	"gene-Dop1a"	"Dop1a"	chrNC_000075.7	+	86430853	86432220	86432055	86432220	86427293	86427446
8235	"gene-Canx"	"Canx"	chrNC_000077.7	-	50202430	50202611	50202430	50202607	50216355	50216500
8242	"gene-Zfp668"	"Zfp668"	chrNC_000073.7	-	127472944	127473930	127472944	127473095	127474582	127474804
8243	"gene-Ctc1"	"Ctc1"	chrNC_000077.7	+	68913202	68913440	68913218	68913440	68911855	68911941
8268	"gene-Aagab"	"Aagab"	chrNC_000075.7	+	63543665	63543765	63543668	63543765	63526429	63526513
8290	"gene-Rbm5"	"Rbm5"	chrNC_000075.7	-	107626906	107626998	107626906	107626995	107627661	107627747
8304	"gene-Usp4"	"Usp4"	chrNC_000075.7	+	108261580	108261714	108261595	108261714	108258526	108258751
8318	"gene-Hdac5"	"Hdac5"	chrNC_000077.7	-	102109241	102109316	102109241	102109313	102112593	102112677
8320	"gene-Hdac5"	"Hdac5"	chrNC_000077.7	-	102109241	102109607	102109241	102109313	102115559	102115781
8322	"gene-Hdac5"	"Hdac5"	chrNC_000077.7	-	102109241	102109607	102109241	102109316	102115559	102115781
8324	"gene-Hdac5"	"Hdac5"	chrNC_000077.7	-	102109241	102109779	102109241	102109607	102115559	102115781
8325	"gene-Hdac5"	"Hdac5"	chrNC_000077.7	-	102109241	102109316	102109241	102109313	102120830	102120968
8328	"gene-Nme6"	"Nme6"	chrNC_000075.7	+	109670994	109671155	109671029	109671155	109668675	109668778
8347	"gene-Zfp280c"	"Zfp280c"	chrNC_000086.8	-	47667256	47667433	47667256	47667406	47673611	47673768
8349	"gene-Zfp280c"	"Zfp280c"	chrNC_000086.8	-	47667256	47667433	47667256	47667406	47680549	47680638
8358	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111976490	111976550	111976490	111976547	112005162	112005303
8359	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111984485	111984587	111984485	111984584	112005162	112005303
8365	"gene-Pan2"	"Pan2"	chrNC_000076.7	+	128143933	128144103	128143987	128144103	128139963	128140258
8385	"gene-Cenpx"	"Cenpx"	chrNC_000077.7	-	120602528	120602721	120602528	120602582	120603265	120603538
8390	"gene-Psma3"	"Psma3"	chrNC_000078.7	+	71030092	71030216	71030097	71030216	71021396	71021541
8413	"gene-Nktr"	"Nktr"	chrNC_000075.7	+	121582053	121582158	121582056	121582158	121580732	121580828
8417	"gene-Nktr"	"Nktr"	chrNC_000075.7	+	121582053	121582158	121582056	121582158	121581862	121581893
8433	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88128262	88128591	88128409	88128591	88121788	88121974
8434	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88128262	88128591	88128409	88128591	88127385	88127632
8435	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88131571	88131742	88131574	88131742	88128262	88128357
8436	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88131571	88131742	88131574	88131742	88128409	88128591
8509	"gene-Slc39a11"	"Slc39a11"	chrNC_000077.7	-	113452831	113452950	113452831	113452947	113455512	113455688
8550	"gene-Zfp950"	"Zfp950"	chrNC_000085.7	-	61106664	61106788	61106664	61106785	61108756	61108890
8562	"gene-Mfsd4b4"	"Mfsd4b4"	chrNC_000076.7	-	39770767	39770936	39770767	39770899	39771507	39774812
8578	"gene-Cul3"	"Cul3"	chrNC_000067.7	-	80299501	80299653	80299501	80299629	80300703	80300773
8588	"gene-Gm34857"	"Gm34857"	chrNC_000083.7	+	44363585	44377173	44375819	44377173	44360916	44363254
8610	"gene-Psap"	"Psap"	chrNC_000076.7	+	60133316	60133325	60133319	60133325	60131725	60131755
8642	"gene-Sppl2a"	"Sppl2a"	chrNC_000068.8	-	126732310	126736025	126732310	126736024	126736071	126736206
8656	"gene-Ncoa1"	"Ncoa1"	chrNC_000078.7	-	4340813	4340994	4340813	4340987	4344909	4346248
8668	"gene-Rab36"	"Rab36"	chrNC_000076.7	+	74874189	74874352	74874271	74874352	74872726	74873315
8702	"gene-Bccip"	"Bccip"	chrNC_000073.7	+	133318482	133318679	133318589	133318679	133316627	133316708
8703	"gene-Bccip"	"Bccip"	chrNC_000073.7	+	133318482	133318679	133318589	133318679	133316627	133317806
8722	"gene-Cdc34"	"Cdc34"	chrNC_000076.7	+	79523682	79524232	79523686	79524232	79520838	79520936
8725	"gene-Gzmm"	"Gzmm"	chrNC_000076.7	+	79530184	79530451	79530188	79530451	79524853	79525299
8733	"gene-Wdr18"	"Wdr18"	chrNC_000076.7	+	79801790	79801957	79801813	79801957	79800759	79800893
8790	"gene-Celf5"	"Celf5"	chrNC_000076.7	-	81298502	81298646	81298502	81298605	81301800	81301863
8796	"gene-Tle2"	"Tle2"	chrNC_000076.7	+	81416317	81416501	81416320	81416501	81416090	81416132
8798	"gene-Tle2"	"Tle2"	chrNC_000076.7	+	81422688	81422762	81422691	81422762	81420436	81420575
8803	"gene-Ankrd24"	"Ankrd24"	chrNC_000076.7	+	81475861	81476646	81476601	81476646	81475689	81475770
8810	"gene-Gpr88"	"Gpr88"	chrNC_000069.7	-	116043303	116046381	116043303	116046378	116046820	116047123
8845	"gene-Dclk1"	"Dclk1"	chrNC_000069.7	+	55387754	55387863	55387757	55387863	55385225	55385358
8949	"gene-Dtx3"	"Dtx3"	chrNC_000076.7	-	127026246	127027422	127026246	127026908	127029598	127029672
8972	"gene-Abcc5"	"Abcc5"	chrNC_000082.7	-	20218555	20219784	20218555	20218789	20221009	20223463
8973	"gene-Abcc5"	"Abcc5"	chrNC_000082.7	-	20218555	20219821	20218555	20218789	20221009	20223463
8974	"gene-Abcc5"	"Abcc5"	chrNC_000082.7	-	20221009	20223463	20221009	20221084	20224138	20224294
8983	"gene-Dgka"	"Dgka"	chrNC_000076.7	-	128572009	128572587	128572009	128572145	128572877	128573013
8994	"gene-Rdh5"	"Rdh5"	chrNC_000076.7	-	128750003	128750225	128750003	128750167	128755015	128755177
9020	"gene-Tincr"	"Tincr"	chrNC_000083.7	-	56858413	56859996	56858413	56858989	56860448	56860562
9027	"gene-Urgcp"	"Urgcp"	chrNC_000077.7	-	5676830	5676857	5676830	5676852	5711880	5712376
9052	"gene-Fblim1"	"Fblim1"	chrNC_000070.7	-	141323205	141323259	141323205	141323224	141327256	141327297
9053	"gene-Fblim1"	"Fblim1"	chrNC_000070.7	-	141323205	141323287	141323205	141323224	141327256	141327297
9058	"gene-Slc39a13"	"Slc39a13"	chrNC_000068.8	-	90894000	90894165	90894000	90894051	90894763	90894806
9067	"gene-Ntmt1"	"Ntmt1"	chrNC_000068.8	+	30710460	30710713	30710464	30710713	30709640	30709844
9073	"gene-Hnrnpm"	"Hnrnpm"	chrNC_000083.7	-	33885467	33885659	33885467	33885503	33887958	33888052
9079	"gene-Ikzf1"	"Ikzf1"	chrNC_000077.7	+	11698310	11698571	11698314	11698571	11690949	11691009
9121	"gene-Dlg4"	"Dlg4"	chrNC_000077.7	+	69921420	69921480	69921423	69921480	69921224	69921278
9123	"gene-Dlg4"	"Dlg4"	chrNC_000077.7	+	69921423	69921480	69921429	69921480	69921224	69921278
9131	"gene-Tmem80"	"Tmem80"	chrNC_000073.7	+	140913550	140913644	140913560	140913644	140912822	140912842
9139	"gene-Kcnip1"	"Kcnip1"	chrNC_000077.7	-	33595502	33595815	33595502	33595627	33668192	33668265
9143	"gene-Mccc1"	"Mccc1"	chrNC_000069.7	-	36026626	36026713	36026626	36026688	36030809	36030993
9176	"gene-Trim7"	"Trim7"	chrNC_000077.7	+	48731061	48731307	48731064	48731307	48730608	48730667
9217	"gene-Tsc22d1"	"Tsc22d1"	chrNC_000080.7	+	76675105	76679060	76677395	76679060	76653315	76656449
9219	"gene-Tsc22d1"	"Tsc22d1"	chrNC_000080.7	+	76676403	76679060	76677395	76679060	76653315	76656449
9234	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51895736	51895919	51895739	51895919	51891693	51892824
9237	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51895736	51895919	51895739	51895919	51895047	51895154
9241	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51975197	51980605	51980415	51980605	51924340	51924438
9242	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51975200	51980605	51980415	51980605	51924340	51924438
9245	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51975197	51980605	51980415	51980605	51926773	51926847
9249	"gene-Gm36287"	"Gm36287"	chrNC_000078.7	+	25194385	25195548	25195447	25195548	25193250	25193458
9251	"gene-Bcl2l1"	"Bcl2l1"	chrNC_000068.8	-	152671346	152672040	152671346	152672022	152672460	152672563
9259	"gene-Lyrm7"	"Lyrm7"	chrNC_000077.7	-	54741170	54741241	54741170	54741238	54751377	54751423
9263	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57404920	57405117	57404920	57405114	57409364	57409471
