ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5632	"gene-Casp2"	"Casp2"	chrNC_000072.7	+	42246155	42246390	42246213	42246390	42245819	42245914
5633	"gene-Akap13"	"Akap13"	chrNC_000073.7	+	75375715	75375868	75375718	75375868	75375047	75375160
5634	"gene-Akap13"	"Akap13"	chrNC_000073.7	+	75375715	75375868	75375721	75375868	75375047	75375160
5635	"gene-Akap13"	"Akap13"	chrNC_000073.7	+	75375718	75375868	75375721	75375868	75375047	75375160
5636	"gene-Akap13"	"Akap13"	chrNC_000073.7	+	75396507	75396558	75396510	75396558	75393712	75393757
5637	"gene-Atp2c1"	"Atp2c1"	chrNC_000075.7	-	105371613	105371796	105371613	105371681	105372091	105372332
5638	"gene-Cep170"	"Cep170"	chrNC_000067.7	-	176577491	176577726	176577491	176577618	176582731	176584549
5639	"gene-Zfp512b"	"Zfp512b"	chrNC_000068.8	-	181229521	181229692	181229521	181229644	181229773	181229872
5640	"gene-Zfp512b"	"Zfp512b"	chrNC_000068.8	-	181229773	181229896	181229773	181229872	181230006	181230099
5641	"gene-Zfp512b"	"Zfp512b"	chrNC_000068.8	-	181231165	181231974	181231165	181231752	181232262	181232405
5642	"gene-Rock1"	"Rock1"	chrNC_000084.7	-	10116773	10116862	10116773	10116859	10119884	10119945
5643	"gene-Rprd1b"	"Rprd1b"	chrNC_000068.8	+	157889835	157889948	157889838	157889948	157885325	157885459
5644	"gene-Sp140"	"Sp140"	chrNC_000067.7	+	85565544	85565586	85565547	85565586	85563279	85563327
5645	"gene-Sp140"	"Sp140"	chrNC_000067.7	+	85570655	85570733	85570658	85570733	85570262	85570368
5646	"gene-Usp35"	"Usp35"	chrNC_000073.7	-	96963940	96964385	96963940	96964134	96969173	96969332
5647	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18894255	18894316	18894255	18894276	18894519	18894679
5648	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18898444	18898547	18898444	18898543	18898892	18899049
5649	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18898444	18898585	18898444	18898543	18898892	18899049
5650	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18898444	18898585	18898444	18898547	18898892	18899049
5651	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18898444	18898585	18898444	18898547	18899986	18900133
5652	"gene-Gipr"	"Gipr"	chrNC_000073.7	-	18899986	18900133	18899986	18900050	18902554	18904173
5653	"gene-Dusp12"	"Dusp12"	chrNC_000067.7	-	170708483	170708610	170708483	170708597	170712635	170713109
5654	"gene-Arvcf"	"Arvcf"	chrNC_000082.7	+	18214823	18214982	18214829	18214982	18207024	18207255
5655	"gene-Arvcf"	"Arvcf"	chrNC_000082.7	+	18214823	18214982	18214829	18214982	18210472	18210577
5656	"gene-Arvcf"	"Arvcf"	chrNC_000082.7	+	18222377	18222489	18222420	18222489	18222075	18222274
5657	"gene-Adss2"	"Adss2"	chrNC_000067.7	-	177599637	177599792	177599637	177599750	177601140	177601267
5658	"gene-Adss2"	"Adss2"	chrNC_000067.7	-	177610408	177610459	177610408	177610453	177611614	177611683
5659	"gene-Mindy1"	"Mindy1"	chrNC_000069.7	+	95202583	95202736	95202610	95202736	95202105	95202297
5660	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108924622	108924713
5661	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108925023	108925302
5662	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108925338	108925882
5663	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108927569	108928391	108928338	108928391	108926937	108927426
5664	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108933801	108934448	108934153	108934448	108933290	108933399
5665	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108933801	108934448	108934378	108934448	108933290	108933399
5666	"gene-Plxnb1"	"Plxnb1"	chrNC_000075.7	+	108934153	108934448	108934378	108934448	108933290	108933399
5667	"gene-Hus1"	"Hus1"	chrNC_000077.7	-	8957493	8957604	8957493	8957601	8960240	8960417
5668	"gene-Gm45904"	"Gm45904"	chrNC_000074.7	-	113628211	113628309	113628211	113628305	113648522	113648774
5669	"gene-Gm39712"	"Gm39712"	chrNC_000067.7	-	180230850	180231190	180230850	180231013	180231416	180231526
5670	"gene-Gm39712"	"Gm39712"	chrNC_000067.7	-	180232272	180232475	180232272	180232457	180232549	180233500
5671	"gene-4930540E01Rik"	"4930540E01Rik"	chrNC_000075.7	-	100078204	100078586	100078204	100078552	100078796	100078918
5672	"gene-6820408C15Rik"	"6820408C15Rik"	chrNC_000068.8	+	152275952	152276068	152275955	152276068	152270844	152270944
5673	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37880433	37880265	37880389	37881535	37881601
5674	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37880433	37880265	37880389	37888311	37888527
5675	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37881601	37880265	37880389	37888311	37888527
5676	"gene-Tsga10"	"Tsga10"	chrNC_000067.7	-	37880265	37881601	37880265	37880433	37888311	37888527
5677	"gene-Iqce"	"Iqce"	chrNC_000071.7	-	140654776	140654875	140654776	140654860	140656221	140656322
5678	"gene-Iqce"	"Iqce"	chrNC_000071.7	-	140666470	140666700	140666470	140666696	140668156	140668212
5679	"gene-Fcgr3"	"Fcgr3"	chrNC_000067.7	-	170885259	170885517	170885259	170885514	170886154	170886175
5680	"gene-Tnnt1"	"Tnnt1"	chrNC_000073.7	-	4515263	4515285	4515263	4515282	4516579	4516612
5681	"gene-Tnnt1"	"Tnnt1"	chrNC_000073.7	-	4515263	4515285	4515263	4515282	4516809	4516836
5682	"gene-Grem2"	"Grem2"	chrNC_000067.7	-	174683219	174683365	174683219	174683319	174699999	174700045
5683	"gene-Cyb561d1"	"Cyb561d1"	chrNC_000069.7	-	108107440	108107586	108107440	108107478	108109454	108109542
5684	"gene-Inpp5e"	"Inpp5e"	chrNC_000068.8	-	26286260	26287983	26286260	26287936	26288567	26288704
5685	"gene-Inpp5e"	"Inpp5e"	chrNC_000068.8	-	26291612	26291797	26291612	26291710	26292111	26292235
5686	"gene-Pla2g6"	"Pla2g6"	chrNC_000081.7	-	79171815	79172421	79171815	79171983	79173330	79173485
5687	"gene-Pla2g6"	"Pla2g6"	chrNC_000081.7	-	79201960	79202210	79201960	79202205	79211834	79212373
5688	"gene-Pla2g6"	"Pla2g6"	chrNC_000081.7	-	79201960	79202210	79201960	79202205	79212288	79212373
5689	"gene-Pla2g6"	"Pla2g6"	chrNC_000081.7	-	79201960	79202210	79201960	79202205	79212409	79212453
5690	"gene-Dhx32"	"Dhx32"	chrNC_000073.7	-	133350571	133350765	133350571	133350720	133361128	133361642
5691	"gene-Strit1"	"Strit1"	chrNC_000069.7	-	63388706	63388805	63388706	63388802	63391235	63391327
5692	"gene-Tmem212"	"Tmem212"	chrNC_000069.7	-	27938941	27939153	27938941	27939094	27940596	27940656
5693	"gene-Tmem212"	"Tmem212"	chrNC_000069.7	-	27938941	27939265	27938941	27939094	27940596	27940656
5694	"gene-Tmem212"	"Tmem212"	chrNC_000069.7	-	27938941	27939265	27938941	27939153	27940596	27940656
5695	"gene-Apbb3"	"Apbb3"	chrNC_000084.7	-	36809917	36810048	36809917	36810045	36810162	36810309
5696	"gene-Nop58"	"Nop58"	chrNC_000067.7	+	59731635	59731887	59731710	59731887	59731495	59731548
5697	"gene-Nop58"	"Nop58"	chrNC_000067.7	+	59731635	59731887	59731770	59731887	59731495	59731548
5698	"gene-Nop58"	"Nop58"	chrNC_000067.7	+	59731710	59731887	59731770	59731887	59731495	59731548
5699	"gene-Nop58"	"Nop58"	chrNC_000067.7	+	59744751	59744915	59744886	59744915	59743221	59743367
5700	"gene-Nop58"	"Nop58"	chrNC_000067.7	+	59744751	59744915	59744886	59744915	59743782	59743909
5701	"gene-Sgk2"	"Sgk2"	chrNC_000068.8	+	162837606	162837738	162837609	162837738	162836589	162836673
5702	"gene-Tmem276"	"Tmem276"	chrNC_000081.7	-	76543418	76543639	76543418	76543494	76543705	76543929
5703	"gene-Tmem276"	"Tmem276"	chrNC_000081.7	-	76543418	76543705	76543418	76543639	76543855	76543929
5704	"gene-Tmem276"	"Tmem276"	chrNC_000081.7	-	76543418	76543705	76543418	76543639	76543909	76543929
5705	"gene-Tmem276"	"Tmem276"	chrNC_000081.7	-	76543418	76543705	76543418	76543639	76544006	76544335
5706	"gene-Tmem276"	"Tmem276"	chrNC_000081.7	-	76543418	76543705	76543418	76543639	76544154	76544335
5707	"gene-Rbck1"	"Rbck1"	chrNC_000068.8	-	152160632	152160731	152160632	152160705	152161043	152161223
5708	"gene-Rbck1"	"Rbck1"	chrNC_000068.8	-	152161043	152161223	152161043	152161168	152164079	152164191
5709	"gene-Rbck1"	"Rbck1"	chrNC_000068.8	-	152165091	152165252	152165091	152165216	152166186	152166360
5710	"gene-Rbck1"	"Rbck1"	chrNC_000068.8	-	152172879	152173024	152172879	152173021	152173953	152174042
5711	"gene-4933431J24Rik"	"4933431J24Rik"	chrNC_000080.7	+	118450798	118451073	118450933	118451073	118450364	118450459
5712	"gene-Rnf40"	"Rnf40"	chrNC_000073.7	+	127190453	127190608	127190471	127190608	127189678	127189885
5713	"gene-Rnf40"	"Rnf40"	chrNC_000073.7	+	127190453	127190608	127190486	127190608	127189678	127189885
5714	"gene-Rnf40"	"Rnf40"	chrNC_000073.7	+	127190471	127190608	127190486	127190608	127189678	127189885
5715	"gene-Rnf40"	"Rnf40"	chrNC_000073.7	+	127191743	127191880	127191760	127191880	127190934	127191009
5716	"gene-Tcf19"	"Tcf19"	chrNC_000083.7	-	35826774	35827436	35826774	35827327	35827607	35827721
5717	"gene-Nbn"	"Nbn"	chrNC_000070.7	+	15964246	15964406	15964287	15964406	15963771	15963920
5718	"gene-Nbn"	"Nbn"	chrNC_000070.7	+	15964246	15964406	15964328	15964406	15963771	15963920
5719	"gene-Nbn"	"Nbn"	chrNC_000070.7	+	15964287	15964406	15964328	15964406	15963771	15963920
5720	"gene-Tmem54"	"Tmem54"	chrNC_000070.7	+	129005031	129005419	129005115	129005419	129004605	129004740
5721	"gene-Trim10"	"Trim10"	chrNC_000083.7	+	37185033	37185173	37185057	37185173	37184164	37184187
5722	"gene-Rmdn1"	"Rmdn1"	chrNC_000070.7	+	19601355	19601606	19601503	19601606	19599613	19599669
5723	"gene-Gbp9"	"Gbp9"	chrNC_000071.7	-	105253529	105253737	105253529	105253719	105258070	105258178
5724	"gene-Tm9sf4"	"Tm9sf4"	chrNC_000068.8	+	153020805	153020922	153020808	153020922	152999278	153003491
5725	"gene-Trhr2"	"Trhr2"	chrNC_000074.7	-	123082803	123084245	123082803	123084205	123085229	123085623
5726	"gene-Nol4l"	"Nol4l"	chrNC_000068.8	-	153259282	153259449	153259282	153259405	153259607	153259799
5727	"gene-Ppig"	"Ppig"	chrNC_000068.8	+	69566290	69566472	69566332	69566472	69564634	69564722
5728	"gene-Ppig"	"Ppig"	chrNC_000068.8	+	69571829	69572037	69571834	69572037	69566332	69566472
5729	"gene-Ppig"	"Ppig"	chrNC_000068.8	+	69571829	69572037	69571838	69572037	69566624	69566663
5730	"gene-Ppig"	"Ppig"	chrNC_000068.8	+	69579615	69584356	69579618	69584356	69579304	69579441
5731	"gene-Dvl1"	"Dvl1"	chrNC_000070.7	+	155940546	155940720	155940588	155940720	155939923	155940001
5732	"gene-Dvl1"	"Dvl1"	chrNC_000070.7	+	155940546	155940720	155940588	155940720	155939923	155940076
5733	"gene-Calcb"	"Calcb"	chrNC_000073.7	+	114317379	114317957	114317451	114317957	114315789	114317026
5734	"gene-Pilrb2"	"Pilrb2"	chrNC_000071.7	-	137864966	137865130	137864966	137864997	137866839	137867029
5735	"gene-Gm54236"	"Gm54236"	chrNC_000070.7	+	35768961	35770251	35770115	35770251	35765015	35765147
5736	"gene-Lyst"	"Lyst"	chrNC_000079.7	+	13824908	13825053	13824911	13825053	13823124	13823551
5737	"gene-Lyst"	"Lyst"	chrNC_000079.7	+	13881086	13881263	13881117	13881263	13872911	13873118
5738	"gene-Rapgef3"	"Rapgef3"	chrNC_000081.7	-	97647531	97647714	97647531	97647622	97647886	97648068
5739	"gene-Rapgef3"	"Rapgef3"	chrNC_000081.7	-	97647886	97648068	97647886	97648035	97648140	97648275
5740	"gene-Rapgef3"	"Rapgef3"	chrNC_000081.7	-	97647886	97648068	97647886	97648035	97648149	97648275
5741	"gene-Rapgef3"	"Rapgef3"	chrNC_000081.7	-	97655563	97655695	97655563	97655642	97655897	97655986
5742	"gene-Rapgef3"	"Rapgef3"	chrNC_000081.7	-	97658459	97658637	97658459	97658628	97658988	97659110
5743	"gene-Zfp341"	"Zfp341"	chrNC_000068.8	+	154483888	154484034	154483901	154484034	154483235	154483332
5744	"gene-4930451E10Rik"	"4930451E10Rik"	chrNC_000079.7	-	55931694	55931884	55931694	55931806	55932237	55932281
5745	"gene-Sec23a"	"Sec23a"	chrNC_000078.7	-	59053775	59054021	59053775	59054017	59058631	59058803
5746	"gene-Sgtb"	"Sgtb"	chrNC_000079.7	+	104268656	104268736	104268673	104268736	104268444	104268583
5747	"gene-Ddias"	"Ddias"	chrNC_000073.7	-	92517319	92517406	92517319	92517398	92521969	92522052
5748	"gene-Slc39a1"	"Slc39a1"	chrNC_000069.7	+	90156238	90156470	90156252	90156470	90155511	90155566
5749	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345047	155345209	155345047	155345121	155345331	155345399
5750	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345047	155345156	155345047	155345121	155345331	155345525
5751	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345331	155345441	155345331	155345399	155346611	155346741
5752	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345047	155345156	155345047	155345121	155346623	155346741
5753	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345331	155345441	155345331	155345399	155346623	155346741
5754	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345331	155345525	155345331	155345399	155346623	155346741
5755	"gene-Ggt7"	"Ggt7"	chrNC_000068.8	-	155345331	155345525	155345331	155345441	155346623	155346741
5756	"gene-Caskin1"	"Caskin1"	chrNC_000083.7	+	24715072	24715191	24715093	24715191	24714939	24714991
5757	"gene-Trpc4ap"	"Trpc4ap"	chrNC_000068.8	-	155492338	155492505	155492338	155492481	155495412	155495598
5758	"gene-Procr"	"Procr"	chrNC_000068.8	+	155593529	155593611	155593533	155593611	155593195	155593384
5759	"gene-Gm41277"	"Gm41277"	chrNC_000081.7	-	18060866	18061161	18060866	18061018	18061828	18062048
5760	"gene-Tspear"	"Tspear"	chrNC_000076.7	+	77706134	77706383	77706156	77706383	77705396	77705528
5761	"gene-Tspear"	"Tspear"	chrNC_000076.7	+	77710718	77710948	77710752	77710948	77708927	77709114
5762	"gene-Gm15222"	"Gm15222"	chrNC_000080.7	+	46625720	46626739	46626499	46626739	46624934	46625594
5763	"gene-Vmn2r48"	"Vmn2r48"	chrNC_000073.7	-	9661550	9662455	9661550	9662305	9668785	9668909
5764	"gene-Gm30074"	"Gm30074"	chrNC_000069.7	-	52081266	52081880	52081266	52081876	52087150	52087509
5765	"gene-Gal"	"Gal"	chrNC_000085.7	-	3459914	3460165	3459914	3460163	3461128	3461206
5766	"gene-Sp4"	"Sp4"	chrNC_000078.7	-	118218144	118218344	118218144	118218338	118225461	118225690
5767	"gene-Cep250"	"Cep250"	chrNC_000068.8	+	155806829	155807015	155806832	155807015	155806029	155806195
5768	"gene-Cep250"	"Cep250"	chrNC_000068.8	+	155806829	155807015	155806908	155807015	155806029	155806195
5769	"gene-Cep250"	"Cep250"	chrNC_000068.8	+	155806832	155807015	155806908	155807015	155806029	155806195
5770	"gene-Cep250"	"Cep250"	chrNC_000068.8	+	155810674	155810782	155810677	155810782	155809477	155809574
5771	"gene-Cep250"	"Cep250"	chrNC_000068.8	+	155818003	155818131	155818067	155818131	155817590	155817784
5772	"gene-Faap20"	"Faap20"	chrNC_000070.7	+	155334962	155335107	155335001	155335107	155334422	155334519
5773	"gene-Faap20"	"Faap20"	chrNC_000070.7	+	155340495	155341144	155340591	155341144	155335212	155335493
5774	"gene-6430550D23Rik"	"6430550D23Rik"	chrNC_000068.8	-	155845600	155845905	155845600	155845771	155849799	155849839
5775	"gene-Tldc2"	"Tldc2"	chrNC_000068.8	+	156928653	156928837	156928682	156928837	156921207	156927157
5776	"gene-Tldc2"	"Tldc2"	chrNC_000068.8	+	156931025	156931196	156931043	156931196	156930373	156930520
5777	"gene-Tldc2"	"Tldc2"	chrNC_000068.8	+	156938231	156938868	156938265	156938868	156937215	156937289
5778	"gene-Mink1"	"Mink1"	chrNC_000077.7	+	70494959	70495079	70495009	70495079	70494593	70494769
5779	"gene-Mink1"	"Mink1"	chrNC_000077.7	+	70500903	70501009	70500906	70501009	70500379	70500543
5780	"gene-Mink1"	"Mink1"	chrNC_000077.7	+	70503713	70503892	70503732	70503892	70503491	70503641
5781	"gene-Ufc1"	"Ufc1"	chrNC_000067.7	-	171122206	171122400	171122206	171122395	171122493	171122575
5782	"gene-Hdac11"	"Hdac11"	chrNC_000072.7	+	91143400	91143521	91143481	91143521	91143224	91143267
5783	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181013512	181013648	181013512	181013632	181015170	181015311
5784	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181019325	181019464	181019325	181019461	181025139	181025296
5785	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181026411	181026546	181026411	181026509	181030588	181030789
5786	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181030588	181030789	181030588	181030725	181036567	181036672
5787	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181030588	181030789	181030588	181030725	181036570	181036672
5788	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181030588	181030789	181030588	181030725	181036615	181036672
5789	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181036615	181036672	181036615	181036668	181036777	181036877
5790	"gene-Wdr26"	"Wdr26"	chrNC_000067.7	-	181036777	181036877	181036777	181036873	181038640	181039543
5791	"gene-Prex2"	"Prex2"	chrNC_000067.7	+	11254612	11254764	11254669	11254764	11252078	11252258
5792	"gene-Brd4"	"Brd4"	chrNC_000083.7	-	32443832	32443960	32443832	32443919	32444549	32444687
5793	"gene-Brd4"	"Brd4"	chrNC_000083.7	-	32461219	32461433	32461219	32461412	32472014	32472174
5794	"gene-Gm51487"	"Gm51487"	chrNC_000073.7	-	67784622	67799616	67784622	67795035	67800619	67806974
5795	"gene-Snhg17"	"Snhg17"	chrNC_000068.8	-	158201101	158201352	158201101	158201251	158202378	158202519
5796	"gene-Snhg17"	"Snhg17"	chrNC_000068.8	-	158201101	158201352	158201101	158201251	158202383	158202519
5797	"gene-Ralgapb"	"Ralgapb"	chrNC_000068.8	+	158272304	158272500	158272336	158272500	158268084	158268287
5798	"gene-Ralgapb"	"Ralgapb"	chrNC_000068.8	+	158285746	158285861	158285854	158285861	158285157	158285325
5799	"gene-Ralgapb"	"Ralgapb"	chrNC_000068.8	+	158292072	158292230	158292096	158292230	158290239	158290369
5800	"gene-Ralgapb"	"Ralgapb"	chrNC_000068.8	+	158292072	158292230	158292108	158292230	158290239	158290369
5801	"gene-Ralgapb"	"Ralgapb"	chrNC_000068.8	+	158292096	158292230	158292108	158292230	158290239	158290369
5802	"gene-Ralgapb"	"Ralgapb"	chrNC_000068.8	+	158292096	158292230	158292108	158292230	158291408	158291417
5803	"gene-Islr"	"Islr"	chrNC_000075.7	-	58063546	58065544	58063546	58065513	58065709	58065837
5804	"gene-Nox4"	"Nox4"	chrNC_000073.7	+	86944991	86945102	86944995	86945102	86896695	86896791
5805	"gene-Nox4"	"Nox4"	chrNC_000073.7	+	87025389	87025490	87025392	87025490	87023561	87023630
5806	"gene-Braf"	"Braf"	chrNC_000072.7	-	39637806	39637923	39637806	39637904	39638937	39639086
5807	"gene-Braf"	"Braf"	chrNC_000072.7	-	39654311	39654406	39654311	39654388	39654505	39654575
5808	"gene-Gm33564"	"Gm33564"	chrNC_000075.7	+	106152164	106152827	106152720	106152827	106151398	106151460
5809	"gene-Shisa8"	"Shisa8"	chrNC_000081.7	-	82091152	82091748	82091152	82091746	82091951	82092098
5810	"gene-Shisa8"	"Shisa8"	chrNC_000081.7	-	82091152	82091791	82091152	82091746	82091951	82092098
5811	"gene-Shisa8"	"Shisa8"	chrNC_000081.7	-	82091152	82091794	82091152	82091746	82091951	82092098
5812	"gene-Shisa8"	"Shisa8"	chrNC_000081.7	-	82091152	82091791	82091152	82091748	82091951	82092098
5813	"gene-Shisa8"	"Shisa8"	chrNC_000081.7	-	82091152	82091794	82091152	82091748	82091951	82092098
5814	"gene-Shisa8"	"Shisa8"	chrNC_000081.7	-	82091152	82091794	82091152	82091791	82091951	82092098
5815	"gene-Zfp541"	"Zfp541"	chrNC_000073.7	+	15815584	15815661	15815602	15815661	15811896	15813751
5816	"gene-Mbip"	"Mbip"	chrNC_000078.7	-	56375100	56375584	56375100	56375581	56377013	56377052
5817	"gene-Mbip"	"Mbip"	chrNC_000078.7	-	56377013	56377117	56377013	56377052	56382582	56382680
5818	"gene-Actr5"	"Actr5"	chrNC_000068.8	+	158473382	158473600	158473390	158473600	158469976	158470146
5819	"gene-Actr5"	"Actr5"	chrNC_000068.8	+	158477927	158478067	158477946	158478067	158477226	158477346
5820	"gene-Pfdn4"	"Pfdn4"	chrNC_000068.8	+	170358469	170358610	170358481	170358610	170357658	170357766
5821	"gene-Ces3b"	"Ces3b"	chrNC_000074.7	+	105817273	105817416	105817335	105817416	105815238	105815379
5822	"gene-Ces3b"	"Ces3b"	chrNC_000074.7	+	105819411	105819605	105819526	105819605	105818142	105818290
5823	"gene-Ces3b"	"Ces3b"	chrNC_000074.7	+	105819698	105820561	105819986	105820561	105819526	105819605
5824	"gene-Emilin3"	"Emilin3"	chrNC_000068.8	-	160748357	160751236	160748357	160751095	160751526	160751750
5825	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63464997	63465096	63464997	63465074	63465166	63465370
5826	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63550655	63550891	63550655	63550852	63551915	63553572
5827	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63550655	63550891	63550655	63550852	63553910	63554069
5828	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63550655	63550891	63550655	63550852	63578898	63579176
5829	"gene-Fancc"	"Fancc"	chrNC_000079.7	-	63550655	63550891	63550655	63550852	63579263	63579627
5830	"gene-Pnpla7"	"Pnpla7"	chrNC_000068.8	+	24873501	24873661	24873565	24873661	24872043	24872184
5831	"gene-Pnpla7"	"Pnpla7"	chrNC_000068.8	+	24877125	24877211	24877130	24877211	24873501	24873661
5832	"gene-Pnpla7"	"Pnpla7"	chrNC_000068.8	+	24943343	24943510	24943406	24943510	24942564	24942649
5833	"gene-Chd6"	"Chd6"	chrNC_000068.8	-	160811258	160811475	160811258	160811470	160812065	160812126
5834	"gene-Chd6"	"Chd6"	chrNC_000068.8	-	160811258	160811475	160811258	160811470	160819378	160819439
5835	"gene-Chd6"	"Chd6"	chrNC_000068.8	-	160883904	160884052	160883904	160884049	160894307	160894825
5836	"gene-Gm35807"	"Gm35807"	chrNC_000068.8	+	26191716	26192056	26191785	26192056	26188940	26190121
5837	"gene-Map2"	"Map2"	chrNC_000067.7	+	66451565	66455306	66451577	66455306	66440602	66440680
5838	"gene-Map2"	"Map2"	chrNC_000067.7	+	66455890	66456025	66455893	66456025	66440602	66440680
5839	"gene-Map2"	"Map2"	chrNC_000067.7	+	66459293	66459355	66459296	66459355	66440602	66440680
5840	"gene-Map2"	"Map2"	chrNC_000067.7	+	66455890	66456025	66455893	66456025	66451565	66455306
5841	"gene-Map2"	"Map2"	chrNC_000067.7	+	66455890	66456025	66455893	66456025	66455502	66455709
5842	"gene-Map2"	"Map2"	chrNC_000067.7	+	66459293	66459355	66459296	66459355	66455502	66455709
5843	"gene-Map2"	"Map2"	chrNC_000067.7	+	66459293	66459355	66459296	66459355	66455890	66456025
5844	"gene-Vgll3"	"Vgll3"	chrNC_000082.7	+	65624776	65625062	65624779	65625062	65612074	65612644
5845	"gene-Vgll3"	"Vgll3"	chrNC_000082.7	+	65624776	65625062	65624944	65625062	65612074	65612644
5846	"gene-Vgll3"	"Vgll3"	chrNC_000082.7	+	65624779	65625062	65624944	65625062	65612074	65612644
5847	"gene-Myh14"	"Myh14"	chrNC_000073.7	-	44318666	44318862	44318666	44318834	44320223	44320250
5848	"gene-Mis18bp1"	"Mis18bp1"	chrNC_000078.7	-	65205168	65205635	65205168	65205405	65208176	65208802
5849	"gene-Gm32695"	"Gm32695"	chrNC_000073.7	+	81498513	81498806	81498516	81498806	81496839	81496962
5850	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163471046	163471137	163471046	163471128	163472845	163473015
5851	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481111	163481085	163481108	163486917	163487008
5852	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481230	163481085	163481108	163486917	163487008
5853	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481247	163481085	163481108	163486917	163487008
5854	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481309	163481085	163481108	163486917	163487008
5855	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481230	163481085	163481111	163486917	163487008
5856	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481247	163481085	163481111	163486917	163487008
5857	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481309	163481085	163481111	163486917	163487008
5858	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481247	163481085	163481230	163486917	163487008
5859	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481309	163481085	163481230	163486917	163487008
5860	"gene-Serinc3"	"Serinc3"	chrNC_000068.8	-	163481085	163481309	163481085	163481247	163486917	163487008
5861	"gene-Prdm5"	"Prdm5"	chrNC_000072.7	+	65868969	65869885	65869799	65869885	65864911	65864972
5862	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741791	6741944	6741805	6741944	6733604	6734301
5863	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741791	6741944	6741812	6741944	6733604	6734301
5864	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741791	6741944	6741854	6741944	6733604	6734301
5865	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741805	6741944	6741812	6741944	6733604	6734301
5866	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741805	6741944	6741854	6741944	6733604	6734301
5867	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741812	6741944	6741854	6741944	6733604	6734301
5868	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741791	6741944	6741805	6741944	6740563	6740633
5869	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741791	6741944	6741854	6741944	6740563	6740633
5870	"gene-Usp29"	"Usp29"	chrNC_000073.7	+	6741805	6741944	6741854	6741944	6740563	6740633
5871	"gene-Cd34"	"Cd34"	chrNC_000067.7	+	194642087	194643587	194642243	194643587	194641373	194641538
5872	"gene-Nrg3"	"Nrg3"	chrNC_000080.7	-	38098290	38098461	38098290	38098440	38103580	38103708
