ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5340	"gene-Mta1"	"Mta1"	chrNC_000078.7	+	113097115	113097196	113098420	113098432	113096804	113096957	113099416	113099448	5340	13,11,15,6	22,15,13,11	14,16,11,21	12,24,27,20	120	51	0.957448512438853	0.999202115572178	0.201,0.238,0.329,0.188	0.331,0.221,0.148,0.309	-0.013
5341	"gene-Mta1"	"Mta1"	chrNC_000078.7	+	113097160	113097196	113098420	113098432	113096804	113096957	113099416	113099448	5341	70,67,85,61	22,15,13,11	69,86,88,67	12,24,27,20	75	51	0.17197349895867	0.637720783103813	0.684,0.752,0.816,0.79	0.796,0.709,0.689,0.695	0.038
5342	"gene-Gucy1a2"	"Gucy1a2"	chrNC_000075.7	+	3759395	3759881	3797237	3797381	3634438	3635157	3865357	3865512	5342	78,79,78,71	37,29,25,26	34,52,47,56	16,13,13,9	525	183	0.126533751394356	0.586336438578779	0.424,0.487,0.521,0.488	0.426,0.582,0.558,0.684	-0.083
5343	"gene-Psph"	"Psph"	chrNC_000071.7	-	129853893	129854005	129856085	129856312	129848539	129848696	129856425	129856508	5343	93,79,80,81	1,1,0,0	92,109,69,79	0,0,0,4	266	151	0.999202115572178	0.999202115572178	0.981,0.978,1.0,1.0	1.0,1.0,1.0,0.918	0.01
5344	"gene-Ube2q2"	"Ube2q2"	chrNC_000075.7	+	55092953	55093044	55099125	55099184	55092187	55092248	55110984	55111051	5344	35,52,43,36	0,0,0,1	33,29,44,52	0,0,0,0	130	98	0.337838804655693	0.755585478645069	1.0,1.0,1.0,0.964	1.0,1.0,1.0,1.0	-0.009
5347	"gene-Scaper"	"Scaper"	chrNC_000075.7	-	55460754	55460806	55463368	55463560	55457162	55458155	55487490	55487640	5347	145,127,138,143	28,32,29,22	152,123,162,122	28,13,36,21	231	91	0.330106049623265	0.752068842965286	0.671,0.61,0.652,0.719	0.681,0.788,0.639,0.696	-0.038
5348	"gene-Scaper"	"Scaper"	chrNC_000075.7	-	55463368	55463560	55487490	55487640	55460754	55460806	55493502	55493737	5348	118,105,93,119	133,134,114,135	118,95,112,88	153,142,153,151	189	231	0.0190146688293351	0.35153188891318	0.52,0.489,0.499,0.519	0.485,0.45,0.472,0.416	0.051
5349	"gene-Scaper"	"Scaper"	chrNC_000075.7	-	55723937	55724093	55745403	55745544	55722644	55722787	55765364	55765476	5349	75,87,106,91	79,91,97,96	93,79,83,79	92,74,107,80	180	195	0.597836494475312	0.895749384923365	0.507,0.509,0.542,0.507	0.523,0.536,0.457,0.517	0.008
5350	"gene-Rcn2"	"Rcn2"	chrNC_000075.7	+	55949858	55949964	55952415	55952612	55949128	55949488	55960190	55960304	5350	216,175,180,202	423,319,321,347	155,197,164,164	316,394,375,374	145	236	0.00895608479081678	0.284873925154135	0.454,0.472,0.477,0.487	0.444,0.449,0.416,0.416	0.041
5351	"gene-Peak1"	"Peak1"	chrNC_000075.7	-	56164810	56168046	56225946	56226104	56148443	56148628	56281659	56281723	5351	8,2,4,10	234,211,190,223	12,6,1,6	208,147,171,136	197	3275	0.482032339589483	0.845183707664177	0.362,0.136,0.259,0.427	0.49,0.404,0.089,0.423	-0.055
5353	"gene-Man2c1"	"Man2c1"	chrNC_000075.7	+	57041416	57042551	57042728	57042918	57040805	57040876	57043976	57044083	5353	230,342,301,249	99,114,102,108	398,305,328,375	105,81,130,117	1174	229	0.0665948857120067	0.487853662219689	0.312,0.369,0.365,0.31	0.425,0.423,0.33,0.385	-0.052
5354	"gene-Man2c1"	"Man2c1"	chrNC_000075.7	+	57042373	57042551	57042728	57042918	57040805	57040876	57043976	57044083	5354	49,49,63,46	99,114,102,108	46,42,43,36	105,81,130,117	217	229	0.0993580641127536	0.550063616874591	0.343,0.312,0.395,0.31	0.316,0.354,0.259,0.245	0.047
5355	"gene-Man2c1"	"Man2c1"	chrNC_000075.7	+	57046529	57046685	57046894	57046992	57046352	57046438	57047153	57047248	5355	98,118,112,101	15,13,28,17	127,122,134,154	31,26,23,27	195	137	0.289703467456197	0.732505203491454	0.821,0.864,0.738,0.807	0.742,0.767,0.804,0.8	0.029
5356	"gene-Man2c1"	"Man2c1"	chrNC_000075.7	+	57046881	57046992	57047153	57047248	57046529	57046685	57047482	57047587	5356	0,13,2,3	38,41,37,42	2,4,1,7	44,33,61,47	150	134	0.999202115572178	0.999202115572178	0.0,0.221,0.046,0.06	0.039,0.098,0.014,0.117	0.015
5357	"gene-Man2c1"	"Man2c1"	chrNC_000075.7	+	57046894	57046992	57047153	57047248	57046529	57046685	57047482	57047587	5357	41,47,33,39	38,41,37,42	33,38,23,40	44,33,61,47	137	134	0.182369769071338	0.652921704679221	0.513,0.529,0.466,0.476	0.423,0.53,0.269,0.454	0.077
5358	"gene-Man2c1"	"Man2c1"	chrNC_000075.7	+	57047153	57047248	57047482	57047587	57046881	57046992	57047665	57047822	5358	14,28,37,27	59,91,77,74	36,29,40,33	104,82,97,91	134	144	0.79234735631157	0.96706994901387	0.203,0.248,0.341,0.282	0.271,0.275,0.307,0.28	-0.015
5359	"gene-Neil1"	"Neil1"	chrNC_000075.7	-	57052228	57052292	57052381	57052501	57051921	57052021	57053884	57054341	5359	3,5,7,9	3,5,3,7	5,9,7,4	13,3,11,11	159	103	0.186701640016068	0.654151787045316	0.393,0.393,0.602,0.454	0.199,0.66,0.292,0.191	0.125
5360	"gene-Ppcdc"	"Ppcdc"	chrNC_000075.7	-	57322368	57322537	57327445	57327574	57321243	57322009	57342185	57342368	5360	0,2,0,2	25,22,23,23	0,1,0,1	44,32,31,41	168	208	0.187097732994644	0.65499968783424	0.0,0.101,0.0,0.097	0.0,0.037,0.0,0.029	0.033
5361	"gene-Cdh6"	"Cdh6"	chrNC_000081.7	-	13064365	13064660	13091735	13092096	13060193	13060313	13173599	13173761	5361	79,55,74,46	53,64,55,50	35,42,41,26	63,29,39,47	400	334	0.199443994680252	0.664441837779082	0.554,0.418,0.529,0.434	0.317,0.547,0.467,0.316	0.072
5362	"gene-Scamp5"	"Scamp5"	chrNC_000075.7	-	57354359	57354516	57358638	57358767	57353354	57353456	57359262	57359317	5362	184,161,207,199	257,257,246,265	142,154,162,152	237,213,224,233	168	196	0.236422534917106	0.695532225871771	0.455,0.422,0.495,0.467	0.411,0.458,0.458,0.432	0.02
5363	"gene-Scamp5"	"Scamp5"	chrNC_000075.7	-	57354359	57354516	57359262	57359317	57353354	57353456	57375215	57375343	5363	59,49,57,70	254,257,246,263	38,71,53,56	235,213,223,234	94	196	0.831333529114527	0.980864985870362	0.326,0.284,0.326,0.357	0.252,0.41,0.331,0.333	-0.008
5364	"gene-Fam219b"	"Fam219b"	chrNC_000075.7	+	57445306	57445394	57446093	57446171	57444810	57445117	57447937	57450470	5364	20,31,26,29	11,15,16,14	18,29,16,21	16,16,18,22	127	117	0.0289287510090459	0.398057698073147	0.626,0.656,0.6,0.656	0.509,0.625,0.45,0.468	0.122
5365	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818992	57819108	57819920	57820133	57818279	57818290	57821836	57821956	5365	0,1,0,0	263,239,191,235	0,1,1,0	276,215,248,238	155	252	0.999202115572178	0.999202115572178	0.0,0.007,0.0,0.0	0.0,0.008,0.007,0.0	-0.002
5366	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818992	57819108	57819920	57820133	57818279	57818342	57821836	57821956	5366	0,1,0,0	289,257,207,281	0,1,1,0	314,250,280,265	155	252	0.999202115572178	0.999202115572178	0.0,0.006,0.0,0.0	0.0,0.006,0.006,0.0	-0.002
5367	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818992	57819108	57819920	57820133	57818279	57818454	57821836	57821956	5367	0,1,0,0	251,218,179,226	0,1,1,0	272,207,221,222	155	252	0.999202115572178	0.999202115572178	0.0,0.007,0.0,0.0	0.0,0.008,0.007,0.0	-0.002
5368	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818992	57819108	57819920	57820133	57818279	57818565	57821836	57821956	5368	0,1,0,0	248,216,172,223	0,1,1,1	265,201,219,218	155	252	0.513300159871315	0.858953871164631	0.0,0.007,0.0,0.0	0.0,0.008,0.007,0.007	-0.004
5369	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818999	57819108	57819920	57820133	57818279	57818290	57821836	57821956	5369	0,2,0,1	263,239,191,235	0,1,1,0	276,215,248,238	148	252	0.637934629335836	0.911635058779937	0.0,0.014,0.0,0.007	0.0,0.008,0.007,0.0	0.002
5370	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818999	57819108	57819920	57820133	57818279	57818342	57821836	57821956	5370	9,6,3,8	289,257,207,281	10,4,10,12	314,250,280,265	148	252	0.276592700168415	0.726168572038633	0.05,0.038,0.024,0.046	0.051,0.027,0.057,0.072	-0.012
5371	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818999	57819108	57819920	57820133	57818279	57818454	57821836	57821956	5371	0,1,0,1	251,218,179,226	2,1,1,1	272,207,221,222	148	252	0.217793400861959	0.676633639862212	0.0,0.008,0.0,0.007	0.012,0.008,0.008,0.008	-0.005
5372	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818999	57819108	57819920	57820133	57818279	57818565	57821836	57821956	5372	0,2,0,0	248,216,172,223	0,2,2,0	265,201,219,218	148	252	0.53540376086307	0.868115707194854	0.0,0.016,0.0,0.0	0.0,0.017,0.015,0.0	-0.004
5373	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57819920	57820133	57821836	57821956	57818279	57818290	57826591	57826674	5373	87,98,71,71	158,126,132,138	85,61,103,99	168,150,175,186	252	159	0.127122907149039	0.586336438578779	0.258,0.329,0.253,0.245	0.242,0.204,0.271,0.251	0.029
5374	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57819920	57820133	57821836	57821956	57818279	57818342	57826591	57826674	5374	113,116,87,117	156,128,132,138	123,96,135,126	169,151,175,189	252	159	0.155391341329714	0.615103142513908	0.314,0.364,0.294,0.349	0.315,0.286,0.327,0.296	0.024
5375	"gene-Islr2"	"Islr2"	chrNC_000075.7	-	58108562	58108655	58109234	58109324	58103579	58107266	58110147	58110209	5375	2,1,1,2	636,486,535,680	2,2,1,3	453,419,409,569	129	132	0.207894413051279	0.667301150535337	0.003,0.002,0.002,0.003	0.004,0.005,0.002,0.005	-0.002
5376	"gene-Kctd2"	"Kctd2"	chrNC_000077.7	+	115320460	115320608	115320711	115320852	115320105	115320231	115321138	115322100	5376	0,0,0,2	3,2,4,7	4,2,4,0	7,3,4,13	187	180	0.227333858049048	0.687662603871818	0.0,0.0,0.0,0.216	0.355,0.391,0.49,0.0	-0.255
5377	"gene-Neo1"	"Neo1"	chrNC_000075.7	-	58838238	58838398	58863241	58863362	58833044	58833199	58865180	58865335	5377	172,139,157,166	209,181,198,209	120,92,103,125	177,166,168,194	160	199	0.00378514593001789	0.259986345656022	0.506,0.489,0.497,0.497	0.457,0.408,0.433,0.445	0.061
5378	"gene-Arih1"	"Arih1"	chrNC_000075.7	-	59322052	59322119	59344053	59344198	59319707	59319814	59393261	59395469	5378	8,11,14,12	67,71,67,62	5,1,7,8	57,58,65,65	184	106	0.0296691278049285	0.40059070112823	0.064,0.082,0.107,0.1	0.048,0.01,0.058,0.066	0.043
5379	"gene-Arih1"	"Arih1"	chrNC_000075.7	-	59333896	59333989	59344053	59344198	59333405	59333461	59393261	59395469	5379	9,11,14,12	100,107,97,103	4,3,7,8	81,81,84,104	184	132	0.0189785230087983	0.35153188891318	0.061,0.069,0.094,0.077	0.034,0.026,0.056,0.052	0.033
5380	"gene-Hexa"	"Hexa"	chrNC_000075.7	+	59470506	59470597	59471165	59471270	59470149	59470333	59472103	59472392	5380	34,53,40,40	35,44,45,29	56,39,49,55	46,36,49,64	130	144	0.590028426794356	0.889806977878405	0.518,0.572,0.496,0.604	0.574,0.545,0.526,0.488	0.014
5381	"gene-Lrrc49"	"Lrrc49"	chrNC_000075.7	-	60522281	60522460	60528851	60528999	60517540	60517704	60556762	60556824	5381	172,138,124,149	10,9,6,8	115,113,136,128	3,7,8,4	187	218	0.319851423018916	0.749040286516419	0.952,0.947,0.96,0.956	0.978,0.95,0.952,0.974	-0.01
5382	"gene-Lrrc49"	"Lrrc49"	chrNC_000075.7	-	60522376	60522460	60528851	60528999	60517540	60517704	60556762	60556824	5382	172,138,124,149	115,88,101,111	115,113,136,128	123,97,96,100	187	123	0.101705372569033	0.552032787189498	0.496,0.508,0.447,0.469	0.381,0.434,0.482,0.457	0.041
5383	"gene-Lrrc49"	"Lrrc49"	chrNC_000075.7	-	60528851	60528999	60556762	60556824	60522281	60522460	60573571	60573715	5383	45,30,43,46	133,130,133,134	36,28,45,42	144,120,144,136	101	187	0.393514726334134	0.79363151365699	0.385,0.299,0.374,0.389	0.316,0.302,0.367,0.364	0.024
5384	"gene-Lrrc49"	"Lrrc49"	chrNC_000075.7	-	60556762	60556824	60573571	60573715	60528851	60528999	60584362	60584566	5384	8,8,6,6	75,51,60,61	5,2,12,12	49,51,57,54	183	101	0.63823106118937	0.911635058779937	0.056,0.08,0.052,0.051	0.053,0.021,0.104,0.109	-0.012
5385	"gene-Lrrc49"	"Lrrc49"	chrNC_000075.7	-	60592317	60592405	60594421	60594478	60587351	60587454	60595094	60595166	5385	27,26,31,29	67,69,76,68	41,19,21,23	68,55,39,41	96	127	0.116120216556864	0.573158291541663	0.348,0.333,0.35,0.361	0.444,0.314,0.416,0.426	-0.052
5386	"gene-Tle3"	"Tle3"	chrNC_000075.7	+	61281234	61281335	61281796	61281860	61279607	61280743	61282810	61282855	5386	56,39,59,48	64,60,58,35	51,38,65,52	62,35,49,66	140	103	0.794313407443327	0.967747240537511	0.392,0.324,0.428,0.502	0.377,0.444,0.494,0.367	-0.009
5387	"gene-Kif23"	"Kif23"	chrNC_000075.7	-	61828300	61828528	61831186	61831498	61827156	61827239	61831913	61832093	5387	35,45,30,26	44,33,26,34	45,57,37,62	47,52,39,52	351	267	0.677520934373994	0.926490570346681	0.377,0.509,0.467,0.368	0.421,0.455,0.419,0.476	-0.012
5388	"gene-Paqr5"	"Paqr5"	chrNC_000075.7	-	61876062	61876189	61879907	61880113	61871009	61871106	61883353	61883481	5388	4,0,1,0	0,0,1,0	0,0,1,0	0,1,0,0	245	166	0.234965107495849	0.694581174928725	1.0,NA,0.404,NA	NA,0.0,1.0,NA	0.202
5390	"gene-Fech"	"Fech"	chrNC_000084.7	-	64600798	64600905	64603752	64603887	64597156	64597255	64608127	64608276	5390	63,59,55,50	51,34,32,31	53,66,64,71	34,43,42,50	174	146	0.867895350703145	0.99388095034302	0.509,0.593,0.591,0.575	0.567,0.563,0.561,0.544	0.008
5391	"gene-Fech"	"Fech"	chrNC_000084.7	-	64603752	64603887	64608127	64608276	64600798	64600905	64611721	64611841	5391	64,56,45,66	55,46,39,39	58,62,61,59	38,46,48,46	188	174	0.739135580363576	0.948865586716354	0.519,0.53,0.516,0.61	0.586,0.555,0.54,0.543	-0.012
5392	"gene-Pias1"	"Pias1"	chrNC_000075.7	-	62810040	62810114	62820031	62820137	62803112	62803273	62826632	62826767	5392	70,51,39,42	29,24,29,31	46,40,33,41	19,33,28,23	145	113	0.47578963759266	0.842716762955746	0.653,0.623,0.512,0.514	0.654,0.486,0.479,0.581	0.025
5394	"gene-Map2k5"	"Map2k5"	chrNC_000075.7	-	63104592	63104654	63124274	63124307	63101483	63101529	63142570	63142600	5394	0,0,0,1	23,26,17,32	0,0,0,0	23,29,30,39	72	101	0.27692362134215	0.726168572038633	0.0,0.0,0.0,0.042	0.0,0.0,0.0,0.0	0.011
5395	"gene-Map2k5"	"Map2k5"	chrNC_000075.7	-	63104592	63104654	63142570	63142600	63101483	63101529	63164258	63164330	5395	7,9,6,9	23,26,16,32	7,5,11,10	24,29,30,39	69	101	0.419500804435209	0.807458402398729	0.308,0.336,0.354,0.292	0.299,0.202,0.349,0.273	0.042
5396	"gene-Map2k5"	"Map2k5"	chrNC_000075.7	-	63124620	63124647	63142570	63142600	63124274	63124307	63164258	63164330	5396	8,9,6,9	10,25,18,10	9,4,11,10	16,23,31,17	69	66	0.316687444695786	0.748372958824535	0.433,0.256,0.242,0.463	0.35,0.143,0.253,0.36	0.072
5397	"gene-Map2k5"	"Map2k5"	chrNC_000075.7	-	63250668	63250738	63279018	63279067	63246362	63246403	63284404	63285184	5397	20,7,12,20	35,20,20,28	17,26,17,16	22,23,55,50	88	109	0.872826496923111	0.996108693430593	0.414,0.302,0.426,0.469	0.489,0.583,0.277,0.284	-0.006
5398	"gene-Map2k5"	"Map2k5"	chrNC_000075.7	-	63265274	63265342	63279018	63279067	63250668	63250738	63284404	63285184	5398	51,23,34,36	32,31,20,37	32,48,36,50	38,47,30,38	88	107	0.608869591177675	0.900400335386746	0.66,0.474,0.674,0.542	0.506,0.554,0.593,0.615	0.02
5399	"gene-Tcerg1l"	"Tcerg1l"	chrNC_000073.7	-	137850100	137850170	137861526	137861681	137831568	137831704	137878314	137878403	5399	47,37,28,40	15,14,7,11	30,42,40,32	18,20,23,25	194	109	0.00255773427037409	0.249951259631798	0.638,0.598,0.692,0.671	0.484,0.541,0.494,0.418	0.166
5400	"gene-Mettl3"	"Mettl3"	chrNC_000080.7	-	52534375	52534414	52534927	52535115	52534120	52534229	52535325	52535542	5400	82,54,77,62	19,8,8,11	78,64,70,92	10,8,13,13	227	78	0.531630774314325	0.866237161121979	0.597,0.699,0.768,0.659	0.728,0.733,0.649,0.709	-0.024
5401	"gene-Eml3"	"Eml3"	chrNC_000085.7	+	8915825	8915893	8916391	8916480	8914926	8915058	8916551	8916649	5401	4,5,4,0	11,10,4,10	5,3,3,5	18,10,19,19	107	128	0.411638773481214	0.801764669885721	0.303,0.374,0.545,0.0	0.249,0.264,0.159,0.239	0.078
5402	"gene-Megf11"	"Megf11"	chrNC_000075.7	+	64604588	64604655	64605088	64605190	64602645	64602764	64607378	64607435	5402	3,1,3,0	5,5,2,4	0,1,3,3	3,5,0,1	106	141	0.595030275029317	0.893914939850753	0.444,0.21,0.666,0.0	0.0,0.21,1.0,0.8	-0.172
5403	"gene-Megf11"	"Megf11"	chrNC_000075.7	+	64604588	64604655	64605102	64605190	64602645	64602764	64607378	64607435	5403	3,1,3,0	4,5,1,3	0,1,3,3	3,4,0,1	106	127	0.622013222992394	0.906402580916291	0.473,0.193,0.782,0.0	0.0,0.23,1.0,0.782	-0.141
5404	"gene-Cacnb1"	"Cacnb1"	chrNC_000077.7	-	97901121	97901198	97901452	97901472	97900683	97900742	97902691	97902768	5404	24,17,18,22	58,43,56,37	22,17,23,20	54,32,34,44	59	116	0.29062703730351	0.732828066453116	0.449,0.437,0.387,0.539	0.445,0.511,0.571,0.472	-0.047
5405	"gene-Cacnb1"	"Cacnb1"	chrNC_000077.7	-	97901121	97901202	97901452	97901472	97900683	97900742	97902691	97902768	5405	24,17,18,22	59,43,58,36	22,17,23,20	56,33,35,45	59	120	0.359837678714692	0.772259652768065	0.453,0.446,0.387,0.554	0.444,0.512,0.572,0.475	-0.041
5406	"gene-Cacnb1"	"Cacnb1"	chrNC_000077.7	-	97901452	97901472	97902168	97902323	97901121	97901202	97902691	97902768	5406	3,3,3,2	115,111,95,98	6,5,7,12	105,98,103,95	194	59	0.00654127463142451	0.27856951260498	0.008,0.008,0.01,0.006	0.017,0.015,0.02,0.037	-0.014
5407	"gene-Clpx"	"Clpx"	chrNC_000075.7	+	65229825	65230125	65231488	65231581	65228100	65228265	65234063	65234170	5407	148,161,159,161	45,49,52,42	177,178,185,184	46,59,54,54	339	132	0.895088050391139	0.999202115572178	0.562,0.561,0.544,0.599	0.6,0.54,0.572,0.57	-0.004
5408	"gene-Spg21"	"Spg21"	chrNC_000075.7	+	65372545	65372632	65376056	65376218	65368243	65368436	65380919	65381000	5408	43,45,33,41	179,163,183,152	43,40,63,44	193,169,174,182	126	201	0.463850275959221	0.837074687864067	0.277,0.306,0.223,0.301	0.262,0.274,0.366,0.278	-0.018
5409	"gene-Spg21"	"Spg21"	chrNC_000075.7	+	65376056	65376218	65380919	65381000	65372545	65372632	65383121	65383267	5409	177,140,154,143	92,87,101,91	154,144,144,160	91,87,88,101	201	120	0.922573725732367	0.999202115572178	0.535,0.49,0.477,0.484	0.503,0.497,0.494,0.486	0.001
5410	"gene-Spg21"	"Spg21"	chrNC_000075.7	+	65389142	65389250	65391723	65391864	65387660	65387769	65394114	65395753	5410	125,106,108,109	184,157,119,161	128,89,94,132	194,158,156,193	147	180	0.0921838714842099	0.53920177151473	0.454,0.453,0.526,0.453	0.447,0.408,0.425,0.456	0.038
5411	"gene-Trip4"	"Trip4"	chrNC_000075.7	-	65746216	65746319	65758648	65758740	65736207	65740730	65764605	65764793	5411	4,7,6,6	31,23,21,21	8,5,6,6	28,25,29,28	131	142	0.850845396710843	0.990546171711057	0.123,0.248,0.236,0.236	0.236,0.178,0.183,0.188	0.015
5412	"gene-Pclaf"	"Pclaf"	chrNC_000075.7	+	65798013	65798091	65800653	65800816	65797604	65797756	65808839	65810833	5412	45,37,34,41	66,71,64,74	60,82,68,72	92,92,93,110	117	202	0.0282296116752787	0.394976940460002	0.541,0.474,0.478,0.489	0.53,0.606,0.558,0.531	-0.061
5413	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65828285	65828350	65844078	65844196	65816252	65816450	65857297	65857346	5413	16,27,9,18	3,3,4,3	21,13,13,16	2,0,1,0	104	157	0.01827870276238	0.349328730975051	0.89,0.931,0.773,0.901	0.941,1.0,0.952,1.0	-0.099
5414	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65828285	65828350	65844078	65844196	65816252	65816450	65865610	65866003	5414	12,14,12,11	0,0,1,2	16,5,4,17	0,0,0,0	104	157	0.0780284951955705	0.512082335001353	1.0,1.0,0.948,0.893	1.0,1.0,1.0,1.0	-0.04
5415	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65828285	65828350	65857297	65857346	65816252	65816450	65865610	65866003	5415	12,14,12,11	20,17,22,17	16,5,4,17	20,9,22,14	104	88	0.832164633277461	0.981189554999233	0.337,0.411,0.316,0.354	0.404,0.32,0.133,0.507	0.014
5417	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65844078	65844196	65857297	65857346	65816252	65816450	65865610	65866003	5417	0,0,1,2	20,17,22,17	0,0,0,0	20,9,22,14	157	88	0.0775406441861368	0.51105495149166	0.0,0.0,0.025,0.062	0.0,0.0,0.0,0.0	0.022
5418	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65844078	65844196	65857297	65857346	65828285	65828350	65865610	65866003	5418	1,1,3,3	17,24,14,22	1,0,0,0	20,19,17,12	157	88	0.0161765840796502	0.342229405292925	0.032,0.023,0.107,0.071	0.027,0.0,0.0,0.0	0.051
5419	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65917703	65917852	65920028	65920136	65917344	65917429	65927083	65927194	5419	37,44,44,52	16,14,12,22	40,38,31,35	21,20,13,24	188	147	0.0329676369739523	0.413420166742935	0.644,0.711,0.741,0.649	0.598,0.598,0.651,0.533	0.091
5420	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65917703	65917852	65920028	65920136	65917344	65917429	65939520	65939627	5420	37,45,43,52	4,2,1,2	40,38,31,34	1,2,1,2	188	147	0.734471128872438	0.9486630520986	0.879,0.946,0.971,0.953	0.969,0.937,0.96,0.93	-0.012
5421	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65920028	65920136	65927083	65927194	65917703	65917852	65939520	65939627	5421	38,31,31,40	29,32,38,30	27,23,20,28	26,41,19,18	147	150	0.58229802187953	0.887001257302194	0.572,0.497,0.454,0.576	0.514,0.364,0.518,0.613	0.022
5422	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65920028	65920136	65939520	65939627	65917703	65917852	65946858	65952296	5422	33,29,30,39	22,23,19,26	26,22,20,26	19,28,20,28	147	146	0.0300074782381016	0.402245405865907	0.598,0.556,0.611,0.598	0.576,0.438,0.498,0.48	0.093
5423	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65924043	65927194	65939520	65939627	65920028	65920136	65946858	65952297	5423	93,110,124,129	27,24,21,27	130,127,89,120	19,30,20,30	3190	146	0.875971377605418	0.996811073921635	0.136,0.173,0.213,0.179	0.238,0.162,0.169,0.155	-0.006
5424	"gene-Csnk1g1"	"Csnk1g1"	chrNC_000075.7	+	65927083	65927194	65939520	65939627	65920028	65920136	65946858	65952297	5424	22,19,21,22	27,24,21,27	19,25,15,22	19,30,20,30	150	146	0.8082263591025	0.972982915382617	0.442,0.435,0.493,0.442	0.493,0.448,0.422,0.416	0.008
5425	"gene-Herc1"	"Herc1"	chrNC_000075.7	+	66296036	66296180	66298641	66298769	66295442	66295539	66301941	66302086	5425	66,62,67,71	46,47,63,46	30,36,15,35	28,25,29,31	183	167	0.1693825607157	0.635448030818238	0.567,0.546,0.493,0.585	0.494,0.568,0.321,0.507	0.075
5426	"gene-Herc1"	"Herc1"	chrNC_000075.7	+	66298641	66298769	66301941	66302086	66296036	66296180	66302209	66302381	5426	60,53,50,59	60,75,71,70	30,33,31,31	44,44,11,40	167	184	0.480217795998627	0.844823674090734	0.524,0.438,0.437,0.482	0.429,0.452,0.756,0.461	-0.054
5427	"gene-Tln2"	"Tln2"	chrNC_000075.7	-	67174058	67174205	67179891	67180011	67170095	67170262	67182602	67182704	5427	20,34,21,32	22,28,31,34	24,33,14,40	32,23,19,45	159	186	0.987784463994811	0.999202115572178	0.515,0.587,0.442,0.524	0.467,0.627,0.463,0.51	0.0
5428	"gene-Tln2"	"Tln2"	chrNC_000075.7	-	67401725	67401980	67446613	67446685	67367197	67367271	67466895	67466985	5428	0,0,0,0	0,0,0,2	0,0,0,1	0,0,0,0	111	294	0.0595321701113782	0.481750971901839	NA,NA,NA,0.0	NA,NA,NA,1.0	-1.0
5429	"gene-Tln2"	"Tln2"	chrNC_000075.7	-	67401725	67401980	67466895	67466985	67367197	67367271	67541172	67541256	5429	25,27,13,15	0,0,0,3	4,10,16,14	0,0,0,0	129	294	0.608508757164373	0.900198697186384	1.0,1.0,1.0,0.919	1.0,1.0,1.0,1.0	-0.02
5430	"gene-Vps13c"	"Vps13c"	chrNC_000075.7	+	67773461	67773524	67778134	67778200	67768065	67768167	67778457	67778567	5430	4,4,5,3	1,4,2,2	2,7,3,2	1,2,0,2	102	105	0.4591388533646	0.83353354183489	0.805,0.507,0.72,0.607	0.673,0.783,1.0,0.507	-0.081
5436	"gene-1700023F02Rik"	"1700023F02Rik"	chrNC_000076.7	-	65959815	65959903	66012012	66012134	65956387	65956622	66023384	66023448	5436	0,0,0,0	0,0,0,2	0,1,1,0	0,0,0,0	161	127	NA	NA	NA,NA,NA,0.0	NA,1.0,1.0,NA	-1.0
5439	"gene-Gde1"	"Gde1"	chrNC_000073.7	-	118294258	118294364	118297777	118297953	118293715	118293808	118304612	118304961	5439	304,298,228,326	182,198,176,151	250,243,225,308	148,112,161,139	215	145	0.150821117133779	0.611516937729392	0.53,0.504,0.466,0.593	0.533,0.594,0.485,0.599	-0.03
