ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2631	"gene-Gm30827"	"Gm30827"	chrNC_000069.7	+	148709464	148715110	148709464	148712417	148712868	148715110	2631	4,2,6,0	0,2,0,0	0,4,2,9	0,0,1,0	490	39	0.83697773901142	0.999202115572178	1.0,0.074,1.0,NA	NA,1.0,0.137,1.0	-0.021
2632	"gene-Dhrs3"	"Dhrs3"	chrNC_000070.7	+	144618711	144620279	144618711	144619480	144620154	144620279	2632	42,17,19,30	0,1,0,0	33,20,38,41	0,4,0,4	713	39	0.178580669327608	0.595640537674745	1.0,0.482,1.0,1.0	1.0,0.215,1.0,0.359	0.227
2633	"gene-Dhrs3"	"Dhrs3"	chrNC_000070.7	+	144618711	144620279	144618711	144619945	144620154	144620279	2633	24,11,15,17	1,1,2,0	19,13,15,20	0,1,0,1	248	39	0.417677671294754	0.76769611880098	0.791,0.634,0.541,1.0	1.0,0.672,1.0,0.759	-0.116
2635	"gene-Grm7"	"Grm7"	chrNC_000072.7	+	111479107	111485386	111479107	111484603	111485264	111485386	2635	12,18,15,13	0,0,0,1	3,7,13,13	0,0,0,0	700	39	0.379396096594936	0.743309647515976	1.0,1.0,1.0,0.42	1.0,1.0,1.0,1.0	-0.145
2636	"gene-Grm7"	"Grm7"	chrNC_000072.7	+	111479107	111485386	111479107	111485155	111485264	111485386	2636	1,3,0,0	1,0,0,0	0,1,3,1	0,0,0,0	148	39	0.999202115572178	0.999202115572178	0.209,1.0,NA,NA	NA,1.0,1.0,1.0	-0.395
2637	"gene-St6galnac3"	"St6galnac3"	chrNC_000069.7	-	152903910	152911228	152903910	152906123	152906551	152911228	2637	41,55,56,42	0,0,1,1	37,33,37,65	0,0,0,1	467	39	0.845864846666465	0.999202115572178	1.0,1.0,0.824,0.778	1.0,1.0,1.0,0.844	-0.06
2640	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540013	80540269	80540013	80540028	80540123	80540269	2640	51,61,65,56	1,1,3,1	82,56,75,76	9,6,0,9	134	39	0.184226291604197	0.601155565413189	0.937,0.947,0.863,0.942	0.726,0.731,1.0,0.711	0.13
2641	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540013	80540269	80540013	80540028	80540251	80540269	2641	66,87,99,74	15,18,12,16	123,87,105,114	37,18,10,13	262	39	0.644976074444269	0.916652240314852	0.396,0.418,0.551,0.408	0.331,0.418,0.61,0.566	-0.038
2642	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540013	80540269	80540013	80540123	80540251	80540269	2642	44,57,64,50	0,1,0,1	76,51,62,73	1,0,1,0	167	39	0.915518013549815	0.999202115572178	1.0,0.93,1.0,0.921	0.947,1.0,0.935,1.0	-0.008
2643	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80540454	80541209	80540454	80540547	80540897	80541209	2643	126,196,186,140	7,6,24,7	178,160,172,169	20,11,9,11	389	39	0.528492199526708	0.841255367063411	0.643,0.766,0.437,0.667	0.472,0.593,0.657,0.606	0.046
2644	"gene-Hcn3"	"Hcn3"	chrNC_000069.7	-	89058168	89058893	89058168	89058387	89058731	89058893	2644	132,188,149,175	38,28,37,27	180,124,184,148	48,29,39,67	383	39	0.132495203748408	0.534562781693864	0.261,0.406,0.291,0.398	0.276,0.303,0.325,0.184	0.067
2645	"gene-Hcn3"	"Hcn3"	chrNC_000069.7	-	89059937	89060367	89059937	89060080	89060185	89060367	2645	138,130,107,123	2,3,1,1	125,100,118,133	1,4,0,3	144	39	0.890290353501504	0.999202115572178	0.949,0.921,0.967,0.971	0.971,0.871,1.0,0.923	0.011
2646	"gene-Rab11fip2"	"Rab11fip2"	chrNC_000085.7	-	59891315	59895575	59891315	59894726	59895367	59895575	2646	372,341,298,326	5,4,3,5	330,248,288,289	9,4,8,4	680	39	0.049594057474261	0.445974464859407	0.81,0.83,0.851,0.789	0.678,0.781,0.674,0.806	0.085
2648	"gene-Nhp2"	"Nhp2"	chrNC_000077.7	+	51510599	51510978	51510599	51510804	51510908	51510978	2648	9,7,1,5	151,146,114,147	9,4,9,5	134,114,94,139	143	39	0.253611572200784	0.675450466322791	0.016,0.013,0.002,0.009	0.018,0.009,0.025,0.01	-0.005
2649	"gene-Tmem68"	"Tmem68"	chrNC_000070.7	-	3569363	3569752	3569363	3569463	3569630	3569752	2649	144,170,161,152	1,2,1,0	97,107,83,109	2,3,0,1	206	39	0.188905913650915	0.606680979926842	0.965,0.941,0.968,1.0	0.902,0.871,1.0,0.954	0.037
2652	"gene-Nsmaf"	"Nsmaf"	chrNC_000070.7	-	6417164	6417877	6417164	6417207	6417745	6417877	2652	66,65,79,62	27,38,48,24	72,55,73,46	40,25,53,37	577	39	0.136811825257844	0.543366114499238	0.142,0.104,0.1,0.149	0.108,0.129,0.085,0.078	0.024
2655	"gene-Qsox2"	"Qsox2"	chrNC_000068.8	-	26099135	26101471	26099135	26099805	26101285	26101471	2655	255,339,255,267	5,2,5,5	320,305,277,306	4,5,3,3	1519	39	0.544423147719821	0.849837383801897	0.567,0.813,0.567,0.578	0.673,0.61,0.703,0.724	-0.046
2657	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155903457	155902995	155903009	155903326	155903457	2657	390,564,485,390	4,2,4,6	504,494,503,556	0,1,5,17	356	39	0.480057807018738	0.810270008554824	0.914,0.969,0.93,0.877	1.0,0.982,0.917,0.782	0.002
2658	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155904885	155902995	155903009	155904162	155904885	2658	1075,1541,1426,1047	2,1,1,3	1403,1283,1387,1547	0,1,1,4	1192	39	0.581443622263843	0.875682846388232	0.946,0.981,0.979,0.919	1.0,0.977,0.978,0.927	-0.014
2659	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155904885	155902995	155903457	155904162	155904885	2659	702,989,962,675	8,10,14,8	919,799,912,1029	7,7,7,19	744	39	0.566474268757117	0.86437490600541	0.821,0.838,0.783,0.816	0.873,0.857,0.872,0.74	-0.021
2660	"gene-Ccnl2"	"Ccnl2"	chrNC_000070.7	+	155902995	155904885	155902995	155903009	155904785	155904885	2660	1825,2656,2453,1810	13,6,14,7	2403,2158,2405,2679	12,4,7,7	1815	39	0.0884713261083943	0.474782606603006	0.751,0.905,0.79,0.847	0.811,0.921,0.881,0.892	-0.053
2661	"gene-Xlr3b"	"Xlr3b"	chrNC_000086.8	+	72240958	72241991	72240958	72241076	72241891	72241991	2661	74,30,90,64	6,5,15,10	50,1,76,39	8,0,9,5	854	39	0.999202115572178	0.999202115572178	0.36,0.215,0.215,0.226	0.222,1.0,0.278,0.263	-0.187
2662	"gene-Rev1"	"Rev1"	chrNC_000067.7	-	38113395	38114104	38113395	38113524	38113979	38114104	2662	59,71,74,48	1,3,3,2	107,70,77,83	5,6,3,1	494	39	0.55323922649696	0.854423515825421	0.823,0.651,0.661,0.655	0.628,0.479,0.67,0.868	0.036
2663	"gene-Uaca"	"Uaca"	chrNC_000075.7	+	60776856	60779565	60776856	60777312	60777822	60779565	2663	110,103,100,80	1,0,0,1	86,86,104,94	1,0,2,0	549	39	0.573505304733541	0.869956233312146	0.887,1.0,1.0,0.85	0.859,1.0,0.787,1.0	0.023
2664	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798084	55798531	55798876	2664	86,86,83,72	38,18,37,34	83,78,71,77	23,26,25,26	486	39	0.36362205140547	0.734590002839333	0.154,0.277,0.153,0.145	0.225,0.194,0.186,0.192	-0.017
2665	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798275	55798531	55798876	2665	49,53,53,49	4,1,3,4	58,56,55,51	3,6,2,2	295	39	0.901731453739154	0.999202115572178	0.618,0.875,0.7,0.618	0.719,0.552,0.784,0.771	-0.004
2666	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798432	55798531	55798876	2666	46,49,48,46	10,9,14,13	51,50,47,51	10,13,5,11	138	39	0.287319739454607	0.694728212843608	0.565,0.606,0.492,0.5	0.59,0.521,0.727,0.567	-0.061
2667	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55797897	55798876	55797897	55798084	55798666	55798876	2667	177,144,167,167	11,9,15,11	152,146,152,158	13,16,16,19	621	39	0.0188121105938075	0.295920840801466	0.503,0.501,0.411,0.488	0.423,0.364,0.374,0.343	0.1
2668	"gene-Gm15423"	"Gm15423"	chrNC_000067.7	-	176735588	176738985	176735588	176737700	176738817	176738985	2668	1,1,0,0	1,1,0,1	0,1,0,0	0,0,0,1	1156	39	0.6792769968705	0.938320469283374	0.033,0.033,NA,0.0	NA,1.0,NA,0.0	-0.478
2669	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149430409	149430469	149432651	2669	127,117,106,99	15,8,3,2	146,89,133,113	1,2,8,8	99	39	0.307714636437599	0.704253631417228	0.769,0.852,0.933,0.951	0.983,0.946,0.868,0.848	-0.035
2670	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149431495	149431597	149432651	2670	282,409,341,323	0,1,0,0	222,264,243,304	0,0,0,0	141	39	0.3391288137942	0.719338810828163	1.0,0.991,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
2673	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149429115	149432460	149432651	2673	4759,5662,4730,4995	2,0,0,4	4281,3913,4416,4627	0,0,0,0	3384	39	0.00921789547329943	0.249574604979999	0.965,1.0,1.0,0.935	1.0,1.0,1.0,1.0	-0.025
2674	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149432651	149428689	149429115	149432543	149432651	2674	4867,5779,4825,5106	0,2,0,0	4368,3998,4479,4708	0,0,0,0	3467	39	0.297378429188058	0.700891920645256	1.0,0.97,1.0,1.0	1.0,1.0,1.0,1.0	-0.008
2677	"gene-C230012O17Rik"	"C230012O17Rik"	chrNC_000070.7	-	24961286	24966950	24961286	24962444	24962910	24966950	2677	5,3,4,2	0,0,0,0	7,6,2,1	1,0,0,0	505	39	0.0777018710036413	0.46394203307246	1.0,1.0,1.0,1.0	0.351,1.0,1.0,1.0	0.162
2678	"gene-C230012O17Rik"	"C230012O17Rik"	chrNC_000070.7	-	24961286	24966950	24961286	24962620	24962910	24966950	2678	5,2,0,2	0,0,0,0	6,3,2,1	0,0,1,0	329	39	0.999202115572178	0.999202115572178	1.0,1.0,NA,1.0	1.0,1.0,0.192,1.0	0.202
2681	"gene-Gm32412"	"Gm32412"	chrNC_000070.7	-	31826567	31827839	31826567	31826726	31827449	31827839	2681	4,3,3,4	0,0,0,2	2,4,8,3	0,0,0,0	762	39	0.244748931513237	0.664691569580081	1.0,1.0,1.0,0.093	1.0,1.0,1.0,1.0	-0.227
2684	"gene-Arrb2"	"Arrb2"	chrNC_000077.7	+	70330989	70331654	70330989	70331101	70331581	70331654	2684	98,111,128,134	3,1,0,4	169,122,143,131	2,2,1,1	519	39	0.559003466032823	0.86000533235819	0.711,0.893,1.0,0.716	0.864,0.821,0.915,0.908	-0.047
2689	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41773524	41771137	41771235	41773464	41773524	2689	1940,2530,2197,1925	143,120,90,142	2221,2069,2373,2308	116,90,117,125	2268	39	0.345662228527621	0.721152211047338	0.189,0.266,0.296,0.189	0.248,0.283,0.259,0.241	-0.023
2690	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41773524	41771137	41771290	41773464	41773524	2690	1904,2484,2159,1878	9,17,5,8	2180,2023,2322,2267	2,5,8,13	2213	39	0.202589052312106	0.620622917367502	0.789,0.72,0.884,0.805	0.951,0.877,0.836,0.754	-0.055
2691	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41773524	41771137	41771295	41773464	41773524	2691	1903,2482,2153,1875	17,3,7,9	2180,2022,2317,2265	9,13,7,11	2208	39	0.683551147530685	0.94214144634835	0.664,0.936,0.845,0.786	0.811,0.733,0.854,0.784	0.012
2692	"gene-Ccl27a"	"Ccl27a"	chrNC_000070.7	-	41771137	41773524	41771137	41773350	41773464	41773524	2692	208,220,212,200	13,2,3,9	207,153,216,229	3,0,4,4	153	39	0.226046636754658	0.646215038890477	0.803,0.966,0.947,0.85	0.946,1.0,0.932,0.936	-0.062
2693	"gene-Gm45971"	"Gm45971"	chrNC_000073.7	-	12605447	12606417	12605447	12605525	12606360	12606417	2693	6,11,14,14	0,0,0,1	6,5,5,2	0,0,0,0	874	39	0.457861281671304	0.793507626762951	1.0,1.0,1.0,0.385	1.0,1.0,1.0,1.0	-0.154
2694	"gene-Gm45971"	"Gm45971"	chrNC_000073.7	-	12605447	12607407	12605447	12605525	12607305	12607407	2694	18,19,19,28	0,0,0,0	12,12,6,4	0,0,0,1	1819	39	0.215493857639288	0.633615009866221	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.079	0.23
2698	"gene-Ttc14"	"Ttc14"	chrNC_000069.7	+	33854326	33854823	33854326	33854585	33854730	33854823	2698	26,19,30,32	3,8,2,6	26,22,20,29	12,3,1,5	184	39	0.978203169432026	0.999202115572178	0.648,0.335,0.761,0.531	0.315,0.609,0.809,0.551	-0.002
2699	"gene-Ttc14"	"Ttc14"	chrNC_000069.7	+	33860964	33869009	33860964	33861082	33861987	33869009	2699	429,630,519,471	19,15,8,9	481,415,416,515	8,11,12,12	944	39	0.843493209509574	0.999202115572178	0.483,0.634,0.728,0.684	0.713,0.609,0.589,0.639	-0.005
2700	"gene-Ttc14"	"Ttc14"	chrNC_000069.7	+	33862004	33864180	33862004	33862097	33862834	33864180	2700	429,543,475,384	18,14,24,15	454,438,465,467	20,18,19,19	776	39	0.663725626234822	0.927206989563025	0.545,0.661,0.499,0.563	0.533,0.55,0.552,0.553	0.02
2707	"gene-Cklf"	"Cklf"	chrNC_000074.7	+	104988105	104988913	104988105	104988201	104988799	104988913	2707	99,90,81,84	0,0,1,1	95,84,112,81	0,0,2,1	637	39	0.769790654912797	0.981965300116552	1.0,1.0,0.832,0.837	1.0,1.0,0.774,0.832	0.016
2708	"gene-Sema3b"	"Sema3b"	chrNC_000075.7	-	107483754	107484133	107483754	107483853	107483952	107484133	2708	0,3,0,2	0,2,0,0	0,1,3,0	0,0,0,0	138	39	0.282320821769213	0.69124386648422	NA,0.298,NA,1.0	NA,1.0,1.0,NA	-0.351
2709	"gene-Aatk"	"Aatk"	chrNC_000077.7	-	119898136	119900301	119898136	119899270	119900100	119900301	2709	196,281,300,226	66,75,72,95	253,198,268,231	76,80,83,95	869	39	0.258224223965189	0.677990564216219	0.118,0.144,0.158,0.096	0.13,0.1,0.127,0.098	0.015
2710	"gene-Aatk"	"Aatk"	chrNC_000077.7	-	119900659	119903252	119900659	119901357	119901667	119903252	2710	327,378,379,314	2,2,4,1	361,335,320,313	3,5,1,7	349	39	0.179724929854318	0.596059905315035	0.948,0.955,0.914,0.972	0.931,0.882,0.973,0.833	0.043
2711	"gene-Ccdc14"	"Ccdc14"	chrNC_000082.7	+	34536322	34542239	34536322	34542027	34542106	34542239	2711	5,6,5,6	5,5,10,6	7,6,5,5	4,14,4,18	118	39	0.50464444091419	0.828255823305821	0.248,0.284,0.142,0.248	0.366,0.124,0.292,0.084	0.014
2712	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122310794	122311343	122310794	122310866	122311208	122311343	2712	495,531,527,497	14,9,8,9	587,556,512,582	3,4,8,11	381	39	0.068190141685647	0.453191359918922	0.784,0.858,0.871,0.85	0.952,0.934,0.868,0.844	-0.059
2713	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122310794	122311343	122310794	122311018	122311208	122311343	2713	138,195,166,156	368,350,426,393	218,243,197,225	388,377,313,342	229	39	0.000288689719372903	0.0808331214244129	0.06,0.087,0.062,0.063	0.087,0.099,0.097,0.101	-0.028
2714	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122312117	122313336	122312117	122312178	122313042	122313336	2714	881,640,905,792	51,52,54,50	992,963,968,1035	63,41,60,67	903	39	0.282375947297092	0.69124386648422	0.427,0.347,0.42,0.406	0.405,0.504,0.411,0.4	-0.03
2715	"gene-Ppp1cc"	"Ppp1cc"	chrNC_000071.7	+	122312117	122313336	122312117	122312178	122313051	122313336	2715	895,652,920,806	3,2,4,2	1003,984,982,1058	5,1,1,5	912	39	0.694868320864893	0.949685667177077	0.927,0.933,0.908,0.945	0.896,0.977,0.977,0.9	-0.009
2719	"gene-Pgap4"	"Pgap4"	chrNC_000070.7	-	49584505	49587241	49584505	49586806	49586903	49587241	2719	172,154,131,142	1,1,2,0	136,111,127,124	1,4,2,4	136	39	0.0343985311691555	0.36465170572579	0.98,0.978,0.949,1.0	0.975,0.888,0.948,0.899	0.049
2720	"gene-Dxo"	"Dxo"	chrNC_000083.7	+	35057762	35058157	35057762	35057883	35057962	35058157	2720	12,11,11,10	47,22,29,42	7,13,8,16	49,49,38,32	118	39	0.466741208047744	0.80078148439564	0.078,0.142,0.111,0.073	0.045,0.081,0.065,0.142	0.018
2721	"gene-Ccdc85b"	"Ccdc85b"	chrNC_000085.7	-	5503190	5507591	5503190	5507212	5507367	5507591	2721	354,250,257,355	4,4,0,10	248,248,350,308	2,8,4,6	194	39	0.56505700679082	0.863655813493503	0.947,0.926,1.0,0.877	0.961,0.862,0.946,0.912	0.017
2722	"gene-Rnf112"	"Rnf112"	chrNC_000077.7	-	61341653	61341860	61341653	61341728	61341803	61341860	2722	108,221,162,110	44,56,37,38	146,126,192,166	41,40,55,46	114	39	0.866832537459865	0.999202115572178	0.456,0.574,0.6,0.498	0.549,0.519,0.544,0.552	-0.009
2723	"gene-Rnf112"	"Rnf112"	chrNC_000077.7	-	61342838	61343289	61342838	61342967	61343085	61343289	2723	65,83,47,43	87,80,97,90	43,39,61,68	96,89,71,94	157	39	0.60104684942258	0.888325739394914	0.157,0.205,0.107,0.106	0.1,0.098,0.176,0.152	0.012
2730	"gene-Fktn"	"Fktn"	chrNC_000070.7	+	53739770	53742766	53739770	53739926	53742495	53742766	2730	63,121,87,62	0,0,0,0	89,32,31,107	2,0,0,1	2608	39	0.00199753857022456	0.19372449982787	1.0,1.0,1.0,1.0	0.4,1.0,1.0,0.615	0.246
2731	"gene-Atosa"	"Atosa"	chrNC_000075.7	+	74926278	74931028	74926278	74926437	74930866	74931028	2731	589,810,888,667	23,19,39,28	744,727,667,691	33,35,30,34	4468	39	0.0770069524479802	0.461865717405866	0.183,0.271,0.166,0.172	0.164,0.153,0.163,0.151	0.04
2732	"gene-Lmtk3"	"Lmtk3"	chrNC_000073.7	+	45435874	45436384	45435874	45436008	45436233	45436384	2732	236,446,317,262	294,305,303,280	299,288,282,331	299,295,308,341	264	39	0.470446625117224	0.804569044486005	0.106,0.178,0.134,0.121	0.129,0.126,0.119,0.125	0.01
2733	"gene-Gigyf1"	"Gigyf1"	chrNC_000071.7	+	137516743	137517015	137516743	137516874	137516949	137517015	2733	37,43,49,35	3,2,2,2	32,39,32,52	0,2,2,3	114	39	0.645560849421659	0.916652240314852	0.808,0.88,0.893,0.857	1.0,0.87,0.846,0.856	-0.033
2734	"gene-Gigyf1"	"Gigyf1"	chrNC_000071.7	+	137516743	137517248	137516743	137516874	137517139	137517248	2734	70,88,88,62	32,56,44,28	65,80,60,86	51,51,38,42	304	39	0.142060498667514	0.549244127495244	0.219,0.168,0.204,0.221	0.141,0.168,0.168,0.208	0.032
2735	"gene-Gigyf1"	"Gigyf1"	chrNC_000071.7	+	137516743	137517248	137516743	137517015	137517139	137517248	2735	42,53,54,44	3,2,3,4	42,55,39,52	2,2,1,1	163	39	0.120686699963344	0.517492741037312	0.77,0.864,0.812,0.725	0.834,0.868,0.903,0.926	-0.09
2736	"gene-Gigyf1"	"Gigyf1"	chrNC_000071.7	+	137518808	137519264	137518808	137519062	137519146	137519264	2736	30,24,45,26	29,21,33,38	42,33,31,39	41,43,26,37	123	39	0.80056676081482	0.99245295934745	0.247,0.266,0.302,0.178	0.245,0.196,0.274,0.25	0.007
2737	"gene-Gigyf1"	"Gigyf1"	chrNC_000071.7	+	137518808	137519264	137518808	137519062	137519149	137519264	2737	30,24,45,26	0,3,2,1	42,33,31,39	3,3,4,6	126	39	0.0607082616848883	0.446510158592501	1.0,0.712,0.874,0.889	0.812,0.773,0.706,0.668	0.129
2738	"gene-Gigyf1"	"Gigyf1"	chrNC_000071.7	+	137523433	137523821	137523433	137523621	137523691	137523821	2738	29,35,45,36	117,108,97,105	63,57,47,48	100,105,108,141	109	39	0.0539182818114345	0.445974464859407	0.081,0.104,0.142,0.109	0.184,0.163,0.135,0.109	-0.039
2744	"gene-Entrep1"	"Entrep1"	chrNC_000085.7	-	23952724	23954339	23952724	23953017	23953461	23954339	2744	9,25,4,14	10,4,1,1	5,4,15,12	6,4,10,10	483	39	0.0293270762402325	0.341388157355659	0.068,0.335,0.244,0.531	0.063,0.075,0.108,0.088	0.211
2745	"gene-Prelid3a"	"Prelid3a"	chrNC_000084.7	+	67610033	67611131	67610033	67610136	67611019	67611131	2745	126,187,147,102	32,64,42,58	125,103,139,130	48,45,43,47	922	39	0.722935519790182	0.966675957694609	0.143,0.11,0.129,0.069	0.099,0.088,0.12,0.105	0.01
2746	"gene-Prelid3a"	"Prelid3a"	chrNC_000084.7	+	67611019	67613651	67611019	67611131	67612137	67613651	2746	126,167,138,112	33,46,27,34	126,160,144,164	33,24,42,32	1045	39	0.293531988061847	0.699130104877494	0.125,0.119,0.16,0.109	0.125,0.199,0.113,0.161	-0.021
2747	"gene-Prelid3a"	"Prelid3a"	chrNC_000084.7	+	67611019	67613651	67611019	67611131	67612141	67613651	2747	127,167,138,115	17,25,14,16	126,160,146,164	8,15,12,25	1049	39	0.149011112417386	0.555183902074912	0.217,0.199,0.268,0.211	0.369,0.284,0.311,0.196	-0.066
2749	"gene-Prox1"	"Prox1"	chrNC_000067.7	-	189850231	189855602	189850231	189855051	189855394	189855602	2749	60,49,78,48	2,1,1,2	68,60,83,78	5,0,3,3	382	39	0.430303909103126	0.77283575720895	0.754,0.833,0.888,0.71	0.581,1.0,0.739,0.726	0.035
2752	"gene-Dus3l"	"Dus3l"	chrNC_000083.7	+	57075517	57075902	57075517	57075628	57075805	57075902	2752	198,307,263,196	71,83,77,101	229,200,272,205	78,74,96,102	216	39	0.312897005460031	0.704253631417228	0.335,0.4,0.381,0.259	0.346,0.328,0.338,0.266	0.024
2753	"gene-Dgkq"	"Dgkq"	chrNC_000071.7	-	108797690	108798245	108797690	108797791	108798066	108798245	2753	73,123,112,65	16,25,24,16	95,70,94,93	27,24,38,40	314	39	0.00364380557565447	0.217925669261083	0.362,0.379,0.367,0.335	0.304,0.266,0.235,0.224	0.103
2754	"gene-Dgkq"	"Dgkq"	chrNC_000071.7	-	108798355	108798834	108798355	108798485	108798682	108798834	2754	48,66,63,39	2,4,1,3	56,52,37,52	1,1,1,0	236	39	0.0399809439598646	0.399809439598646	0.799,0.732,0.912,0.682	0.902,0.896,0.859,1.0	-0.133
2755	"gene-Dgkq"	"Dgkq"	chrNC_000071.7	-	108798355	108798834	108798355	108798504	108798682	108798834	2755	40,56,57,34	19,13,24,23	46,47,34,44	23,20,14,21	217	39	0.730093741148472	0.967827459638387	0.275,0.436,0.299,0.21	0.264,0.297,0.304,0.274	0.02
2759	"gene-Ano8"	"Ano8"	chrNC_000074.7	-	71928659	71929565	71928659	71928962	71929042	71929565	2759	118,75,81,91	3,6,3,2	95,72,118,80	3,1,2,7	119	39	0.731008336703507	0.967827459638387	0.928,0.804,0.898,0.937	0.912,0.959,0.951,0.789	-0.011
2760	"gene-Ano8"	"Ano8"	chrNC_000074.7	-	71934262	71934670	71934262	71934394	71934595	71934670	2760	69,81,99,63	11,14,17,12	109,55,76,71	15,18,15,9	240	39	0.778467845481914	0.983973765086122	0.505,0.485,0.486,0.46	0.541,0.332,0.452,0.562	0.012
2761	"gene-Sugp2"	"Sugp2"	chrNC_000074.7	+	70713118	70713967	70713118	70713239	70713880	70713967	2761	299,421,367,321	11,15,11,10	436,324,359,361	12,20,20,16	680	39	0.110076418934447	0.508385835012308	0.609,0.617,0.657,0.648	0.676,0.482,0.507,0.564	0.076
2762	"gene-Sugp2"	"Sugp2"	chrNC_000074.7	+	70713118	70715755	70713118	70713239	70715520	70715755	2762	744,1000,861,772	76,71,52,53	1017,719,838,880	61,47,57,48	2320	39	0.0816357261332429	0.46911513840057	0.141,0.191,0.218,0.197	0.219,0.205,0.198,0.236	-0.028
2763	"gene-Sugp2"	"Sugp2"	chrNC_000074.7	+	70713118	70715755	70713118	70713967	70715520	70715755	2763	483,629,523,493	34,53,39,39	635,427,500,553	52,53,53,58	1592	39	0.0191387402962772	0.297713737942089	0.258,0.225,0.247,0.236	0.23,0.165,0.188,0.189	0.048
2764	"gene-Mpp2"	"Mpp2"	chrNC_000077.7	-	101978966	101979341	101978966	101979068	101979245	101979341	2764	4,0,2,0	0,0,0,1	1,2,2,2	0,1,0,0	216	39	0.440475231810948	0.780589018399148	1.0,NA,1.0,0.0	1.0,0.265,1.0,1.0	-0.15
2765	"gene-Mpp2"	"Mpp2"	chrNC_000077.7	-	101978966	101979341	101978966	101979104	101979245	101979341	2765	4,0,1,0	0,0,0,0	1,2,2,2	0,1,1,1	180	39	0.0575689326030445	0.446510158592501	1.0,NA,1.0,NA	1.0,0.302,0.302,0.302	0.523
2766	"gene-Mpp2"	"Mpp2"	chrNC_000077.7	-	101978966	101979341	101978966	101979152	101979245	101979341	2766	3,0,1,0	0,0,0,0	1,0,1,2	0,0,1,0	132	39	0.073308563899395	0.456142175374013	1.0,NA,1.0,NA	1.0,NA,0.228,1.0	0.257
2767	"gene-Srrm1"	"Srrm1"	chrNC_000070.7	-	135071809	135073756	135071809	135071980	135073626	135073756	2767	625,1085,1017,612	5,6,2,4	771,751,710,828	2,5,3,6	1685	39	0.966353496047685	0.999202115572178	0.743,0.807,0.922,0.78	0.899,0.777,0.846,0.762	-0.008
2768	"gene-Trp53inp2"	"Trp53inp2"	chrNC_000068.8	+	155227209	155228089	155227209	155227384	155227800	155228089	2768	27,49,27,28	145,154,123,127	38,32,37,34	163,132,124,135	455	39	0.626908663173874	0.902596956238384	0.016,0.027,0.018,0.019	0.02,0.02,0.025,0.021	-0.002
2769	"gene-Trp53inp2"	"Trp53inp2"	chrNC_000068.8	+	155227209	155228089	155227209	155227384	155227920	155228089	2769	138,144,165,152	11,9,14,13	156,125,133,133	19,11,18,12	575	39	0.0571791836352876	0.446510158592501	0.46,0.52,0.444,0.442	0.358,0.435,0.334,0.429	0.077
2770	"gene-Gm39054"	"Gm39054"	chrNC_000073.7	+	98465337	98467015	98465337	98466251	98466972	98467015	2770	0,2,4,0	1,0,0,0	0,4,5,1	0,0,0,1	760	39	0.993318960952744	0.999202115572178	0.0,1.0,1.0,NA	NA,1.0,1.0,0.049	-0.016
2771	"gene-Hook1"	"Hook1"	chrNC_000070.7	+	95903901	95904680	95903901	95903945	95904645	95904680	2771	129,157,151,147	1,1,0,2	146,97,131,164	0,0,1,0	739	39	0.178672757989779	0.595640537674745	0.872,0.892,1.0,0.795	1.0,1.0,0.874,1.0	-0.079
