ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4637	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85320765	85320849	85327122	85327290	85315377	85315488	85328017	85328134	4637	31,65,58,48	22,34,26,31	51,45,38,43	27,24,30,26	78	78	0.638142676883116	0.915099701810331	0.585,0.657,0.69,0.608	0.654,0.652,0.559,0.623	0.013
4638	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85324108	85324114	85327122	85327290	85315377	85315488	85328017	85328134	4638	0,4,4,0	22,34,26,31	2,0,0,3	27,24,30,26	45	78	0.596077520613114	0.895342783656852	0.0,0.169,0.211,0.0	0.114,0.0,0.0,0.167	0.025
4639	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85324108	85324114	85327122	85327290	85320765	85320849	85328017	85328134	4639	8,11,16,6	22,35,31,30	16,8,6,16	30,22,33,33	45	78	0.650806054751536	0.9182352060877	0.387,0.353,0.472,0.257	0.48,0.387,0.24,0.457	-0.024
4640	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85324108	85324138	85327122	85327290	85315377	85315488	85328017	85328134	4640	0,0,0,1	22,34,26,31	0,0,0,0	27,24,30,26	69	78	0.321593638636625	0.746233635148759	0.0,0.0,0.0,0.035	0.0,0.0,0.0,0.0	0.009
4641	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85324108	85324138	85327122	85327290	85320765	85320849	85328017	85328134	4641	6,5,1,3	22,35,31,30	2,1,1,0	30,22,33,33	69	78	0.013861411856982	0.325238215226541	0.236,0.139,0.035,0.102	0.07,0.049,0.033,0.0	0.09
4642	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85338913	85339041	85344420	85344526	85338226	85338377	85356231	85356339	4642	37,61,67,48	47,67,56,47	61,47,48,44	47,53,64,50	78	78	0.7214634554574	0.942821888078651	0.44,0.477,0.545,0.505	0.565,0.47,0.429,0.468	0.009
4643	"gene-Cacna1a"	"Cacna1a"	chrNC_000074.7	+	85341323	85341420	85342202	85342299	85338913	85339041	85344420	85344526	4643	0,2,0,1	63,57,48,51	0,0,0,0	70,53,72,49	78	78	0.0542196994246102	0.454509703704575	0.0,0.034,0.0,0.019	0.0,0.0,0.0,0.0	0.013
4644	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148524283	148524322	148526608	148526661	148521490	148523564	148528590	148528687	4644	4,6,4,7	6,13,28,11	2,6,9,5	18,11,13,30	78	78	0.61041908005645	0.901341451842594	0.4,0.316,0.125,0.389	0.1,0.353,0.409,0.143	0.056
4645	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148524283	148524322	148526608	148526690	148521490	148523564	148528590	148528687	4645	6,8,6,10	6,13,28,11	5,13,13,9	18,11,13,30	78	78	0.976386914213675	0.999202115572178	0.5,0.381,0.176,0.476	0.217,0.542,0.5,0.231	0.011
4646	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148524283	148524322	148526915	148527044	148521490	148523564	148528590	148528687	4646	289,352,350,284	6,13,28,11	365,383,337,370	18,11,13,30	78	78	0.689148084925549	0.929429152132986	0.98,0.964,0.926,0.963	0.953,0.972,0.963,0.925	0.005
4647	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148524283	148524322	148526915	148527044	148521490	148523564	148528623	148528687	4647	237,239,295,201	6,13,24,11	301,281,299,263	17,11,13,29	78	78	0.740503225408929	0.947588919327462	0.975,0.948,0.925,0.948	0.947,0.962,0.958,0.901	0.007
4648	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148524283	148524322	148526052	148526104	148522159	148523564	148526915	148527044	4648	11,12,16,11	37,64,58,50	7,12,6,8	79,39,50,62	78	78	0.0869731502032689	0.500462466886344	0.229,0.158,0.216,0.18	0.081,0.235,0.107,0.114	0.061
4649	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148524283	148524322	148526086	148526104	148522159	148523564	148526915	148527044	4649	4,7,14,5	37,64,58,50	8,9,7,8	79,39,50,62	57	78	0.999202115572178	0.999202115572178	0.129,0.13,0.248,0.12	0.122,0.24,0.161,0.15	-0.012
4650	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526052	148526104	148526608	148526661	148522159	148523564	148528590	148528687	4650	4,6,4,7	4,1,0,3	2,6,9,5	1,2,0,0	78	78	0.224634361373192	0.676003622650918	0.5,0.857,1.0,0.7	0.667,0.75,1.0,1.0	-0.09
4651	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526086	148526104	148526608	148526661	148522159	148523564	148528590	148528687	4651	4,6,4,7	1,1,4,0	2,6,9,5	0,3,0,1	78	57	0.625085755914479	0.909245006058288	0.745,0.814,0.422,1.0	1.0,0.594,1.0,0.785	-0.1
4652	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526608	148526661	148526915	148527044	148521490	148523564	148528590	148528687	4652	289,352,350,284	4,6,4,7	365,383,337,370	2,6,9,5	78	78	0.737261805006459	0.94660914589925	0.986,0.983,0.989,0.976	0.995,0.985,0.974,0.987	-0.002
4653	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148526608	148526690	148526915	148527044	148521490	148523564	148528590	148528687	4653	289,352,350,284	6,8,6,10	365,383,337,370	5,13,13,9	78	78	0.53883052232398	0.86457548071126	0.98,0.978,0.983,0.966	0.986,0.967,0.963,0.976	0.004
4654	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148532000	148532169	148533176	148533221	148529331	148529460	148534112	148534204	4654	61,36,42,27	428,478,525,437	51,63,41,35	494,507,451,500	78	78	0.502235409837947	0.846774810634807	0.125,0.07,0.074,0.058	0.094,0.111,0.083,0.065	-0.007
4655	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148532847	148532874	148533176	148533221	148532000	148532169	148534112	148534204	4655	102,72,77,62	14,19,20,13	86,93,80,69	15,21,10,21	78	66	0.837081365301144	0.982578992054825	0.86,0.762,0.765,0.801	0.829,0.789,0.871,0.735	-0.009
4656	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148566062	148566077	148571235	148571345	148564368	148565169	148596047	148596261	4656	176,232,180,192	18,43,14,18	162,137,134,164	24,22,20,13	78	54	0.395353094491748	0.782772075950426	0.871,0.789,0.899,0.881	0.824,0.812,0.823,0.897	0.021
4657	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148571235	148571345	148596047	148596261	148564368	148565169	148660198	148660371	4657	143,213,181,185	29,37,24,29	158,117,140,166	24,25,15,35	78	78	0.876608049902916	0.999069238927849	0.831,0.852,0.883,0.864	0.868,0.824,0.903,0.826	0.002
4658	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148571235	148571345	148596047	148596261	148566062	148566077	148660198	148660371	4658	142,215,180,185	1,3,3,2	157,116,140,166	3,5,0,3	78	78	0.444727642338866	0.812079875872686	0.993,0.986,0.984,0.989	0.981,0.959,1.0,0.982	0.008
4659	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148596047	148596261	148660198	148660371	148571235	148571345	148694225	148694307	4659	26,40,39,41	168,241,177,194	40,33,32,34	156,134,140,162	78	78	0.05009490929802	0.445004339782965	0.134,0.142,0.181,0.174	0.204,0.198,0.186,0.173	-0.033
4660	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148596047	148596261	148660198	148660371	148571235	148571345	148723602	148723644	4660	22,57,33,38	168,241,177,195	28,13,22,22	156,134,139,162	78	78	0.0585643814297057	0.462688541723675	0.116,0.191,0.157,0.163	0.152,0.088,0.137,0.12	0.033
4661	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148660198	148660371	148723602	148723644	148596047	148596261	149020370	149020458	4661	6,4,14,6	142,213,180,188	3,5,6,3	155,116,142,165	78	78	0.461035539574686	0.822729727743286	0.041,0.018,0.072,0.031	0.019,0.041,0.041,0.018	0.011
4662	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148660198	148660371	149020370	149020458	148596047	148596261	149150738	149150832	4662	14,20,17,18	142,213,180,187	15,9,15,15	155,116,141,165	78	78	0.871816583872842	0.997711461601208	0.09,0.086,0.086,0.088	0.088,0.072,0.096,0.083	0.003
4663	"gene-Adgrl2"	"Adgrl2"	chrNC_000069.7	-	148723602	148723644	149020370	149020458	148660198	148660371	149150738	149150832	4663	14,20,17,18	2,18,6,7	15,9,17,15	3,6,6,2	78	78	0.339813682865027	0.75126693475577	0.875,0.526,0.739,0.72	0.833,0.6,0.739,0.882	-0.048
4664	"gene-Smc6"	"Smc6"	chrNC_000078.7	+	11323994	11324112	11326260	11326366	11321729	11321872	11329605	11329742	4664	76,73,72,96	70,65,70,66	60,37,52,77	45,44,58,53	78	78	0.755350866076518	0.955182525184811	0.521,0.529,0.507,0.593	0.571,0.457,0.473,0.592	0.014
4665	"gene-Grm7"	"Grm7"	chrNC_000072.7	+	111184703	111184844	111223135	111223336	111057279	111057434	111230953	111231093	4665	19,18,9,12	22,26,20,26	15,18,7,7	21,16,25,22	78	78	0.689558312458117	0.929429152132986	0.463,0.409,0.31,0.316	0.417,0.529,0.219,0.241	0.023
4667	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80539563	80539590	80539686	80539762	80539042	80539114	80539872	80539920	4667	5,4,8,4	11,9,13,9	6,7,4,14	24,16,7,15	66	78	0.999202115572178	0.999202115572178	0.349,0.344,0.421,0.344	0.228,0.341,0.403,0.524	-0.01
4668	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80539686	80539762	80539872	80539920	80539563	80539590	80540013	80540028	4668	9,15,9,12	3,4,1,3	16,20,16,19	13,3,7,4	78	78	0.444307835885115	0.811858915892713	0.75,0.789,0.9,0.8	0.552,0.87,0.696,0.826	0.074
4669	"gene-Izumo4"	"Izumo4"	chrNC_000076.7	+	80539697	80539762	80539872	80539920	80539563	80539590	80540013	80540028	4669	2,1,0,2	3,4,1,3	9,5,7,5	13,3,7,4	78	78	0.0261500582897811	0.366006535394336	0.4,0.2,0.0,0.4	0.409,0.625,0.5,0.556	-0.272
4670	"gene-Hcn3"	"Hcn3"	chrNC_000069.7	-	89057661	89057808	89058168	89058387	89056023	89056188	89058731	89058893	4670	38,28,37,27	7,2,2,0	48,29,40,67	4,4,2,4	78	78	0.801554108037927	0.970444614379643	0.844,0.933,0.949,1.0	0.923,0.879,0.952,0.944	0.007
4673	"gene-Ireb2"	"Ireb2"	chrNC_000075.7	+	54791180	54791399	54793158	54793228	54789602	54789740	54793773	54793957	4673	102,121,131,100	61,68,82,70	84,83,60,74	40,62,43,39	78	78	0.912684417362949	0.999202115572178	0.626,0.64,0.615,0.588	0.677,0.572,0.583,0.655	-0.005
4674	"gene-Dis3"	"Dis3"	chrNC_000080.7	-	99335020	99335214	99336118	99336276	99334192	99334266	99336554	99336622	4674	9,8,5,8	53,61,45,66	12,15,5,10	71,43,46,80	78	78	0.382993902565609	0.774713535885407	0.145,0.116,0.1,0.108	0.145,0.259,0.098,0.111	-0.036
4675	"gene-Negr1"	"Negr1"	chrNC_000069.7	+	156721818	156721944	156774802	156774934	156565073	156565306	156851848	156851969	4675	151,136,148,138	141,162,133,134	91,74,111,108	81,103,125,128	78	78	0.13817422868975	0.585079285277571	0.517,0.456,0.527,0.507	0.529,0.418,0.47,0.458	0.033
4676	"gene-Rnf157"	"Rnf157"	chrNC_000077.7	-	116231163	116231204	116235020	116235131	116227178	116229656	116236732	116236781	4676	275,268,247,244	26,27,22,28	265,233,280,309	21,31,27,19	78	78	0.520919642825732	0.857673677131021	0.914,0.908,0.918,0.897	0.927,0.883,0.912,0.942	-0.007
4677	"gene-Rnf157"	"Rnf157"	chrNC_000077.7	-	116231163	116231204	116236732	116236781	116227178	116229656	116237858	116237924	4677	63,54,54,60	14,10,6,11	52,74,74,80	7,15,16,8	78	78	0.746303260750364	0.951039157210034	0.818,0.844,0.9,0.845	0.881,0.831,0.822,0.909	-0.009
4678	"gene-Rnf157"	"Rnf157"	chrNC_000077.7	-	116251079	116251226	116253110	116253199	116250638	116250756	116287014	116287133	4678	70,68,43,64	222,200,145,199	66,65,60,61	167,162,149,190	78	78	0.0534938965805444	0.452351248940429	0.24,0.254,0.229,0.243	0.283,0.286,0.287,0.243	-0.033
4679	"gene-Ankrd13c"	"Ankrd13c"	chrNC_000069.7	+	157677868	157677954	157678636	157678682	157667914	157668019	157680864	157680931	4679	38,44,44,46	22,21,25,29	33,28,42,57	20,19,23,22	78	78	0.654274502556408	0.919830282225736	0.633,0.677,0.638,0.613	0.623,0.596,0.646,0.722	-0.006
4680	"gene-Ankrd13c"	"Ankrd13c"	chrNC_000069.7	+	157677868	157677954	157680864	157680931	157667914	157668019	157694276	157694421	4680	38,42,39,44	33,29,24,21	33,26,38,57	19,25,27,30	78	78	0.999202115572178	0.999202115572178	0.535,0.592,0.619,0.677	0.635,0.51,0.585,0.655	0.01
4681	"gene-Ankrd13c"	"Ankrd13c"	chrNC_000069.7	+	157680864	157680931	157694276	157694421	157677868	157677954	157697317	157697449	4681	2,3,3,0	67,77,78,72	0,1,3,0	58,55,75,85	78	78	0.322902327733579	0.746233635148759	0.029,0.037,0.037,0.0	0.0,0.018,0.038,0.0	0.012
4682	"gene-Tmem68"	"Tmem68"	chrNC_000070.7	-	3567280	3567474	3569363	3569463	3564092	3564257	3574703	3574809	4682	31,52,51,57	3,4,5,4	41,39,38,51	1,8,3,4	78	78	0.916229832842215	0.999202115572178	0.912,0.929,0.911,0.934	0.976,0.83,0.927,0.927	0.007
4683	"gene-Tmem68"	"Tmem68"	chrNC_000070.7	-	3569630	3569752	3570320	3570372	3569363	3569463	3574703	3574809	4683	11,6,10,11	3,3,2,1	4,6,3,11	1,2,2,4	78	78	0.351442073745011	0.757862941476249	0.786,0.667,0.833,0.917	0.8,0.75,0.6,0.733	0.08
4684	"gene-Nsmaf"	"Nsmaf"	chrNC_000070.7	-	6419863	6419927	6420049	6420140	6418471	6418523	6421056	6421136	4684	28,17,26,34	9,16,7,19	27,20,20,26	12,5,6,14	78	78	0.565894508608161	0.87735714143283	0.757,0.515,0.788,0.642	0.692,0.8,0.769,0.65	-0.052
4685	"gene-Zhx1"	"Zhx1"	chrNC_000081.7	-	57915619	57918478	57927450	57927576	57910398	57912181	57932714	57932825	4685	7,8,10,10	156,136,140,163	14,11,14,6	121,119,125,163	78	78	0.19994235660276	0.655578419732001	0.043,0.056,0.067,0.058	0.104,0.085,0.101,0.036	-0.026
4686	"gene-Rab2a"	"Rab2a"	chrNC_000070.7	+	8561151	8561223	8572525	8572593	8535660	8535908	8577954	8578037	4686	228,219,197,226	377,421,415,374	193,180,182,181	345,322,347,398	78	78	0.441093849023708	0.810571131132621	0.377,0.342,0.322,0.377	0.359,0.359,0.344,0.313	0.011
4687	"gene-Clvs1"	"Clvs1"	chrNC_000070.7	+	9281387	9282012	9350646	9350821	9269316	9269471	9424185	9424296	4687	65,76,86,68	67,72,83,71	42,46,50,59	58,46,51,63	78	78	0.31885604181922	0.745587178637386	0.492,0.514,0.509,0.489	0.42,0.5,0.495,0.484	0.026
4688	"gene-Clvs1"	"Clvs1"	chrNC_000070.7	+	9281387	9282012	9350646	9350821	9269507	9269734	9424185	9424296	4688	4,2,5,1	64,68,80,72	4,4,4,4	56,46,50,65	78	78	0.13142254194262	0.576859451455739	0.059,0.029,0.059,0.014	0.067,0.08,0.074,0.058	-0.03
4689	"gene-Asph"	"Asph"	chrNC_000070.7	-	9604515	9604629	9607796	9607871	9602468	9602501	9610842	9610938	4689	9,10,14,8	28,27,28,28	7,7,8,4	20,21,22,15	78	78	0.729585921783783	0.944491654334904	0.243,0.27,0.333,0.222	0.259,0.25,0.267,0.211	0.02
4691	"gene-Stoml2"	"Stoml2"	chrNC_000070.7	-	43030435	43030535	43030970	43031108	43030239	43030298	43031328	43031402	4691	189,178,167,155	117,101,104,103	176,154,168,185	107,101,104,120	78	78	0.735949007993641	0.94660914589925	0.618,0.638,0.616,0.601	0.622,0.604,0.618,0.607	0.006
4692	"gene-Hnrnpc"	"Hnrnpc"	chrNC_000080.7	-	52319245	52319360	52321571	52321848	52318716	52318764	52335471	52335497	4692	625,553,494,532	176,207,184,173	443,404,439,467	169,161,180,169	78	78	0.0675694237270179	0.469247277629308	0.78,0.728,0.729,0.755	0.724,0.715,0.709,0.734	0.027
4693	"gene-Hnrnpc"	"Hnrnpc"	chrNC_000080.7	-	52319284	52319360	52321571	52321848	52318716	52318764	52335471	52335497	4693	625,553,494,532	323,320,330,266	443,404,439,467	341,292,327,283	78	78	0.00398757387631232	0.302210334894093	0.659,0.633,0.6,0.667	0.565,0.58,0.573,0.623	0.054
4694	"gene-Hnrnpc"	"Hnrnpc"	chrNC_000080.7	-	52321571	52321848	52335471	52335497	52319245	52319360	52341345	52341462	4694	41,39,46,21	1026,1081,961,920	29,19,32,26	978,799,843,890	65	78	0.238482626876828	0.685425713851489	0.046,0.041,0.054,0.027	0.034,0.028,0.044,0.034	0.007
4695	"gene-Hnrnpc"	"Hnrnpc"	chrNC_000080.7	-	52321571	52321848	52335471	52336001	52319245	52319360	52341345	52341462	4695	51,46,48,32	1026,1081,961,920	38,35,32,38	978,799,843,890	78	78	0.437627704126151	0.809111498649716	0.047,0.041,0.048,0.034	0.037,0.042,0.037,0.041	0.003
4696	"gene-Rev1"	"Rev1"	chrNC_000067.7	-	38137933	38138102	38146648	38146775	38131143	38131296	38147484	38147535	4696	15,32,28,30	51,71,51,46	20,23,12,20	48,43,32,43	78	78	0.750428109617324	0.952776578899583	0.227,0.311,0.354,0.395	0.294,0.348,0.273,0.317	0.014
4697	"gene-Csnk1a1"	"Csnk1a1"	chrNC_000084.7	+	61689573	61689680	61701334	61701461	61687306	61688944	61702534	61702633	4697	409,323,405,394	460,418,408,423	377,341,392,355	468,373,407,453	78	78	0.516026957664369	0.854045262259347	0.471,0.436,0.498,0.482	0.446,0.478,0.491,0.439	0.008
4698	"gene-Csnk1a1"	"Csnk1a1"	chrNC_000084.7	+	61701334	61701461	61702534	61702633	61689573	61689680	61708480	61708620	4698	461,433,462,459	358,298,346,329	386,385,386,443	329,317,329,355	78	78	0.00857245754835811	0.302731933932513	0.563,0.592,0.572,0.582	0.54,0.548,0.54,0.555	0.031
4699	"gene-Emid1"	"Emid1"	chrNC_000077.7	-	5059543	5059634	5060689	5060774	5056264	5056969	5066879	5066924	4699	40,25,27,32	0,1,0,1	54,31,45,39	1,2,1,1	78	78	0.999202115572178	0.999202115572178	1.0,0.962,1.0,0.97	0.982,0.939,0.978,0.975	0.014
4700	"gene-Emid1"	"Emid1"	chrNC_000077.7	-	5081919	5082040	5085353	5085431	5081481	5081571	5093826	5093930	4700	14,20,15,7	25,22,18,18	8,17,7,14	27,20,25,23	78	78	0.227439906245379	0.677990442505689	0.359,0.476,0.455,0.28	0.229,0.459,0.219,0.378	0.071
4701	"gene-Emid1"	"Emid1"	chrNC_000077.7	-	5081919	5082040	5085353	5085431	5081481	5081571	5102121	5102230	4701	0,0,1,0	25,22,18,18	0,0,0,0	28,20,22,23	78	78	0.314857952425318	0.74407149281024	0.0,0.0,0.053,0.0	0.0,0.0,0.0,0.0	0.013
4702	"gene-Chtf8"	"Chtf8"	chrNC_000074.7	-	107613551	107613669	107613932	107613988	107610494	107613158	107620132	107620225	4702	47,50,61,41	146,105,116,132	36,44,43,45	109,85,105,122	78	78	0.986111040583442	0.999202115572178	0.244,0.323,0.345,0.237	0.248,0.341,0.291,0.269	0.0
4703	"gene-Trim2"	"Trim2"	chrNC_000069.7	-	84115480	84115718	84117479	84117661	84100527	84100679	84127935	84128184	4703	61,79,66,87	316,336,303,283	32,48,44,59	288,235,229,275	78	78	0.0291219246442614	0.375718330918229	0.162,0.19,0.179,0.235	0.1,0.17,0.161,0.177	0.039
4704	"gene-Trim2"	"Trim2"	chrNC_000069.7	-	84115480	84115718	84117479	84117661	84100527	84100679	84166631	84167086	4704	108,96,105,116	316,336,305,283	94,75,98,135	288,235,229,274	78	78	0.166194203791782	0.614417438453931	0.255,0.222,0.256,0.291	0.246,0.242,0.3,0.33	-0.024
4705	"gene-Dcaf11"	"Dcaf11"	chrNC_000080.7	+	55802190	55802245	55802275	55802379	55801827	55801974	55802554	55802623	4705	164,160,142,167	3,7,0,1	158,133,154,186	6,1,2,1	78	78	0.999202115572178	0.999202115572178	0.982,0.958,1.0,0.994	0.963,0.993,0.987,0.995	-0.001
4706	"gene-Ccnt2"	"Ccnt2"	chrNC_000067.7	+	127719341	127719470	127721094	127721155	127702837	127702919	127722991	127723054	4706	57,68,73,46	24,28,21,33	62,39,47,55	27,26,24,20	78	78	0.60499744257197	0.898833264606677	0.704,0.708,0.777,0.582	0.697,0.6,0.662,0.733	0.02
4707	"gene-Ccnt2"	"Ccnt2"	chrNC_000067.7	+	127721094	127721155	127722991	127723054	127719341	127719470	127725577	127725623	4707	32,45,38,40	18,27,15,15	35,23,38,31	21,18,8,14	78	78	0.969086755744126	0.999202115572178	0.64,0.625,0.717,0.727	0.625,0.561,0.826,0.689	0.002
4708	"gene-Elp1"	"Elp1"	chrNC_000070.7	-	56759800	56759914	56762248	56762309	56758963	56759075	56762840	56762903	4708	73,65,56,52	126,123,113,97	78,63,68,80	113,93,121,127	78	78	0.0545123985456433	0.455575784201798	0.367,0.346,0.331,0.349	0.408,0.404,0.36,0.386	-0.041
4709	"gene-Tro"	"Tro"	chrNC_000086.8	-	149428689	149429115	149432543	149432651	149427705	149428517	149433429	149433544	4709	105,132,89,124	157,158,153,157	95,76,85,99	176,172,167,178	78	78	0.00185697795255291	0.270918382876605	0.401,0.455,0.368,0.441	0.351,0.306,0.337,0.357	0.079
4710	"gene-Gm27243"	"Gm27243"	chrNC_000070.7	-	24016911	24017018	24151463	24151528	23975109	23976658	24155094	24155251	4710	0,1,0,0	2,1,1,1	0,0,0,0	1,1,12,3	78	78	0.186881626301356	0.6394248904521	0.0,0.5,0.0,0.0	0.0,0.0,0.0,0.0	0.125
4711	"gene-Gm27243"	"Gm27243"	chrNC_000070.7	-	24016911	24017018	24151463	24151528	23975109	23976658	24430369	24430909	4711	1,1,1,0	3,4,1,1	0,0,0,0	1,1,12,3	78	78	0.0143862315315449	0.325511999377535	0.25,0.2,0.5,0.0	0.0,0.0,0.0,0.0	0.237
4712	"gene-Gm27243"	"Gm27243"	chrNC_000070.7	-	24016911	24017018	24155094	24155251	23975109	23976658	24430369	24430909	4712	0,0,0,0	3,4,1,1	0,0,3,0	1,1,12,3	78	78	0.0724641263560849	0.477279131462623	0.0,0.0,0.0,0.0	0.0,0.0,0.2,0.0	-0.05
4713	"gene-Gm27243"	"Gm27243"	chrNC_000070.7	-	24151463	24151528	24155094	24155251	23975109	23976658	24430369	24430909	4713	0,0,0,0	1,1,1,0	0,0,3,0	0,0,0,0	78	78	0.0595996670526291	0.46536452073542	0.0,0.0,0.0,NA	NA,NA,1.0,NA	-1.0
4714	"gene-Gm27243"	"Gm27243"	chrNC_000070.7	-	24151463	24151528	24155094	24155251	24016911	24017018	24430369	24430909	4714	0,0,0,0	0,0,2,0	0,0,1,0	0,0,0,1	78	78	0.0640614979119607	0.469247277629308	NA,NA,0.0,NA	NA,NA,1.0,0.0	-0.5
4715	"gene-Manea"	"Manea"	chrNC_000070.7	-	26336620	26336730	26340416	26340998	26329085	26329162	26346596	26346868	4715	21,16,30,25	24,20,36,19	18,8,11,13	21,21,14,15	78	78	0.217126888329687	0.670662889949066	0.467,0.444,0.455,0.568	0.462,0.276,0.44,0.464	0.073
4718	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	143999539	143999609	144003296	144003352	143995435	143995584	144008412	144008523	4718	2,3,1,4	96,86,108,99	2,3,1,3	128,135,106,116	78	78	0.487280814755367	0.836843147942565	0.02,0.034,0.009,0.039	0.015,0.022,0.009,0.025	0.008
4719	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	143999539	143999609	144006284	144006395	143995435	143995584	144008412	144008523	4719	186,129,169,130	96,86,108,99	159,147,161,183	128,135,106,116	78	78	0.131912850305778	0.576859451455739	0.66,0.6,0.61,0.568	0.554,0.521,0.603,0.612	0.037
4720	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	144003296	144003352	144006284	144006395	143995435	143995584	144008412	144008523	4720	186,129,169,130	2,3,1,4	159,147,161,183	2,3,1,3	78	78	0.717759377988628	0.941318167733816	0.989,0.977,0.994,0.97	0.988,0.98,0.994,0.984	-0.004
4721	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	144003296	144003352	144008412	144008523	143995435	143995584	144010177	144010232	4721	189,148,161,169	1,1,1,4	141,149,155,183	3,3,2,3	78	78	0.249793091820648	0.697747482802129	0.995,0.993,0.994,0.977	0.979,0.98,0.987,0.984	0.007
4722	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	144003296	144003352	144008412	144008523	143999539	143999609	144010177	144010232	4722	189,148,159,170	108,68,85,100	141,149,155,183	110,105,112,129	78	78	0.00167122122921115	0.270918382876605	0.636,0.685,0.652,0.63	0.562,0.587,0.581,0.587	0.072
4723	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	144004714	144004825	144005763	144005874	144003296	144003352	144006284	144006395	4723	325,257,277,301	39,33,36,36	312,300,330,357	37,25,40,46	78	78	0.359278161146711	0.76345755107158	0.893,0.886,0.885,0.893	0.894,0.923,0.892,0.886	-0.01
4724	"gene-Cttn"	"Cttn"	chrNC_000073.7	-	144017648	144017735	144019690	144019784	144017039	144017113	144024425	144024488	4724	7,20,15,14	133,115,126,131	9,14,14,10	122,87,125,100	78	78	0.999202115572178	0.999202115572178	0.05,0.148,0.106,0.097	0.069,0.139,0.101,0.091	0.0
4726	"gene-Arrb2"	"Arrb2"	chrNC_000077.7	+	70326367	70326398	70326988	70327049	70323050	70323579	70327156	70327201	4726	6,1,4,2	40,34,33,25	2,1,2,3	39,14,45,36	70	78	0.281083299947874	0.719683789708761	0.143,0.032,0.119,0.082	0.054,0.074,0.047,0.085	0.029
4727	"gene-Git2"	"Git2"	chrNC_000071.7	-	114902647	114902734	114904512	114904618	114902407	114902538	114905156	114905269	4727	41,33,35,39	49,42,41,23	36,36,34,37	42,25,30,31	78	78	0.429747891764495	0.805527080138375	0.456,0.44,0.461,0.629	0.462,0.59,0.531,0.544	-0.035
4728	"gene-Git2"	"Git2"	chrNC_000071.7	-	114904512	114904618	114905156	114905269	114902647	114902734	114911374	114911582	4728	3,3,6,6	45,31,49,32	3,3,1,2	43,33,21,38	78	78	0.15714597604582	0.604585967907377	0.063,0.088,0.109,0.158	0.065,0.083,0.045,0.05	0.044
4729	"gene-Orc3"	"Orc3"	chrNC_000070.7	-	34598607	34598756	34598982	34599140	34597307	34597441	34599703	34599808	4729	5,0,4,4	154,163,157,178	6,2,1,5	154,143,145,129	78	78	0.601564775614885	0.897922638567207	0.031,0.0,0.025,0.022	0.037,0.014,0.007,0.037	-0.004
4730	"gene-Orc3"	"Orc3"	chrNC_000070.7	-	34607130	34607228	34611021	34611076	34605536	34605681	34614864	34614911	4730	2,1,1,0	48,48,48,43	2,0,3,0	57,38,41,41	78	78	0.831018008972743	0.98081198675974	0.04,0.02,0.02,0.0	0.034,0.0,0.068,0.0	-0.006
