ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
6315	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213761	61214090	61213960	61214090	61213570	61213652
6316	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213761	61214090	61214021	61214090	61213570	61213652
6317	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213960	61214090	61214021	61214090	61213570	61213652
6320	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61214638	61214822	61214652	61214822	61213960	61214090
6332	"gene-Tprg1l"	"Tprg1l"	chrNC_000070.7	-	154244497	154244718	154244541	154244718	154241941	154243022
6345	"gene-Adamts18"	"Adamts18"	chrNC_000074.7	-	114574825	114575375	114575018	114575375	114571486	114571800
6361	"gene-Rnf214"	"Rnf214"	chrNC_000075.7	-	45816067	45816217	45816103	45816217	45809729	45809789
6365	"gene-Gm10614"	"Gm10614"	chrNC_000074.7	+	121318526	121323044	121318526	121318789	121325031	121325344
6369	"gene-Mthfsd"	"Mthfsd"	chrNC_000074.7	-	121834729	121835146	121834932	121835146	121834260	121834381
6378	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123463182	123463084	123463182	123456509	123456633
6388	"gene-Spata33"	"Spata33"	chrNC_000074.7	+	123939826	123940053	123939826	123939976	123944634	123944735
6393	"gene-Zfp276"	"Zfp276"	chrNC_000074.7	+	123991554	123991809	123991554	123991665	123992052	123992170
6405	"gene-Ssbp4"	"Ssbp4"	chrNC_000074.7	-	71051188	71051422	71051351	71051422	71050855	71050884
6421	"gene-Gm31734"	"Gm31734"	chrNC_000085.7	-	55731373	55731635	55731593	55731635	55730640	55731024
6478	"gene-Zfp266"	"Zfp266"	chrNC_000075.7	-	20432639	20432715	20432650	20432715	20417272	20417361
6479	"gene-Zfp266"	"Zfp266"	chrNC_000075.7	-	20432639	20432715	20432650	20432715	20419314	20419481
6486	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20984370	20984614	20984559	20984614	20979325	20979413
6487	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20984370	20984827	20984684	20984827	20979325	20979413
6488	"gene-Fdx2"	"Fdx2"	chrNC_000075.7	-	20984559	20984827	20984684	20984827	20979325	20979413
6498	"gene-Spc24"	"Spc24"	chrNC_000075.7	-	21671414	21671599	21671547	21671599	21668412	21668489
6501	"gene-Kbtbd2"	"Kbtbd2"	chrNC_000072.7	-	56774443	56774798	56774467	56774798	56758785	56758951
6506	"gene-Dock6"	"Dock6"	chrNC_000075.7	-	21715217	21715920	21715905	21715920	21714288	21714414
6511	"gene-Tmem205"	"Tmem205"	chrNC_000075.7	-	21838582	21838831	21838587	21838831	21837286	21837450
6512	"gene-Tmem205"	"Tmem205"	chrNC_000075.7	-	21838582	21838831	21838655	21838831	21837286	21837450
6513	"gene-Tmem205"	"Tmem205"	chrNC_000075.7	-	21838587	21838831	21838655	21838831	21837286	21837450
6586	"gene-Fez1"	"Fez1"	chrNC_000075.7	+	36733186	36733671	36733186	36733373	36761642	36761742
6589	"gene-Pld5"	"Pld5"	chrNC_000067.7	-	175967520	175967664	175967527	175967664	175872400	175872528
6601	"gene-Kmt5b"	"Kmt5b"	chrNC_000085.7	+	3817800	3818702	3817800	3818686	3843067	3843215
6630	"gene-Cenatac"	"Cenatac"	chrNC_000075.7	-	44324213	44324498	44324433	44324498	44323749	44323780
6696	"gene-Hemk1"	"Hemk1"	chrNC_000075.7	-	107215479	107215734	107215572	107215734	107213770	107213862
6699	"gene-Htra3"	"Htra3"	chrNC_000071.7	-	35821282	35821421	35821306	35821421	35819393	35819608
6700	"gene-Dixdc1"	"Dixdc1"	chrNC_000075.7	-	50622064	50622272	50622142	50622272	50617424	50617547
6748	"gene-Ubl7"	"Ubl7"	chrNC_000075.7	+	57818279	57818342	57818279	57818290	57821836	57821956
6761	"gene-Septin10"	"Septin10"	chrNC_000076.7	-	59057200	59057322	59057212	59057322	59019346	59019533
6772	"gene-Tle3"	"Tle3"	chrNC_000075.7	+	61301889	61301994	61301889	61301964	61314635	61314755
6782	"gene-Gm30444"	"Gm30444"	chrNC_000082.7	+	8823933	8824272	8823933	8824260	8825004	8825698
6791	"gene-Herc1"	"Herc1"	chrNC_000075.7	+	66321356	66321530	66321356	66321471	66323465	66323637
6810	"gene-Scg3"	"Scg3"	chrNC_000075.7	-	75570474	75570558	75570489	75570558	75558912	75558993
6842	"gene-9330154J02Rik"	"9330154J02Rik"	chrNC_000075.7	-	85724429	85725268	85724804	85725268	85715697	85721380
6844	"gene-Dop1a"	"Dop1a"	chrNC_000075.7	+	86430853	86433828	86430853	86432220	86436068	86436678
6850	"gene-Syncrip"	"Syncrip"	chrNC_000075.7	-	88338273	88338782	88338415	88338782	88331416	88336345
6851	"gene-Rnf146"	"Rnf146"	chrNC_000076.7	-	29237959	29238438	29237979	29238438	29220171	29223879
6866	"gene-Szt2"	"Szt2"	chrNC_000070.7	-	118255310	118256359	118256227	118256359	118254809	118254916
6886	"gene-Canx"	"Canx"	chrNC_000077.7	-	50216319	50216500	50216355	50216500	50202430	50202607
6892	"gene-Zfp638"	"Zfp638"	chrNC_000072.7	+	83891352	83891471	83891352	83891461	83911930	83911992
6901	"gene-Ctc1"	"Ctc1"	chrNC_000077.7	+	68911855	68912019	68911855	68911941	68913218	68913440
6921	"gene-Tex264"	"Tex264"	chrNC_000075.7	-	106562127	106562194	106562145	106562194	106550715	106550937
6922	"gene-Tex264"	"Tex264"	chrNC_000075.7	-	106562127	106562194	106562145	106562194	106559066	106559362
6955	"gene-Dag1"	"Dag1"	chrNC_000075.7	-	108130207	108130356	108130299	108130356	108120087	108120222
6974	"gene-Hdac5"	"Hdac5"	chrNC_000077.7	-	102120595	102120968	102120830	102120968	102109241	102109316
6995	"gene-Arpp21"	"Arpp21"	chrNC_000075.7	-	111984485	111986385	111986294	111986385	111978402	111978440
7012	"gene-Pan2"	"Pan2"	chrNC_000076.7	+	128139963	128140362	128139963	128140258	128143987	128144103
7016	"gene-Pan2"	"Pan2"	chrNC_000076.7	+	128154031	128154907	128154031	128154211	128156116	128156314
7034	"gene-Baz1b"	"Baz1b"	chrNC_000071.7	+	135233843	135238018	135233843	135234045	135239594	135239792
7047	"gene-Zfp445"	"Zfp445"	chrNC_000075.7	-	122686131	122686226	122686167	122686226	122683771	122683882
7054	"gene-Gm3764"	"Gm3764"	chrNC_000069.7	+	88128262	88128591	88128262	88128357	88131574	88131742
7056	"gene-Zdhhc3"	"Zdhhc3"	chrNC_000075.7	-	122929323	122929657	122929327	122929657	122909415	122909546
7069	"gene-Papss1"	"Papss1"	chrNC_000069.7	+	131271352	131271541	131271352	131271404	131273262	131273439
7119	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294913	115294577	115294699	115297376	115297413
7120	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294913	115294577	115294786	115297376	115297413
7121	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294786	115294577	115294699	115300305	115300365
7122	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294913	115294577	115294699	115300305	115300365
7123	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294913	115294577	115294786	115300305	115300365
7124	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294786	115294577	115294699	115300885	115300968
7125	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294913	115294577	115294699	115300885	115300968
7126	"gene-Mrpl58"	"Mrpl58"	chrNC_000077.7	+	115294577	115294913	115294577	115294786	115300885	115300968
7141	"gene-Spin1"	"Spin1"	chrNC_000079.7	+	51254879	51255101	51254879	51255026	51275491	51275706
7144	"gene-Slc39a11"	"Slc39a11"	chrNC_000077.7	-	113354776	113354921	113354797	113354921	113196710	113196780
7209	"gene-Cul3"	"Cul3"	chrNC_000067.7	-	80300575	80300773	80300703	80300773	80299501	80299653
7211	"gene-Gm34857"	"Gm34857"	chrNC_000083.7	+	44360916	44363975	44360916	44363254	44375819	44377173
7226	"gene-Psap"	"Psap"	chrNC_000076.7	+	60131725	60131782	60131725	60131755	60133316	60133325
7227	"gene-Psap"	"Psap"	chrNC_000076.7	+	60131725	60131782	60131725	60131755	60133319	60133325
7251	"gene-Bcs1l"	"Bcs1l"	chrNC_000067.7	+	74627447	74627646	74627447	74627552	74629118	74629258
7252	"gene-Idua"	"Idua"	chrNC_000071.7	+	108828260	108828616	108828260	108828363	108828726	108828943
7254	"gene-Sppl2a"	"Sppl2a"	chrNC_000068.8	-	126736067	126736206	126736071	126736206	126732310	126736024
7267	"gene-Ncoa1"	"Ncoa1"	chrNC_000078.7	-	4303549	4303746	4303656	4303746	4297425	4299750
7268	"gene-Ncoa1"	"Ncoa1"	chrNC_000078.7	-	4303549	4303746	4303656	4303746	4299440	4299747
7269	"gene-Ncoa1"	"Ncoa1"	chrNC_000078.7	-	4344905	4346248	4344909	4346248	4340813	4340987
7274	"gene-Pcdh15"	"Pcdh15"	chrNC_000076.7	+	74466342	74473027	74466342	74468025	74477174	74477245
7275	"gene-Pcdh15"	"Pcdh15"	chrNC_000076.7	+	74466342	74473027	74466342	74468025	74478113	74478222
7276	"gene-Rab36"	"Rab36"	chrNC_000076.7	+	74872726	74873315	74872726	74873153	74874189	74874352
7277	"gene-Rab36"	"Rab36"	chrNC_000076.7	+	74872726	74874352	74872726	74873153	74877671	74877763
7281	"gene-Cabin1"	"Cabin1"	chrNC_000076.7	-	75549286	75549465	75549373	75549465	75530548	75530880
7307	"gene-Bccip"	"Bccip"	chrNC_000073.7	+	133316627	133317806	133316627	133316708	133318482	133318679
7308	"gene-Bccip"	"Bccip"	chrNC_000073.7	+	133316627	133317806	133316627	133316708	133318589	133318679
7320	"gene-Plpp2"	"Plpp2"	chrNC_000076.7	-	79369457	79369621	79369498	79369621	79366331	79366606
7335	"gene-Dph3"	"Dph3"	chrNC_000080.7	-	31807366	31807649	31807508	31807649	31802473	31805203
7338	"gene-Ppp4r4"	"Ppp4r4"	chrNC_000078.7	+	103524626	103524744	103524626	103524729	103541967	103542040
7341	"gene-Tvp23a"	"Tvp23a"	chrNC_000082.7	-	10264793	10265226	10265088	10265226	10245246	10245336
7342	"gene-Tvp23a"	"Tvp23a"	chrNC_000082.7	-	10264793	10265226	10265088	10265226	10246522	10246667
7364	"gene-Tle2"	"Tle2"	chrNC_000076.7	+	81416090	81416165	81416090	81416132	81416320	81416501
7365	"gene-Tle2"	"Tle2"	chrNC_000076.7	+	81416090	81416501	81416090	81416165	81416728	81416748
7373	"gene-Gpr88"	"Gpr88"	chrNC_000069.7	-	116046762	116047123	116046820	116047123	116043303	116046378
7378	"gene-Cry1"	"Cry1"	chrNC_000076.7	-	85019206	85020123	85019373	85020123	85003808	85003852
7394	"gene-Dclk1"	"Dclk1"	chrNC_000069.7	+	55385225	55385358	55385225	55385310	55387757	55387863
7423	"gene-Cdk8"	"Cdk8"	chrNC_000071.7	+	146205024	146205135	146205024	146205096	146220438	146220496
7477	"gene-Gramd1b"	"Gramd1b"	chrNC_000075.7	-	40214779	40214884	40214793	40214884	40211735	40211747
7482	"gene-Abcc5"	"Abcc5"	chrNC_000082.7	-	20221009	20223463	20223315	20223463	20218555	20218789
7504	"gene-Osbp2"	"Osbp2"	chrNC_000077.7	-	3665487	3665551	3665496	3665551	3664470	3664716
7515	"gene-Uqcr10"	"Uqcr10"	chrNC_000077.7	-	4654100	4654344	4654156	4654344	4653903	4653989
7543	"gene-Ntmt1"	"Ntmt1"	chrNC_000068.8	+	30709640	30709844	30709640	30709780	30710464	30710713
7551	"gene-Hnrnpm"	"Hnrnpm"	chrNC_000083.7	-	33885467	33885659	33885620	33885659	33884465	33884619
7570	"gene-Arel1"	"Arel1"	chrNC_000078.7	-	85017402	85017623	85017471	85017623	84990105	84990166
7592	"gene-Acsl6"	"Acsl6"	chrNC_000077.7	+	54194631	54195159	54194631	54194748	54214066	54214181
7614	"gene-Fam204a"	"Fam204a"	chrNC_000085.7	-	60214663	60215133	60214741	60215133	60201104	60201194
7615	"gene-Fam204a"	"Fam204a"	chrNC_000085.7	-	60214663	60215133	60215075	60215133	60201104	60201194
7617	"gene-Fam204a"	"Fam204a"	chrNC_000085.7	-	60214663	60215133	60215075	60215133	60208471	60208571
7618	"gene-Fam204a"	"Fam204a"	chrNC_000085.7	-	60214663	60215133	60214741	60215133	60208761	60208792
7624	"gene-Dlg4"	"Dlg4"	chrNC_000077.7	+	69921224	69921282	69921224	69921278	69921423	69921480
7631	"gene-Tmem80"	"Tmem80"	chrNC_000073.7	+	140912822	140912921	140912822	140912842	140913560	140913644
7643	"gene-Gabrg2"	"Gabrg2"	chrNC_000077.7	-	41891053	41891684	41891359	41891684	41867361	41867513
7644	"gene-Gabrg2"	"Gabrg2"	chrNC_000077.7	-	41891053	41891684	41891482	41891684	41867361	41867513
7645	"gene-Gabrg2"	"Gabrg2"	chrNC_000077.7	-	41891359	41891684	41891482	41891684	41867361	41867513
7694	"gene-Zfp2"	"Zfp2"	chrNC_000077.7	-	50796912	50796984	50796916	50796984	50796432	50796513
7704	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51895047	51895244	51895047	51895154	51895736	51895919
7705	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51895047	51895337	51895047	51895154	51895736	51895919
7761	"gene-Trmt5"	"Trmt5"	chrNC_000078.7	-	73333406	73333516	73333457	73333516	73332677	73332749
7775	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61384331	61385092	61384905	61385092	61380674	61381330
7777	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61384349	61385099	61384905	61385099	61381433	61382512
7784	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61384422	61385099	61384472	61385099	61383729	61383887
7799	"gene-Mmgt2"	"Mmgt2"	chrNC_000077.7	+	62539457	62539682	62539457	62539642	62540272	62540374
7829	"gene-Cntrob"	"Cntrob"	chrNC_000077.7	-	69210178	69211234	69210683	69211234	69206015	69206252
7852	"gene-Gm26803"	"Gm26803"	chrNC_000079.7	-	83748157	83769465	83749856	83769465	83741108	83742774
7872	"gene-Srr"	"Srr"	chrNC_000077.7	-	74816409	74816774	74816444	74816774	74801026	74801146
7911	"gene-Prrt1"	"Prrt1"	chrNC_000083.7	+	34849119	34850145	34849119	34849257	34850743	34850929
7934	"gene-Trim26"	"Trim26"	chrNC_000083.7	+	37148037	37148175	37148037	37148156	37148388	37148464
7937	"gene-Acaca"	"Acaca"	chrNC_000077.7	+	84023229	84023317	84023229	84023277	84086263	84086513
7938	"gene-Acaca"	"Acaca"	chrNC_000077.7	+	84070505	84071019	84070505	84070752	84086263	84086513
7946	"gene-Mtmr14"	"Mtmr14"	chrNC_000072.7	+	113232776	113232899	113232776	113232804	113237548	113237619
7980	"gene-Gm30134"	"Gm30134"	chrNC_000077.7	-	96091002	96093192	96091102	96093192	96090141	96090276
7994	"gene-Pcgf2"	"Pcgf2"	chrNC_000077.7	-	97590031	97590474	97590361	97590474	97588814	97588886
8003	"gene-Zpbp2"	"Zpbp2"	chrNC_000077.7	+	98441922	98442334	98441922	98442057	98443283	98443409
8009	"gene-Traf2"	"Traf2"	chrNC_000068.8	-	25428856	25429096	25428877	25429096	25420298	25420460
8018	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80598626	80599839	80599591	80599839	80590210	80596658
8019	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80597710	80599839	80599591	80599839	80592187	80596658
8020	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80598626	80599839	80599591	80599839	80593335	80596021
8082	"gene-Dop1b"	"Dop1b"	chrNC_000082.7	+	93584212	93585651	93584212	93584288	93589974	93590038
8109	"gene-Fbf1"	"Fbf1"	chrNC_000077.7	-	116055488	116056738	116056657	116056738	116054143	116054185
8110	"gene-Fbf1"	"Fbf1"	chrNC_000077.7	-	116058377	116059076	116058387	116059076	116055488	116055516
8134	"gene-Samd10"	"Samd10"	chrNC_000068.8	-	181240691	181241020	181240724	181241020	181238539	181238680
8136	"gene-Dnajc4"	"Dnajc4"	chrNC_000085.7	-	6969853	6969954	6969916	6969954	6969526	6969689
8151	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99125247	99125937	99125247	99125543	99136307	99136430
8153	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99159989	99160210	99159989	99160071	99163080	99163155
8154	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99159989	99160214	99159989	99160071	99163080	99163155
8156	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99179631	99180635	99179631	99179746	99181780	99181853
8179	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4795651	4798177	4798020	4798177	4789887	4790043
8197	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12326343	12326416	12326343	12326368	12345616	12345689
8199	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12326343	12326416	12326343	12326368	12390679	12390759
8227	"gene-Eva1b"	"Eva1b"	chrNC_000070.7	+	126041124	126042838	126041124	126042424	126043028	126043668
8235	"gene-Myt1l"	"Myt1l"	chrNC_000078.7	+	29876864	29877836	29876864	29877830	29886348	29886439
8236	"gene-Myt1l"	"Myt1l"	chrNC_000078.7	+	29876864	29877836	29876864	29877830	29899243	29899494
8241	"gene-Gm32443"	"Gm32443"	chrNC_000078.7	-	31137608	31137694	31137649	31137694	31133581	31133710
8260	"gene-Nrcam"	"Nrcam"	chrNC_000078.7	+	44623386	44623572	44623386	44623563	44631617	44631770
8266	"gene-Fbxo38"	"Fbxo38"	chrNC_000084.7	-	62681682	62681934	62681723	62681934	62677889	62677997
8289	"gene-Prkd1"	"Prkd1"	chrNC_000078.7	-	50403842	50404444	50404018	50404444	50402123	50402175
8307	"gene-Slc29a1"	"Slc29a1"	chrNC_000083.7	-	45899921	45900000	45899927	45900000	45898487	45898596
8322	"gene-B3galt1"	"B3galt1"	chrNC_000068.8	+	67578503	67578648	67578503	67578607	67673682	67673818
8329	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70314766	70314974	70314835	70314974	70314007	70314040
8330	"gene-Gm32219"	"Gm32219"	chrNC_000078.7	+	70587155	70587369	70587155	70587342	70588264	70588946
8338	"gene-4930447C04Rik"	"4930447C04Rik"	chrNC_000078.7	-	72952958	72953053	72952964	72953053	72939577	72939753
8339	"gene-4930447C04Rik"	"4930447C04Rik"	chrNC_000078.7	-	72952958	72953056	72952964	72953056	72949926	72949940
8344	"gene-Syt16"	"Syt16"	chrNC_000078.7	+	74269355	74269613	74269355	74269568	74313411	74314690
8357	"gene-Clip2"	"Clip2"	chrNC_000071.7	-	134526943	134527027	134526950	134527027	134523062	134523222
8359	"gene-Clip2"	"Clip2"	chrNC_000071.7	-	134526943	134527027	134526950	134527027	134525708	134526801
8364	"gene-Pfkfb3"	"Pfkfb3"	chrNC_000068.8	-	11484919	11485182	11485008	11485182	11482846	11482869
8370	"gene-Erg28"	"Erg28"	chrNC_000078.7	-	85866177	85866343	85866252	85866343	85862220	85862967
8378	"gene-Parp6"	"Parp6"	chrNC_000075.7	+	59524517	59525142	59524517	59524691	59529631	59529826
8380	"gene-Parp6"	"Parp6"	chrNC_000075.7	+	59524517	59525990	59524517	59525142	59529631	59529826
8400	"gene-Adck1"	"Adck1"	chrNC_000078.7	+	88335104	88335891	88335104	88335250	88338468	88338548
8401	"gene-Adck1"	"Adck1"	chrNC_000078.7	+	88335104	88336140	88335104	88335250	88338468	88338548
8402	"gene-Adck1"	"Adck1"	chrNC_000078.7	+	88335104	88336140	88335104	88335891	88338468	88338548
8405	"gene-Galc"	"Galc"	chrNC_000078.7	-	98223949	98225360	98224232	98225360	98223130	98223199
8407	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98765049	98767370	98767166	98767370	98760689	98762880
8408	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98767161	98767370	98767166	98767370	98762765	98762880
8422	"gene-Atxn3"	"Atxn3"	chrNC_000078.7	-	101914438	101914698	101914533	101914698	101914262	101914307
8455	"gene-Pdgfa"	"Pdgfa"	chrNC_000071.7	-	138981953	138986336	138982864	138986336	138980463	138980593
8474	"gene-Adal"	"Adal"	chrNC_000068.8	+	120973629	120973703	120973629	120973690	120978721	120978803
8503	"gene-Gm40578"	"Gm40578"	chrNC_000078.7	-	111462279	111463158	111463009	111463158	111452919	111461608
8504	"gene-Gm40578"	"Gm40578"	chrNC_000078.7	-	111465898	111469143	111466417	111469143	111464694	111464791
8543	"gene-Ntf3"	"Ntf3"	chrNC_000072.7	-	126143498	126143703	126143502	126143703	126141692	126141803
8560	"gene-Gm35229"	"Gm35229"	chrNC_000083.7	+	84262595	84262752	84262595	84262740	84264010	84264298
8563	"gene-Ephb6"	"Ephb6"	chrNC_000072.7	+	41592850	41593518	41592850	41593201	41593681	41593844
8576	"gene-Notch4"	"Notch4"	chrNC_000083.7	+	34805500	34806037	34805500	34805648	34806347	34807477
8589	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14178114	14178281	14178117	14178281	14174642	14174702
8590	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14178114	14178281	14178127	14178281	14174642	14174702
8591	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14178117	14178281	14178127	14178281	14174642	14174702
8598	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14202282	14202367	14202304	14202367	14189319	14189408
8623	"gene-Hp1bp3"	"Hp1bp3"	chrNC_000070.7	+	137943942	137944110	137943942	137944051	137949399	137949499
8646	"gene-Zzz3"	"Zzz3"	chrNC_000069.7	+	152132913	152134484	152132913	152134469	152154415	152154563
8650	"gene-Keap1"	"Keap1"	chrNC_000075.7	-	21148366	21150628	21150088	21150628	21142992	21143198
8651	"gene-Keap1"	"Keap1"	chrNC_000075.7	-	21148366	21150628	21150371	21150628	21142992	21143198
8652	"gene-Keap1"	"Keap1"	chrNC_000075.7	-	21150088	21150628	21150371	21150628	21142992	21143198
8667	"gene-B230311B06Rik"	"B230311B06Rik"	chrNC_000073.7	+	118191714	118191859	118191714	118191832	118195647	118196061
8678	"gene-Prpf4b"	"Prpf4b"	chrNC_000079.7	+	35085375	35086114	35085375	35085656	35086612	35086658
8716	"gene-Gm33195"	"Gm33195"	chrNC_000079.7	+	44019353	44019515	44019353	44019480	44020241	44020726
8721	"gene-Ptp4a3"	"Ptp4a3"	chrNC_000081.7	+	73596616	73597418	73596616	73596697	73625604	73625697
8761	"gene-Fam193b"	"Fam193b"	chrNC_000079.7	-	55717517	55718915	55718587	55718915	55690596	55691602
8770	"gene-Anks3"	"Anks3"	chrNC_000082.7	-	4761422	4764043	4763918	4764043	4760942	4761115
8771	"gene-Plekhg2"	"Plekhg2"	chrNC_000073.7	-	28063895	28064057	28064009	28064057	28063722	28063739
8776	"gene-Afdn"	"Afdn"	chrNC_000083.7	+	14116349	14119720	14116349	14116484	14122791	14122876
8801	"gene-Thoc2"	"Thoc2"	chrNC_000086.8	-	40902106	40902885	40902826	40902885	40901335	40901452
8812	"gene-Agk"	"Agk"	chrNC_000072.7	+	40329286	40331741	40329286	40329366	40331947	40332027
8813	"gene-Agk"	"Agk"	chrNC_000072.7	+	40329286	40331741	40329286	40329366	40333978	40334054
8814	"gene-Agk"	"Agk"	chrNC_000072.7	+	40345514	40345609	40345514	40345524	40350191	40350240
8815	"gene-Agk"	"Agk"	chrNC_000072.7	+	40345514	40345609	40345514	40345524	40353155	40353225
8821	"gene-Zfp874b"	"Zfp874b"	chrNC_000079.7	-	67632259	67634360	67632339	67634360	67629288	67629381
8826	"gene-Igsf9b"	"Igsf9b"	chrNC_000075.7	+	27235472	27235596	27235472	27235584	27239775	27240002
8848	"gene-Brd9"	"Brd9"	chrNC_000079.7	+	74090066	74090277	74090066	74090173	74090809	74090925
8849	"gene-Brd9"	"Brd9"	chrNC_000079.7	+	74090066	74090714	74090066	74090277	74090809	74090925
8873	"gene-Xylt2"	"Xylt2"	chrNC_000077.7	-	94557838	94558120	94557924	94558120	94557023	94557477
8880	"gene-Gnl3"	"Gnl3"	chrNC_000080.7	-	30738769	30738864	30738783	30738864	30738278	30738349
8881	"gene-Gnl3"	"Gnl3"	chrNC_000080.7	-	30738769	30738864	30738783	30738864	30738278	30738411
8889	"gene-Parp2"	"Parp2"	chrNC_000080.7	+	51052326	51052423	51052326	51052412	51052808	51052884
8919	"gene-Ppfia1"	"Ppfia1"	chrNC_000073.7	-	144042367	144042454	144042427	144042454	144038769	144038945
8948	"gene-Lclat1"	"Lclat1"	chrNC_000083.7	+	73414979	73415151	73414979	73415140	73476490	73476689
8949	"gene-Lclat1"	"Lclat1"	chrNC_000083.7	+	73414979	73415172	73414979	73415140	73476490	73476689
8950	"gene-Lclat1"	"Lclat1"	chrNC_000083.7	+	73414979	73415172	73414979	73415151	73476490	73476689
8953	"gene-Phf12"	"Phf12"	chrNC_000077.7	+	77874841	77875023	77874841	77874968	77900226	77900620
8964	"gene-Gm6999"	"Gm6999"	chrNC_000080.7	+	80135777	80138033	80135777	80135987	80170600	80170687
8966	"gene-Gm6999"	"Gm6999"	chrNC_000080.7	+	80135777	80138033	80135777	80135987	80212811	80212906
8970	"gene-Arhgef25"	"Arhgef25"	chrNC_000076.7	-	127020951	127021225	127021155	127021225	127020755	127020848
8989	"gene-Cep15"	"Cep15"	chrNC_000080.7	-	10185429	10185560	10185505	10185560	10182369	10182493
9000	"gene-Gm10406"	"Gm10406"	chrNC_000080.7	+	15443783	15443897	15443783	15443893	15447079	15447230
9022	"gene-Gng2"	"Gng2"	chrNC_000080.7	-	20027025	20027317	20027213	20027317	19941353	19941469
9027	"gene-Fam149b"	"Fam149b"	chrNC_000080.7	+	20402771	20402907	20402771	20402905	20408091	20408208
9028	"gene-Fam149b"	"Fam149b"	chrNC_000080.7	+	20402771	20402907	20402771	20402905	20417913	20418020
9029	"gene-Fam149b"	"Fam149b"	chrNC_000080.7	+	20402771	20402907	20402771	20402905	20424397	20424522
9033	"gene-Brf1"	"Brf1"	chrNC_000078.7	-	112950078	112951712	112951538	112951712	112946646	112946678
9049	"gene-Rps24"	"Rps24"	chrNC_000080.7	+	24543450	24543566	24543450	24543561	24545848	24545925
9051	"gene-Rps24"	"Rps24"	chrNC_000080.7	+	24543450	24543587	24543450	24543566	24545848	24545925
9073	"gene-Oxsr1"	"Oxsr1"	chrNC_000075.7	-	119151070	119151493	119151322	119151493	119133870	119133983
9087	"gene-Rundc3b"	"Rundc3b"	chrNC_000071.7	-	8562260	8562407	8562266	8562407	8540335	8542589
9105	"gene-Arhgef9"	"Arhgef9"	chrNC_000086.8	-	94209194	94209971	94209198	94209971	94208624	94208691
9106	"gene-Arhgef9"	"Arhgef9"	chrNC_000086.8	-	94209194	94209971	94209205	94209971	94208624	94208691
9141	"gene-Npdc1"	"Npdc1"	chrNC_000068.8	+	25296226	25297554	25296226	25296373	25297660	25297748
9142	"gene-Npdc1"	"Npdc1"	chrNC_000068.8	+	25296226	25297554	25296226	25296373	25297852	25298026
9156	"gene-Mtif2"	"Mtif2"	chrNC_000077.7	+	29476396	29476565	29476396	29476487	29476692	29476843
9180	"gene-Ndrg2"	"Ndrg2"	chrNC_000080.7	-	52150514	52150826	52150779	52150826	52150050	52150156
9181	"gene-Ndrg2"	"Ndrg2"	chrNC_000080.7	-	52150727	52150826	52150779	52150826	52150050	52150156
9183	"gene-Ntpcr"	"Ntpcr"	chrNC_000074.7	+	126462806	126462969	126462806	126462964	126471974	126472184
